cell,type,class,sx,sy,px,py
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][1],DFFHQNx2_ASAP7_75t_SL,core,1134,270,13428,40698
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][2],DFFHQNx2_ASAP7_75t_SL,core,1134,270,7650,40158
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][3],DFFHQNx2_ASAP7_75t_SL,core,1134,270,8460,53118
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][4],DFFHQNx2_ASAP7_75t_SL,core,1134,270,12402,45558
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][5],DFFHQNx2_ASAP7_75t_SL,core,1134,270,7326,53118
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][6],DFFHQNx2_ASAP7_75t_SL,core,1134,270,1116,39078
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][7],DFFHQNx2_ASAP7_75t_SL,core,1134,270,11052,47718
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][8],DFFHQNx2_ASAP7_75t_SL,core,1134,270,5112,36378
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][9],DFFHQNx2_ASAP7_75t_SL,core,1134,270,3114,53388
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][10],DFFHQNx2_ASAP7_75t_SL,core,1134,270,2520,47448
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][11],DFFHQNx2_ASAP7_75t_SL,core,1134,270,4032,40158
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][12],DFFHQNx2_ASAP7_75t_SL,core,1134,270,4734,53928
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][13],DFFHQNx2_ASAP7_75t_SL,core,1134,270,1062,42588
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][14],DFFHQNx2_ASAP7_75t_SL,core,1134,270,6624,45558
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][15],DFFHQNx2_ASAP7_75t_SL,core,1134,270,1116,40698
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][16],DFFHQNx2_ASAP7_75t_SL,core,1134,270,5004,47718
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][17],DFFHQNx2_ASAP7_75t_SL,core,1134,270,1062,44208
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][18],DFFHQNx2_ASAP7_75t_SL,core,1134,270,6624,40428
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][19],DFFHQNx2_ASAP7_75t_SL,core,1134,270,6408,43398
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][20],DFFHQNx2_ASAP7_75t_SL,core,1134,270,3114,36108
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][21],DFFHQNx2_ASAP7_75t_SL,core,1134,270,1062,36108
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][22],DFFHQNx1_ASAP7_75t_SL,core,1080,270,5922,38808
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][23],DFFHQNx2_ASAP7_75t_SL,core,1134,270,6246,53658
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][24],DFFHQNx2_ASAP7_75t_SL,core,1134,270,1818,52038
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][25],DFFHQNx2_ASAP7_75t_SL,core,1134,270,7272,46908
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][26],DFFHQNx2_ASAP7_75t_SL,core,1134,270,8136,52848
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][27],DFFHQNx2_ASAP7_75t_SL,core,1134,270,11322,42048
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][28],DFFHQNx2_ASAP7_75t_SL,core,1134,270,1116,44748
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][29],DFFHQNx2_ASAP7_75t_SL,core,1134,270,4086,35838
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][30],DFFHQNx2_ASAP7_75t_SL,core,1134,270,10998,40968
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][31],DFFHQNx2_ASAP7_75t_SL,core,1134,270,1116,46908
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][32],DFFHQNx2_ASAP7_75t_SL,core,1134,270,14454,46638
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][33],DFFHQNx2_ASAP7_75t_SL,core,1134,270,14346,43398
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][34],DFFHQNx2_ASAP7_75t_SL,core,1134,270,12186,44208
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][35],DFFHQNx2_ASAP7_75t_SL,core,1134,270,14076,45288
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][36],DFFHQNx2_ASAP7_75t_SL,core,1134,270,14670,51498
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][37],DFFHQNx2_ASAP7_75t_SL,core,1134,270,12132,48258
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][38],DFFHQNx2_ASAP7_75t_SL,core,1134,270,12726,51768
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[7][39],DFFHQNx2_ASAP7_75t_SL,core,1134,270,11592,50148
pci_target_unit_fifos_pciw_inTransactionCount_reg[0],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,7056,54738
pci_target_unit_fifos_pciw_inTransactionCount_reg[1],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,6570,54468
pci_target_unit_fifos_pciw_outTransactionCount_reg[0],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,21042,53118
pci_target_unit_fifos_pciw_outTransactionCount_reg[1],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,20988,52308
pci_target_unit_pci_target_if_async_reset_as_pcir_flush_async_reset_data_out_reg,DFFASRHQNx1_ASAP7_75t_R,core,1404,270,36810,38268
pci_target_unit_pci_target_if_keep_desconnect_wo_data_set_reg,DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,23634,41238
pci_target_unit_pci_target_if_norm_address_reg[0],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,18450,38268
pci_target_unit_pci_target_if_norm_address_reg[1],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,20988,38268
pci_target_unit_pci_target_if_norm_address_reg[2],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,13320,35298
pci_target_unit_pci_target_if_norm_address_reg[3],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,17208,38538
pci_target_unit_pci_target_if_norm_address_reg[4],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,16506,39618
pci_target_unit_pci_target_if_norm_address_reg[5],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,15048,36918
pci_target_unit_pci_target_if_norm_address_reg[6],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,9270,32868
pci_target_unit_pci_target_if_norm_address_reg[7],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,16020,37188
pci_target_unit_pci_target_if_norm_address_reg[8],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,11700,33408
pci_target_unit_pci_target_if_norm_address_reg[9],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,13266,39348
pci_target_unit_pci_target_if_norm_address_reg[10],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,8838,39888
pci_target_unit_pci_target_if_norm_address_reg[11],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,10188,36378
pci_target_unit_pci_target_if_norm_address_reg[12],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,9972,40158
pci_target_unit_pci_target_if_norm_address_reg[13],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,6300,34218
pci_target_unit_pci_target_if_norm_address_reg[14],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,8730,39078
pci_target_unit_pci_target_if_norm_address_reg[15],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,6246,33408
pci_target_unit_pci_target_if_norm_address_reg[16],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,8784,39618
pci_target_unit_pci_target_if_norm_address_reg[17],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,6894,35568
pci_target_unit_pci_target_if_norm_address_reg[18],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,8028,36378
pci_target_unit_pci_target_if_norm_address_reg[19],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,7056,36108
pci_target_unit_pci_target_if_norm_address_reg[20],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,5220,32328
pci_target_unit_pci_target_if_norm_address_reg[21],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,5220,32598
pci_target_unit_pci_target_if_norm_address_reg[22],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,8838,36648
pci_target_unit_pci_target_if_norm_address_reg[23],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,11862,39348
pci_target_unit_pci_target_if_norm_address_reg[24],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,10458,39348
pci_target_unit_pci_target_if_norm_address_reg[25],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,11430,35298
pci_target_unit_pci_target_if_norm_address_reg[26],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,15102,39618
pci_target_unit_pci_target_if_norm_address_reg[27],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,13536,35838
pci_target_unit_pci_target_if_norm_address_reg[28],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,8568,38268
pci_target_unit_pci_target_if_norm_address_reg[29],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,8568,33138
pci_target_unit_pci_target_if_norm_address_reg[30],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,12186,35568
pci_target_unit_pci_target_if_norm_address_reg[31],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,10242,38808
pci_target_unit_pci_target_if_norm_bc_reg[0],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,19476,41238
pci_target_unit_pci_target_if_norm_bc_reg[1],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,21744,39348
pci_target_unit_pci_target_if_norm_bc_reg[2],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,19476,39618
pci_target_unit_pci_target_if_norm_bc_reg[3],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,19206,39078
pci_target_unit_pci_target_if_norm_prf_en_reg,DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,21798,35568
pci_target_unit_pci_target_if_pcir_fifo_ctrl_reg_reg[1],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,28872,35568
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[0],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,28008,24228
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[1],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,25092,22878
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[2],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,25956,20178
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[3],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,27846,22338
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[4],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,23364,14508
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[5],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,26928,17208
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[6],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,24984,16398
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[7],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,25092,17748
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[8],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,25956,18558
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[9],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,26982,18288
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[10],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,21096,14778
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[11],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,22500,12348
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[12],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,20988,13968
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[13],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,21150,12888
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[14],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,22122,12618
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[15],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,23418,13698
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[16],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,20718,15588
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[17],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,25038,22338
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[18],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,26280,24228
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[19],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,22014,13698
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[20],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,23094,20988
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[21],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,23094,19638
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[22],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,23202,20448
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[23],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,21960,14508
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[24],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,27846,20718
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[25],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,26442,22338
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[26],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,24228,21528
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[27],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,24228,22068
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[28],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,27414,23148
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[29],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,26820,23958
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[30],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,27144,25848
pci_target_unit_pci_target_if_pcir_fifo_data_reg_reg[31],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,23526,19098
pci_target_unit_pci_target_if_same_read_reg_reg,DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,22986,38268
pci_target_unit_pci_target_if_strd_address_reg[0],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,20340,36648
pci_target_unit_pci_target_if_strd_address_reg[1],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,21798,37458
pci_target_unit_pci_target_if_strd_address_reg[2],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,14832,32328
pci_target_unit_pci_target_if_strd_address_reg[3],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,16560,33408
pci_target_unit_pci_target_if_strd_address_reg[4],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,16452,33138
pci_target_unit_pci_target_if_strd_address_reg[5],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,15372,32058
pci_target_unit_pci_target_if_strd_address_reg[6],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,14022,31518
pci_target_unit_pci_target_if_strd_address_reg[7],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,16452,32598
pci_target_unit_pci_target_if_strd_address_reg[8],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,13428,32328
pci_target_unit_pci_target_if_strd_address_reg[9],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,13374,34218
pci_target_unit_pci_target_if_target_rd_reg,DFFASRHQNx1_ASAP7_75t_R,core,1404,270,25524,39078
pci_target_unit_pci_target_sm_backoff_reg,DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,28494,37728
pci_target_unit_pci_target_sm_c_state_reg[0],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,30276,36378
pci_target_unit_pci_target_sm_c_state_reg[1],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,29034,37458
pci_target_unit_pci_target_sm_c_state_reg[2],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,30330,36918
pci_target_unit_pci_target_sm_cnf_progress_reg,DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,22554,34488
pci_target_unit_pci_target_sm_norm_access_to_conf_reg_reg,DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,23742,34758
pci_target_unit_pci_target_sm_rd_from_fifo_reg,DFFASRHQNx1_ASAP7_75t_L,core,1404,270,24444,33408
pci_target_unit_pci_target_sm_rd_progress_reg,DFFASRHQNx1_ASAP7_75t_L,core,1404,270,23850,34218
pci_target_unit_pci_target_sm_rd_request_reg,DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,23202,37458
pci_target_unit_pci_target_sm_rw_cbe0_reg,DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,23364,36378
pci_target_unit_pci_target_sm_same_read_reg_reg,DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,23040,35298
pci_target_unit_pci_target_sm_state_transfere_reg_reg,DFFASRHQNx1_ASAP7_75t_L,core,1404,270,23364,35568
pci_target_unit_pci_target_sm_wr_progress_reg,DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,24822,37998
pci_target_unit_pci_target_sm_wr_to_fifo_reg,DFFASRHQNx1_ASAP7_75t_L,core,1404,270,22986,39078
pci_target_unit_wishbone_master_addr_cnt_out_reg[0],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,18234,36378
pci_target_unit_wishbone_master_addr_cnt_out_reg[1],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,18072,36648
pci_target_unit_wishbone_master_addr_cnt_out_reg[2],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,16992,37458
pci_target_unit_wishbone_master_addr_cnt_out_reg[3],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,16884,38808
pci_target_unit_wishbone_master_addr_cnt_out_reg[4],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,15966,36648
pci_target_unit_wishbone_master_addr_cnt_out_reg[5],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,15480,35568
pci_target_unit_wishbone_master_addr_cnt_out_reg[6],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,5976,29358
pci_target_unit_wishbone_master_addr_cnt_out_reg[7],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,12078,30438
pci_target_unit_wishbone_master_addr_cnt_out_reg[8],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,4788,30438
pci_target_unit_wishbone_master_addr_cnt_out_reg[9],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,11700,30708
pci_target_unit_wishbone_master_addr_cnt_out_reg[10],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,4734,30168
pci_target_unit_wishbone_master_addr_cnt_out_reg[11],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,6138,28818
pci_target_unit_wishbone_master_addr_cnt_out_reg[12],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,11106,33138
pci_target_unit_wishbone_master_addr_cnt_out_reg[13],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,6948,31518
pci_target_unit_wishbone_master_addr_cnt_out_reg[14],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,5004,31248
pci_target_unit_wishbone_master_addr_cnt_out_reg[15],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,4788,30978
pci_target_unit_wishbone_master_addr_cnt_out_reg[16],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,10782,32868
pci_target_unit_wishbone_master_addr_cnt_out_reg[17],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,10242,33408
pci_target_unit_wishbone_master_addr_cnt_out_reg[18],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,9054,32328
pci_target_unit_wishbone_master_addr_cnt_out_reg[19],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,10782,31788
pci_target_unit_wishbone_master_addr_cnt_out_reg[20],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,8406,30708
pci_target_unit_wishbone_master_addr_cnt_out_reg[21],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,10296,30708
pci_target_unit_wishbone_master_addr_cnt_out_reg[22],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,5166,31518
pci_target_unit_wishbone_master_addr_cnt_out_reg[23],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,13158,32598
pci_target_unit_wishbone_master_addr_cnt_out_reg[24],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,10890,32328
pci_target_unit_wishbone_master_addr_cnt_out_reg[25],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,13266,32058
pci_target_unit_wishbone_master_addr_cnt_out_reg[26],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,15048,33138
pci_target_unit_wishbone_master_addr_cnt_out_reg[27],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,15534,35028
pci_target_unit_wishbone_master_addr_cnt_out_reg[28],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,4950,29898
pci_target_unit_wishbone_master_addr_cnt_out_reg[29],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,6084,29088
pci_target_unit_wishbone_master_addr_cnt_out_reg[30],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,14130,35028
pci_target_unit_wishbone_master_addr_cnt_out_reg[31],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,13104,33408
pci_target_unit_wishbone_master_bc_register_reg[0],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,17640,42858
pci_target_unit_wishbone_master_bc_register_reg[1],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,16560,40698
pci_target_unit_wishbone_master_bc_register_reg[2],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,16182,41508
pci_target_unit_wishbone_master_bc_register_reg[3],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,17640,42318
pci_target_unit_wishbone_master_burst_chopped_reg,DFFASRHQNx1_ASAP7_75t_L,core,1404,270,21150,49068
pci_target_unit_wishbone_master_c_state_reg[0],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,21960,44748
pci_target_unit_wishbone_master_c_state_reg[1],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,21960,43398
pci_target_unit_wishbone_master_c_state_reg[2],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,21798,43938
pci_target_unit_wishbone_master_first_data_is_burst_reg_reg,DFFASRHQNx1_ASAP7_75t_L,core,1404,270,18126,47718
pci_target_unit_wishbone_master_first_wb_data_access_reg,DFFASRHQNx1_ASAP7_75t_L,core,1404,270,23526,45828
pci_target_unit_wishbone_master_read_bound_reg,DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,21474,42318
pci_target_unit_wishbone_master_read_count_reg[0],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,23094,43128
pci_target_unit_wishbone_master_read_count_reg[1],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,22554,40968
pci_target_unit_wishbone_master_read_count_reg[2],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,22824,42858
pci_target_unit_wishbone_master_rty_counter_reg[0],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,24552,49608
pci_target_unit_wishbone_master_rty_counter_reg[1],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,23580,48798
pci_target_unit_wishbone_master_rty_counter_reg[2],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,24228,50958
pci_target_unit_wishbone_master_rty_counter_reg[3],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,23256,51768
pci_target_unit_wishbone_master_rty_counter_reg[4],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,23202,52038
pci_target_unit_wishbone_master_rty_counter_reg[5],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,24228,51498
pci_target_unit_wishbone_master_rty_counter_reg[6],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,21366,50148
pci_target_unit_wishbone_master_rty_counter_reg[7],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,21798,51228
pci_target_unit_wishbone_master_w_attempt_reg,DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,21204,48798
pci_target_unit_wishbone_master_wb_cti_o_reg[0],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,26172,40698
pci_target_unit_wishbone_master_wb_cti_o_reg[2],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,26226,39888
pci_target_unit_wishbone_master_wb_dat_o_reg[0],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,21150,33408
pci_target_unit_wishbone_master_wb_dat_o_reg[1],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,2628,30438
pci_target_unit_wishbone_master_wb_dat_o_reg[2],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,7974,28818
pci_target_unit_wishbone_master_wb_dat_o_reg[3],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,19584,43398
pci_target_unit_wishbone_master_wb_dat_o_reg[4],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,14292,5868
pci_target_unit_wishbone_master_wb_dat_o_reg[5],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,19152,43938
pci_target_unit_wishbone_master_wb_dat_o_reg[6],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,11214,6408
pci_target_unit_wishbone_master_wb_dat_o_reg[7],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,18234,44208
pci_target_unit_wishbone_master_wb_dat_o_reg[8],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,9918,6678
pci_target_unit_wishbone_master_wb_dat_o_reg[9],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,18234,45558
pci_target_unit_wishbone_master_wb_dat_o_reg[10],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,12942,29628
pci_target_unit_wishbone_master_wb_dat_o_reg[11],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,3492,25578
pci_target_unit_wishbone_master_wb_dat_o_reg[12],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,19152,32868
pci_target_unit_wishbone_master_wb_dat_o_reg[13],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,2088,31518
pci_target_unit_wishbone_master_wb_dat_o_reg[14],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,13806,30168
pci_target_unit_wishbone_master_wb_dat_o_reg[15],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,2088,25038
pci_target_unit_wishbone_master_wb_dat_o_reg[16],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,18234,32058
pci_target_unit_wishbone_master_wb_dat_o_reg[17],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,3546,29898
pci_target_unit_wishbone_master_wb_dat_o_reg[18],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,9810,7758
