full_name,"lib_cell.full_name","lib_cell.function_id"
FE_OFC1050_FE_RN_15,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx3_ASAP7_75t_L,Ia1.0
FE_OFC1049_n_1312,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx4_ASAP7_75t_L,Ia1.0
FE_OFC1048_n_1312,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx2_ASAP7_75t_L,Ia1.0
FE_OFC1047_n_1470,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/BUFx3_ASAP7_75t_SL,a1.0
FE_OFC1046_n_1470,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC1045_n_1470,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/HB1xp67_ASAP7_75t_L,a1.0
FE_OFC1041_n_2814,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC1040_n_2805,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC1038_n_2818,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC1031_n_19237,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC1030_n_2791,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC1029_n_2797,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC1028_n_2822,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC1027_n_2793,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC1026_n_2807,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC1020_n_2824,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC1015_n_2820,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g109985_dup,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/XNOR2x1_ASAP7_75t_SL,Ixor2
g118434_dup,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/XNOR2x1_ASAP7_75t_SL,Ixor2
FE_OCPC19073_n_5209,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OCPC954_n_1319,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/BUFx2_ASAP7_75t_SL,a1.0
g120299_dup,asap7sc7p5t_AO_SLVT_TT_nldm_211120/AOI21x1_ASAP7_75t_SL,a2.1b2.2
FE_OFC704_n_1269,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC696_n_15300,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx2_ASAP7_75t_L,Ia1.0
FE_OFC648_n_1370,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx2_ASAP7_75t_L,Ia1.0
FE_OFC646_n_1312,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx3_ASAP7_75t_L,Ia1.0
FE_OFC645_n_1312,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx3_ASAP7_75t_L,Ia1.0
FE_OFC644_n_1312,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx4_ASAP7_75t_L,Ia1.0
ks1_key_reg_reg[36],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
ks1_key_reg_reg[50],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
ks1_key_reg_reg[33],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
ks1_key_reg_reg[54],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
g108368__7098,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI322xp5_ASAP7_75t_L,a3.0b3.3b2.2b2.2
g108407__6161,asap7sc7p5t_AO_RVT_TT_nldm_211120/AOI322xp5_ASAP7_75t_R,a3.0b3.3b2.2b2.2
g108408__9315,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI322xp5_ASAP7_75t_L,a3.0b3.3b2.2b2.2
g108409__9945,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI322xp5_ASAP7_75t_L,a3.0b3.3b2.2b2.2
g108412__1666,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI322xp5_ASAP7_75t_L,a3.0b3.3b2.2b2.2
g108526__6260,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI322xp5_ASAP7_75t_L,a3.0b3.3b2.2b2.2
g108523__5526,asap7sc7p5t_AO_RVT_TT_nldm_211120/AOI322xp5_ASAP7_75t_R,a3.0b3.3b2.2b2.2
g108525__3680,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI322xp5_ASAP7_75t_L,a3.0b3.3b2.2b2.2
g108527__1617,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI322xp5_ASAP7_75t_L,a3.0b3.3b2.2b2.2
ks1_key_reg_reg[86],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
ks1_key_reg_reg[82],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
g108534__4733,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI322xp5_ASAP7_75t_L,a3.0b3.3b2.2b2.2
g108535__6161,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI322xp5_ASAP7_75t_L,a3.0b3.3b2.2b2.2
g108536__9315,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI322xp5_ASAP7_75t_L,a3.0b3.3b2.2b2.2
g108537__9945,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI322xp5_ASAP7_75t_L,a3.0b3.3b2.2b2.2
g108538__2883,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI322xp5_ASAP7_75t_L,a3.0b3.3b2.2b2.2
g108540__1666,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI322xp5_ASAP7_75t_L,a3.0b3.3b2.2b2.2
g108541__7410,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI322xp5_ASAP7_75t_L,a3.0b3.3b2.2b2.2
g108544__5477,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI322xp5_ASAP7_75t_L,a3.0b3.3b2.2b2.2
ks1_key_reg_reg[68],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
ks1_key_reg_reg[65],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
g108579__1617,asap7sc7p5t_AO_RVT_TT_nldm_211120/AOI21xp5_ASAP7_75t_R,a2.1b2.2
g108582__2802,asap7sc7p5t_AO_RVT_TT_nldm_211120/AOI21xp33_ASAP7_75t_R,a2.1b2.2
g108583__1705,asap7sc7p5t_AO_RVT_TT_nldm_211120/AOI21xp5_ASAP7_75t_R,a2.1b2.2
g108585__8246,asap7sc7p5t_AO_RVT_TT_nldm_211120/AOI21xp33_ASAP7_75t_R,a2.1b2.2
g108586__7098,asap7sc7p5t_AO_RVT_TT_nldm_211120/AOI21xp5_ASAP7_75t_R,a2.1b2.2
g108587__6131,asap7sc7p5t_AO_RVT_TT_nldm_211120/AOI21xp33_ASAP7_75t_R,a2.1b2.2
g108589__5115,asap7sc7p5t_AO_RVT_TT_nldm_211120/AOI21xp33_ASAP7_75t_R,a2.1b2.2
g108590__7482,asap7sc7p5t_AO_RVT_TT_nldm_211120/AOI21xp5_ASAP7_75t_R,a2.1b2.2
g108593__9315,asap7sc7p5t_AO_RVT_TT_nldm_211120/AOI21xp33_ASAP7_75t_R,a2.1b2.2
g108594__9945,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI21xp5_ASAP7_75t_L,a2.1b2.2
g108595__2883,asap7sc7p5t_AO_RVT_TT_nldm_211120/AOI21xp5_ASAP7_75t_R,a2.1b2.2
g108596__2346,asap7sc7p5t_AO_RVT_TT_nldm_211120/AOI21xp5_ASAP7_75t_R,a2.1b2.2
ks1_key_reg_reg[112],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
ks1_key_reg_reg[99],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
ks1_key_reg_reg[119],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
ks1_key_reg_reg[117],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
ks1_key_reg_reg[116],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
ks1_key_reg_reg[102],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
ks1_key_reg_reg[101],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
ks1_key_reg_reg[96],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
ks1_key_reg_reg[103],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
g108837,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g108598__9945,asap7sc7p5t_AO_SLVT_TT_nldm_211120/AO211x2_ASAP7_75t_SL,Ia3.2b2.2
ks1_key_reg_reg[115],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
g108633__3680,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/NOR2x1_ASAP7_75t_SL,a2.2
g109484,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/INVx2_ASAP7_75t_SL,Ia1.0
g109580__7098,asap7sc7p5t_OA_SLVT_TT_nldm_211120/OAI21xp5_ASAP7_75t_SL,Ia2.0b2.0
round_reg[3],asap7sc7p5t_SEQ_SLVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_SL,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
g109552,asap7sc7p5t_SIMPLE_LVT_TT_nldm_211120/XOR2xp5_ASAP7_75t_L,xor2
g109581,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/XNOR2x1_ASAP7_75t_SL,Ixor2
g109561,asap7sc7p5t_SIMPLE_LVT_TT_nldm_211120/XOR2xp5_ASAP7_75t_L,xor2
g109554,asap7sc7p5t_SIMPLE_LVT_TT_nldm_211120/XOR2xp5_ASAP7_75t_L,xor2
g110112,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110115,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110111,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110110,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110109,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110060,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110073,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110075,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110078,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110114,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110082,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110086,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110087,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110090,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110097,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110099,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110101,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g109979,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/XNOR2x1_ASAP7_75t_SL,Ixor2
g110117,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110119,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110120,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110123,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110125,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110128,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110138,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110142,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110143,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110146,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110151,asap7sc7p5t_AO_SLVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_SL,a3.0b2.2b2.2b2.2
g110116,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110183,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110189,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110190,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110194,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110200,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110201,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110202,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110203,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110204,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110207,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g110210,asap7sc7p5t_AO_SLVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_SL,a3.0b2.2b2.2b2.2
g110228,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI222xp33_ASAP7_75t_L,a3.0b2.2b2.2b2.2
g109951,asap7sc7p5t_OA_LVT_TT_nldm_211120/OAI22xp33_ASAP7_75t_L,Ia2.0b2.0b2.0
g109977,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/XOR2x2_ASAP7_75t_SL,xor2
g109974,asap7sc7p5t_OA_SLVT_TT_nldm_211120/OAI22x1_ASAP7_75t_SL,Ia2.0b2.0b2.0
g109985,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/XNOR2x1_ASAP7_75t_SL,Ixor2
g109986,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/XOR2x2_ASAP7_75t_SL,xor2
g109931,asap7sc7p5t_OA_LVT_TT_nldm_211120/OAI22xp33_ASAP7_75t_L,Ia2.0b2.0b2.0
g109932,asap7sc7p5t_OA_LVT_TT_nldm_211120/OAI22xp33_ASAP7_75t_L,Ia2.0b2.0b2.0
g109941,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/XNOR2xp5_ASAP7_75t_SL,Ixor2
g110248,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI22xp33_ASAP7_75t_L,a2.0b2.2b2.2
g110246,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI22xp33_ASAP7_75t_L,a2.0b2.2b2.2
g110226,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI22xp33_ASAP7_75t_L,a2.0b2.2b2.2
g110227,asap7sc7p5t_AO_SLVT_TT_nldm_211120/AOI22xp5_ASAP7_75t_SL,a2.0b2.2b2.2
g109972,asap7sc7p5t_AO_SLVT_TT_nldm_211120/AOI22xp5_ASAP7_75t_SL,a2.0b2.2b2.2
g110257,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI22xp33_ASAP7_75t_L,a2.0b2.2b2.2
g110268,asap7sc7p5t_AO_SLVT_TT_nldm_211120/AOI22xp5_ASAP7_75t_SL,a2.0b2.2b2.2
g110271,asap7sc7p5t_AO_SLVT_TT_nldm_211120/AOI22xp5_ASAP7_75t_SL,a2.0b2.2b2.2
g110159,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g109981,asap7sc7p5t_SIMPLE_LVT_TT_nldm_211120/XNOR2x2_ASAP7_75t_L,Ixor2
g110225,asap7sc7p5t_AO_SLVT_TT_nldm_211120/AOI22xp5_ASAP7_75t_SL,a2.0b2.2b2.2
g110231,asap7sc7p5t_AO_LVT_TT_nldm_211120/AOI22xp33_ASAP7_75t_L,a2.0b2.2b2.2
g110258,asap7sc7p5t_AO_RVT_TT_nldm_211120/AOI22xp5_ASAP7_75t_R,a2.0b2.2b2.2
g110350,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g110345,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
fopt112418,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/INVx2_ASAP7_75t_SL,Ia1.0
g112850,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/NOR2x2_ASAP7_75t_SL,a2.2
g113063,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/XOR2x2_ASAP7_75t_SL,xor2
g141,asap7sc7p5t_SIMPLE_LVT_TT_nldm_211120/NOR2xp33_ASAP7_75t_L,a2.2
g113387,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/INVx2_ASAP7_75t_SL,Ia1.0
g113462,asap7sc7p5t_SIMPLE_RVT_TT_nldm_211120/NAND2xp5_ASAP7_75t_R,Ia2.0
g113505,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/XNOR2x1_ASAP7_75t_SL,Ixor2
g56,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/XNOR2x2_ASAP7_75t_SL,Ixor2
g113758,asap7sc7p5t_AO_SLVT_TT_nldm_211120/AOI22x1_ASAP7_75t_SL,a2.0b2.2b2.2
g172,asap7sc7p5t_SIMPLE_RVT_TT_nldm_211120/OR2x2_ASAP7_75t_R,Ia2.2
g107,asap7sc7p5t_AO_SLVT_TT_nldm_211120/AOI21xp5_ASAP7_75t_SL,a2.1b2.2
g107_0,asap7sc7p5t_AO_SLVT_TT_nldm_211120/AOI21x1_ASAP7_75t_SL,a2.1b2.2
g117757,asap7sc7p5t_OA_SLVT_TT_nldm_211120/OAI22x1_ASAP7_75t_SL,Ia2.0b2.0b2.0
g117977,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/XOR2x2_ASAP7_75t_SL,xor2
g118000,asap7sc7p5t_AO_SLVT_TT_nldm_211120/AOI22x1_ASAP7_75t_SL,a2.0b2.2b2.2
g118434,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/XNOR2xp5_ASAP7_75t_SL,Ixor2
g118518,asap7sc7p5t_SIMPLE_LVT_TT_nldm_211120/XOR2x2_ASAP7_75t_L,xor2
g120299,asap7sc7p5t_AO_SLVT_TT_nldm_211120/AOI21x1_ASAP7_75t_SL,a2.1b2.2
g108600__120712,asap7sc7p5t_AO_SLVT_TT_nldm_211120/AO21x2_ASAP7_75t_SL,Ia2.1b2.2
g120918,asap7sc7p5t_AO_SLVT_TT_nldm_211120/AOI31xp67_ASAP7_75t_SL,a2.1b3.3
g13,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/NAND2x2_ASAP7_75t_SL,Ia2.0
FE_OFC1055_n_5425,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC1035_n_11094,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC1034_n_1330,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OCPC19085_n_1383,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_DBTC12_n_1342_dup,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/INVx2_ASAP7_75t_SL,Ia1.0
FE_OCPC19080_n_1342,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OCPC997_5539,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/BUFx2_ASAP7_75t_SL,a1.0
g118214_dup,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/XOR2x1_ASAP7_75t_SL,xor2
FE_OCPC19072_n_1393,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OCPC19069_n_1393,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
g118435_dup,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/XNOR2x1_ASAP7_75t_SL,Ixor2
g107_dup,asap7sc7p5t_AO_SLVT_TT_nldm_211120/AOI21x1_ASAP7_75t_SL,a2.1b2.2
g120812_dup,asap7sc7p5t_OA_SLVT_TT_nldm_211120/OA21x2_ASAP7_75t_SL,a2.0b2.0
g108603__6260_dup,asap7sc7p5t_AO_SLVT_TT_nldm_211120/AOI21x1_ASAP7_75t_SL,a2.1b2.2
FE_OCPC898_n_5507,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/BUFx2_ASAP7_75t_SL,a1.0
FE_OCPC896_n_2702,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/HB1xp67_ASAP7_75t_L,a1.0
FE_OCPC895_n_4693,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/BUFx3_ASAP7_75t_SL,a1.0
FE_OFC614_n_11594,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/INVx1_ASAP7_75t_SL,Ia1.0
FE_OFC583_n_1319,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx2_ASAP7_75t_L,Ia1.0
FE_OFC471_n_11697,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC421_n_2789,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/INVx2_ASAP7_75t_SL,Ia1.0
FE_OFC338_n_15299,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/INVx4_ASAP7_75t_SL,Ia1.0
FE_OFC337_n_5539,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/INVx2_ASAP7_75t_SL,Ia1.0
FE_DBTC12_n_1342,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/INVx2_ASAP7_75t_SL,Ia1.0
ks1_key_reg_reg[6],asap7sc7p5t_SEQ_RVT_TT_nldm_220123/DFFASRHQNx1_ASAP7_75t_R,"Ia1.0(0)_a1.0(1)_a2.2(2,3)_a2.1(2,3)_a2.1(3,2)_:1_"
