full_name,actual_rise_transition_max,actual_fall_transition_max,cached_ceff_max_rise,cached_ceff_max_fall,cached_ceff_min_rise,cached_ceff_min_fall,fanout_load,pin_capacitance_max,direction,max_rise_slack,max_fall_slack,max_rise_arrival,max_fall_arrival,actual_rise_transition_min,actual_fall_transition_min,min_rise_slack,min_fall_slack,min_rise_arrival,min_fall_arrival,x_coordinate,y_coordinate
g108315__117924/B2,141.891098,128.426422,,,,,1.000000,0.630858,in,371.984375,364.478058,331.147461,333.554596,110.947113,102.053810,-472.789673,-406.999573,100.757393,98.409988,13626.000000,13779.000000
g108317__117835/B2,142.022247,128.557312,,,,,1.000000,0.630858,in,371.812775,372.177094,331.245941,333.686615,111.048660,102.053810,-471.708679,-405.780182,100.821091,98.512939,22140.000000,16479.000000
g108319__7410/B2,142.113083,128.647720,,,,,1.000000,0.630858,in,360.225647,355.149902,331.337708,333.779053,111.118996,102.053810,-459.167358,-393.391418,100.892212,98.585022,22248.000000,14319.000000
g107912__118095/B2,142.200714,128.734756,,,,,1.000000,0.630858,in,370.897705,365.934753,331.426758,333.869019,111.186859,102.053810,-471.743378,-405.895874,100.961205,98.655174,18810.000000,13779.000000
FE_OFC1155_n_3208/A,141.865616,128.401764,,,,,1.000000,0.643178,in,-34.227600,-36.650452,331.081116,333.513702,110.915405,102.053810,-359.232727,-421.656189,100.694016,98.378098,21294.000000,17433.000000
g108316__119111/B2,141.890823,128.426987,,,,,1.000000,0.630858,in,373.139099,361.591888,331.081116,333.488434,110.921730,102.053810,-473.484985,-407.556061,100.680794,98.358406,21600.000000,19719.000000
g108056__7482/B2,142.033325,128.569672,,,,,1.000000,0.630858,in,44.086670,28.645905,330.904419,333.345428,111.032227,102.053810,-44.621796,8.507782,100.556488,98.246872,15498.000000,19719.000000
g108261__9315/B2,141.897171,128.433350,,,,,1.000000,0.630858,in,44.585632,31.647430,331.081116,333.482086,110.926659,102.053810,-45.199425,7.941673,100.680794,98.353447,13572.000000,17937.000000
g112887/A1,25.301783,21.354576,,,,,1.000000,1.165100,in,215.026382,212.531662,109.657089,107.045059,21.188356,18.051613,-293.141815,-290.018372,62.307129,63.144547,18486.000000,24075.000000
g112890/A2,25.300768,21.353327,,,,,1.000000,0.598557,in,207.072754,214.415283,109.627129,107.015106,21.188356,18.051613,-280.619141,-283.024963,62.283436,63.120571,13896.000000,21879.000000
g112892/A2,25.327543,21.385374,,,,,1.000000,0.598557,in,215.231812,216.981445,109.592781,106.980957,21.188356,18.051613,-291.714264,-286.556519,62.242046,63.083176,16758.000000,9999.000000
g112893/A2,25.329033,21.387156,,,,,1.000000,0.598557,in,209.096268,212.230591,109.611801,106.999977,21.188356,18.051613,-277.031891,-281.687775,62.256672,63.098103,17496.000000,9999.000000
g112896/A2,25.300871,21.353443,,,,,1.000000,1.300440,in,209.811523,204.520142,109.622894,107.010872,21.188356,18.051613,-284.926117,-278.417725,62.279987,63.117115,16002.000000,22419.000000
g112897/A2,25.333643,21.392796,,,,,1.000000,1.300440,in,215.911163,214.679535,109.867546,107.255821,21.188356,18.051613,-300.554443,-300.452545,62.456379,63.301044,22536.000000,9999.000000
g58/A,25.301987,21.354805,,,,,1.000000,0.524236,in,209.792511,207.890640,109.646492,107.034470,21.188356,18.051613,-284.284393,-268.805695,62.298553,63.135929,17820.000000,24039.000000
g123860/B2,25.333229,21.392321,,,,,1.000000,0.481506,in,218.172195,221.507935,109.883560,107.271851,21.188356,18.051613,-298.011597,-298.534821,62.468842,63.313728,23760.000000,10377.000000
g112887/B2,15.392980,13.522028,,,,,1.000000,1.217290,in,209.508484,207.392975,113.434883,115.101044,12.302992,10.629210,-297.434204,-293.959808,56.670460,60.772015,18198.000000,24039.000000
g112890/B2,15.392980,13.522028,,,,,1.000000,0.630858,in,205.693695,206.918365,113.434883,115.101044,12.302992,10.629210,-288.437012,-287.014252,56.670460,60.772015,13932.000000,21879.000000
g366/B,15.392980,13.522028,,,,,1.000000,1.639660,in,202.133514,202.464386,113.434883,115.101044,12.302992,10.629210,-288.837921,-274.303467,56.670460,60.772015,18252.000000,23499.000000
g571/A2,15.392980,13.522028,,,,,1.000000,0.598557,in,203.162384,209.854462,113.434883,115.101044,12.302992,10.629210,-289.841980,-295.008545,56.670460,60.772015,12474.000000,22797.000000
g112892/B2,14.028005,12.475327,,,,,1.000000,0.630858,in,214.422668,210.183868,112.684906,114.437927,11.940272,10.213706,-299.366150,-290.487091,56.452671,60.489136,16794.000000,9999.000000
g112893/B2,14.028005,12.475327,,,,,1.000000,0.630858,in,208.556396,205.583466,112.684906,114.437927,11.940272,10.213706,-284.974945,-285.942871,56.452671,60.489136,17460.000000,9999.000000
g112897/B2,14.028005,12.475327,,,,,1.000000,1.217290,in,213.182526,209.622742,112.684906,114.437927,11.940272,10.213706,-306.538940,-304.026764,56.452671,60.489136,22752.000000,9999.000000
g123860/C2,14.028005,12.475327,,,,,1.000000,0.481995,in,215.174255,215.478760,112.684906,114.437927,11.940272,10.213706,-303.971802,-302.053986,56.452671,60.489136,24048.000000,10413.000000
g8/B,16.271557,13.891383,,,,,1.000000,1.066440,in,213.503647,211.033890,79.129959,82.580490,11.376049,9.826702,-288.093506,-290.750916,51.426010,52.204224,17514.000000,17595.000000
g111036/A2,16.271557,13.891383,,,,,1.000000,0.631182,in,484.814087,480.515625,79.129959,82.580490,11.376049,9.826702,-425.301331,-472.767639,51.426010,52.204224,17622.000000,17055.000000
g35_dup/B,16.271557,13.891383,,,,,1.000000,1.066440,in,222.140793,217.029495,79.129959,82.580490,11.376049,9.826702,-295.541504,-289.842590,51.426010,52.204224,17298.000000,17901.000000
g35/B,16.271557,13.891383,,,,,1.000000,0.565780,in,222.275131,219.296341,79.129959,82.580490,11.376049,9.826702,-294.554749,-296.851013,51.426010,52.204224,17118.000000,17973.000000
g120916/A2,13.265253,11.452276,,,,,1.000000,1.300440,in,209.940308,200.000778,111.516022,114.710953,10.661367,9.570411,-282.419983,-280.720367,65.981216,62.374321,13788.000000,21339.000000
g123080/B1,13.265253,11.452276,,,,,1.000000,0.953694,in,220.602478,225.401596,111.516022,114.710953,10.661367,9.570411,-297.828979,-298.551636,65.981216,62.374321,13716.000000,20331.000000
g123083/B2,13.265253,11.452276,,,,,1.000000,0.630858,in,207.806122,203.989304,111.516022,114.710953,10.661367,9.570411,-285.465210,-290.124817,65.981216,62.374321,18216.000000,21177.000000
g124833/A2,13.265253,11.452276,,,,,1.000000,0.598557,in,205.057556,207.844193,111.516022,114.710953,10.661367,9.570411,-276.648743,-283.741791,65.981216,62.374321,14850.000000,21339.000000
g123080/A1,24.236216,20.346544,,,,,1.000000,0.950778,in,218.449905,232.221344,109.701157,107.144508,20.268887,17.267551,-292.671417,-292.747162,67.774658,66.630470,13608.000000,20223.000000
g123083/A2,24.220390,20.327513,,,,,1.000000,0.598557,in,207.303375,210.956970,109.327492,106.771210,20.268887,17.267551,-281.557465,-284.367126,67.472130,66.322311,18252.000000,21177.000000
g123084/A2,24.233644,20.343540,,,,,1.000000,1.300440,in,207.940796,204.410980,109.772247,107.215584,20.268887,17.267551,-276.881714,-273.401703,67.832207,66.689125,14814.000000,19179.000000
g123086/A2,24.235840,20.346104,,,,,1.000000,0.598557,in,211.225311,219.655350,109.715240,107.158585,20.268887,17.267551,-290.189636,-298.744415,67.786057,66.642090,20754.000000,12159.000000
g123087/A2,24.226614,20.335325,,,,,1.000000,0.574643,in,212.389221,210.918808,109.880577,107.323929,20.268887,17.267551,-275.376495,-282.144531,67.919891,66.778542,15840.000000,11997.000000
g123089/A,24.232203,20.341673,,,,,1.000000,1.606640,in,205.616638,210.872772,109.464661,106.908180,20.268887,17.267551,-278.088287,-276.876129,67.583199,66.435402,20898.000000,15363.000000
g124833/B1,24.260021,20.368746,,,,,1.000000,0.596950,in,208.005081,212.444260,109.611282,107.054672,20.268887,17.267551,-275.662109,-277.787018,67.701904,66.556328,14742.000000,21339.000000
g123869/A1,24.230694,20.340092,,,,,1.000000,0.556135,in,223.573624,225.463074,109.824783,107.268120,20.268887,17.267551,-297.017914,-299.747345,67.874733,66.732483,19620.000000,10539.000000
g123086/B2,12.861532,11.122585,,,,,1.000000,0.630858,in,211.883194,213.070251,111.395493,114.602165,10.685256,9.558123,-293.826050,-304.338806,66.089325,62.466385,20790.000000,12159.000000
g123087/B2,12.861532,11.122585,,,,,1.000000,0.607834,in,214.435287,205.458435,111.395493,114.602165,10.685256,9.558123,-280.361115,-289.031311,66.089325,62.466385,15876.000000,11997.000000
g5216/A2,12.861532,11.122585,,,,,1.000000,0.598557,in,217.659775,214.254456,111.395493,114.602165,10.685256,9.558123,-292.345947,-294.304871,66.089325,62.466385,20628.000000,15939.000000
g123861/A1,12.861532,11.122585,,,,,1.000000,0.536387,in,218.070358,217.757355,111.395493,114.602165,10.685256,9.558123,-295.854492,-302.461365,66.089325,62.466385,20466.000000,11457.000000
g111148/B,20.396696,17.653082,,,,,1.000000,0.348828,in,81.103416,85.912590,95.093437,89.574684,13.892046,12.283924,-391.253326,-424.196259,58.496674,61.520611,18828.000000,17019.000000
g108053__6783/B2,122.468033,111.396431,,,,,1.000000,0.630858,in,382.440002,372.352112,322.044189,327.125366,92.892715,86.075584,-485.687805,-425.967926,88.656975,81.276192,19134.000000,18477.000000
g108332__119103/B2,122.468033,111.396431,,,,,1.000000,0.630858,in,382.503845,370.231567,322.044189,327.125366,92.892715,86.075584,-485.448303,-425.763062,88.656975,81.276192,20682.000000,19017.000000
g108334__117922/B2,122.468033,111.396431,,,,,1.000000,0.630858,in,53.868561,43.078979,322.044189,327.125366,92.892715,86.075584,-56.917534,-9.966911,88.656975,81.276192,12366.000000,15399.000000
g108333__3680/B2,122.468033,111.396431,,,,,1.000000,0.630858,in,48.725983,38.449463,322.044189,327.125366,92.892715,86.075584,-50.230415,-3.715897,88.656975,81.276192,12168.000000,17397.000000
g107920__118094/B2,122.468033,111.396431,,,,,1.000000,0.454965,in,380.104858,372.398743,322.044189,327.125366,92.892715,86.075584,-484.099792,-424.365723,88.656975,81.276192,18648.000000,14859.000000
g108337__1705/B2,122.468033,111.396431,,,,,1.000000,0.630858,in,53.139374,37.516724,322.044189,327.125366,92.892715,86.075584,-56.282127,-9.416245,88.656975,81.276192,13176.000000,16857.000000
FE_OFC1160_n_15608/A,122.468033,111.396431,,,,,1.000000,0.643178,in,0.096680,-11.643494,322.044189,327.125366,92.892715,86.075584,-377.165009,-444.668884,88.656975,81.276192,19188.000000,16893.000000
g108323__117834/B2,122.468033,111.396431,,,,,1.000000,0.630858,in,382.090088,383.805847,322.044189,327.125366,92.892715,86.075584,-484.633911,-424.898376,88.656975,81.276192,21924.000000,16857.000000
g108335__2802/B2,122.468033,111.396431,,,,,1.000000,0.630858,in,380.009216,381.201538,322.044189,327.125366,92.892715,86.075584,-481.010254,-421.336639,88.656975,81.276192,22032.000000,15399.000000
g122903/A1,13.931493,12.069796,,,,,1.000000,0.556135,in,207.865662,207.972794,104.139282,102.132187,12.107671,10.316525,-290.445038,-284.244995,50.903618,55.629963,15138.000000,21717.000000
g110778/A2,13.931493,12.069796,,,,,1.000000,0.598557,in,215.605835,220.080765,104.139282,102.132187,12.107671,10.316525,-294.065491,-291.562897,50.903618,55.629963,15282.000000,22419.000000
g113961/A,13.931493,12.069796,,,,,1.000000,0.535565,in,205.819794,209.363022,104.139282,102.132187,12.107671,10.316525,-292.181549,-278.887665,50.903618,55.629963,16632.000000,23463.000000
g123059/A2,13.931493,12.069796,,,,,1.000000,0.574643,in,215.868347,213.725876,104.139282,102.132187,12.107671,10.316525,-301.790192,-297.510406,50.903618,55.629963,17280.000000,24039.000000
FE_OCPC946_n_15610/A,13.931493,12.069796,,,,,1.000000,1.297110,in,206.749603,208.920975,104.139282,102.132187,12.107671,10.316525,-297.498779,-294.108612,50.903618,55.629963,17550.000000,16443.000000
g120734/B2,23.740000,20.398838,,,,,1.000000,0.917355,in,235.000717,232.572083,102.121780,106.458015,20.405455,17.144520,-314.735260,-310.347351,54.558800,59.130127,19980.000000,10341.000000
g120738/B2,23.723881,20.383686,,,,,1.000000,0.630858,in,213.596573,213.946991,102.294266,106.631073,20.381487,17.144520,-287.072998,-285.610168,54.697067,59.276913,15390.000000,21339.000000
g120285/B2,23.703049,20.359024,,,,,1.000000,1.168010,in,221.014587,217.851547,101.799019,106.134445,20.366419,17.144520,-287.421906,-289.970337,54.286224,58.855682,17082.000000,13239.000000
g110788/B2,23.723915,20.383726,,,,,1.000000,1.168010,in,215.626465,211.602493,102.293549,106.630356,20.381512,17.144520,-290.464508,-286.987427,54.696507,59.276306,18162.000000,22257.000000
g110789/A2,23.740665,20.402391,,,,,1.000000,0.574643,in,218.451294,212.744141,102.094849,106.431007,20.384146,17.144520,-303.110138,-300.828705,54.537296,59.107220,19944.000000,10917.000000
g110791/A2,23.720490,20.379772,,,,,1.000000,0.598557,in,219.935760,211.653976,102.353813,106.690842,20.378847,17.144520,-301.328156,-297.065796,54.743706,59.327610,15282.000000,22797.000000
g120388/B,23.719135,20.377998,,,,,1.000000,0.565780,in,214.465302,209.074158,101.947975,106.283730,20.378231,17.144520,-291.358154,-284.387115,54.414364,58.982304,19998.000000,13743.000000
g365/B2,23.719477,20.378605,,,,,1.000000,1.217290,in,208.225250,205.505966,102.368523,106.705612,20.378057,17.144520,-287.864441,-274.324768,54.755142,59.340130,18054.000000,23877.000000
g111030/Y,199.494492,136.644440,0.007323,0.007358,0.006557,0.006711,0.000000,0.000000,out,-125.168732,-109.116425,384.426636,355.150696,177.287506,124.549767,-452.409302,-415.630798,113.751053,94.647415,16650.000000,15273.000000
g120733/Y,21.367651,18.897442,0.011286,0.011138,0.009770,0.009891,0.000000,0.000000,out,204.421417,202.871231,109.629730,107.261002,19.090982,16.815525,-298.265533,-296.652771,68.337593,70.388153,18666.000000,18063.000000
g111027_dup/Y,12.485211,10.954251,0.004914,0.004917,0.003799,0.003863,0.000000,0.000000,out,203.130585,198.628113,113.827087,115.729607,10.456560,8.978328,-283.841583,-284.296417,67.471413,69.198418,18990.000000,17973.000000
g111027/Y,12.406943,10.880572,0.004894,0.004895,0.003883,0.003960,0.000000,0.000000,out,201.594757,202.023804,113.794792,115.697418,10.548229,9.059332,-294.034241,-293.915070,67.531281,69.262154,19638.000000,18513.000000
g111032/Y,181.718369,137.351349,0.006920,0.006954,0.006154,0.006308,0.000000,0.000000,out,285.935577,276.719482,355.016266,377.063904,92.307022,97.420364,-437.960541,-398.173065,134.722076,116.043060,18954.000000,17019.000000
g111146/Y,49.942940,38.951927,0.009971,0.009992,0.009342,0.009363,0.000000,0.000000,out,382.509247,400.025085,306.816193,298.718018,47.008408,36.610455,-513.836914,-459.317810,92.546326,89.046860,19476.000000,17523.000000
g111150/Y,56.168522,43.670963,0.011379,0.011402,0.010711,0.010733,0.000000,0.000000,out,-1.707611,0.074493,309.666809,301.083160,53.080475,41.222538,-513.414185,-464.489929,92.211601,83.399109,18450.000000,16353.000000
g118500/Y,22.140907,18.827187,0.009989,0.009989,0.008364,0.008439,0.000000,0.000000,out,203.624664,212.467621,107.259377,104.205116,19.044510,16.096479,-294.329834,-302.225525,65.514282,63.457085,18288.000000,15903.000000
g111015_dup1/Y,10.634638,9.529248,0.003733,0.003740,0.003229,0.003334,0.000000,0.000000,out,201.524765,199.878235,113.108932,115.150787,9.529351,8.264457,-285.846497,-286.649902,63.520004,60.701115,17856.000000,15363.000000
g111015_dup/Y,16.804813,14.343430,0.003800,0.003807,0.003220,0.003329,0.000000,0.000000,out,203.408966,203.059937,116.684387,118.367699,14.733314,12.564009,-286.058411,-290.141541,66.645844,63.624237,18018.000000,15813.000000
g111015/Y,12.052510,10.620526,0.004657,0.004661,0.003952,0.004021,0.000000,0.000000,out,207.703140,203.728012,113.805740,115.768509,10.656137,9.108813,-297.643738,-305.993713,64.144073,61.242359,18558.000000,15813.000000
g111023/Y,193.040970,145.252838,0.007377,0.007411,0.006611,0.006765,0.000000,0.000000,out,-98.865723,-127.976654,357.629822,380.868927,98.348167,103.806885,-440.285828,-396.678253,131.801392,116.865082,18216.000000,16317.000000
g118504/Y,21.071609,17.928865,0.009288,0.009300,0.007705,0.007989,0.000000,0.000000,out,211.489960,205.151199,106.655334,115.095596,17.959433,15.597968,-299.417175,-300.772583,64.953629,67.004494,18882.000000,16353.000000
g112780/Y,12.333613,10.917770,0.002280,0.002283,0.002010,0.002038,0.000000,0.000000,out,205.245575,202.307098,104.850403,113.351723,11.229288,9.678620,-284.165466,-284.180481,63.411118,63.838821,19044.000000,16893.000000
g111017_dup/Y,15.237929,12.762015,0.006604,0.006615,0.005305,0.005484,0.000000,0.000000,out,203.642242,201.425842,114.562263,118.154137,12.741275,11.076360,-280.592834,-285.266785,73.283997,72.836205,18504.000000,16893.000000
g111014/Y,189.998154,143.199463,0.007248,0.007283,0.006482,0.006636,0.000000,0.000000,out,-98.343872,-126.940689,356.943024,379.840149,96.461113,101.821373,-433.599609,-390.498932,138.687317,123.313385,18864.000000,15939.000000
g111017/Y,14.319043,12.033598,0.006006,0.006013,0.004642,0.004765,0.000000,0.000000,out,210.691162,203.824722,113.986488,117.629105,11.722114,10.222292,-291.740295,-296.138153,72.645195,72.287628,18558.000000,16443.000000
g111147/Y,54.292000,42.262783,0.010884,0.010907,0.010217,0.010238,0.000000,0.000000,out,-1.427155,0.299652,308.585236,300.209656,51.183273,39.794533,-507.545502,-454.537170,98.703339,93.883194,19098.000000,16443.000000
g111151/Y,51.210526,39.920307,0.010211,0.010232,0.009583,0.009603,0.000000,0.000000,out,386.684784,403.818665,307.252838,299.092590,48.266285,37.573441,-518.701355,-468.721649,88.183693,80.213715,18936.000000,17433.000000
g2907_dup1/Y,13.227308,11.124020,0.005427,0.005429,0.004756,0.004825,0.000000,0.000000,out,206.023163,203.559875,113.484657,116.910950,11.723070,10.095302,-290.262634,-295.970459,64.394638,59.793655,18936.000000,17523.000000
g2907/Y,11.159203,9.585570,0.003916,0.003925,0.003175,0.003339,0.000000,0.000000,out,208.249176,204.881012,112.257286,115.804115,9.455292,8.499297,-298.329224,-307.684601,63.111343,58.712563,20286.000000,17973.000000
g2907_dup/Y,11.701252,9.958401,0.004378,0.004379,0.003685,0.003749,0.000000,0.000000,out,199.663330,201.598862,112.604134,116.109451,10.123641,8.863725,-285.906738,-290.209320,63.505482,58.987446,19908.000000,17523.000000
g123239/Y,25.044247,21.248322,0.010964,0.010843,0.009482,0.009505,0.000000,0.000000,out,204.403625,204.594055,109.096771,111.344635,22.004393,18.562460,-295.902832,-300.861206,67.597626,63.222229,19314.000000,18063.000000
g110603/Y,19.971207,16.234447,0.001047,0.001048,0.000645,0.000638,0.000000,0.000000,out,40.903564,45.080444,696.152344,708.010742,11.977507,10.060379,-459.773438,-414.560364,153.698730,139.769028,20070.000000,26073.000000
g110526/Y,17.158333,13.844326,0.000669,0.000671,0.000576,0.000553,0.000000,0.000000,out,53.298767,41.509338,655.377808,666.444641,11.357958,9.462497,-424.471191,-374.428680,151.882996,138.678864,21690.000000,13653.000000
g110590/Y,20.551128,16.727503,0.001128,0.001129,0.000725,0.000719,0.000000,0.000000,out,41.237427,46.374268,695.940369,705.946289,12.565646,10.489629,-457.791138,-412.594330,154.073242,140.212250,23688.000000,26073.000000
g110592/Y,20.082664,16.340315,0.001062,0.001063,0.000660,0.000654,0.000000,0.000000,out,148.674133,156.992432,694.512268,703.890076,11.995255,9.974605,-523.843872,-463.745514,89.038208,90.083412,19476.000000,26073.000000
g110593/Y,20.153288,16.400551,0.001072,0.001073,0.000670,0.000664,0.000000,0.000000,out,48.404602,52.683044,659.687927,670.710083,12.143826,10.167098,-424.706879,-378.340454,151.684418,139.151978,18882.000000,13203.000000
g110595/Y,16.760035,13.503690,0.000614,0.000617,0.000522,0.000498,0.000000,0.000000,out,52.383972,36.030823,657.098755,669.223633,10.911082,9.110601,-427.348083,-376.649933,151.546432,138.802948,19260.000000,21843.000000
g110596/Y,20.429531,16.634329,0.001112,0.001113,0.000709,0.000703,0.000000,0.000000,out,53.842651,58.525635,650.555847,659.843201,12.393026,10.334921,-413.999207,-368.706573,153.037231,139.446869,24120.000000,13653.000000
FE_OFC1175_n_535/Y,101.860214,84.593330,0.012304,0.012301,0.010451,0.010387,0.000000,0.000000,out,-64.163544,-73.861328,363.395355,352.267395,85.230247,69.762917,-577.238831,-468.243591,113.494255,114.127792,15102.000000,15363.000000
FE_OFC1176_n_535/Y,106.453133,83.393311,0.009059,0.009080,0.007233,0.007290,0.000000,0.000000,out,-30.310669,-38.333466,363.495483,364.860138,85.691750,67.541214,-11.597374,24.060333,124.435219,116.200882,15192.000000,16983.000000
g111045/Y,128.285934,101.386345,0.048703,0.047774,0.039569,0.038861,0.000000,0.000000,out,-89.592468,-105.605652,378.683350,375.649719,104.751831,83.064163,-556.957397,-457.043884,122.849762,117.337524,15696.000000,17433.000000
g111046/Y,139.323822,110.424599,0.033659,0.033365,0.025624,0.025734,0.000000,0.000000,out,-116.685913,-135.409683,378.066101,376.511536,106.530510,85.591560,-568.286377,-469.136627,110.817528,107.187645,15642.000000,16893.000000
g113499/Y,15.947369,14.020425,0.003381,0.003327,0.002727,0.002673,0.000000,0.000000,out,-27.370789,-47.263611,224.813507,220.872192,12.926605,10.308159,-301.152191,-306.967834,47.191780,47.025154,8046.000000,14193.000000
g113822/Y,190.705353,142.947342,0.007283,0.007279,0.005504,0.005503,0.000000,0.000000,out,-24.000153,-62.335297,356.686096,379.338379,84.592308,87.116402,-197.651749,-142.181305,112.604538,111.627197,14814.000000,16857.000000
g110812/Y,186.244308,140.086685,0.007089,0.007085,0.005310,0.005309,0.000000,0.000000,out,-6.124634,-42.554657,355.446808,377.635101,82.741783,84.398636,-453.860596,-407.207214,114.875137,100.045074,14976.000000,14859.000000
g110814/Y,197.726257,147.992767,0.007561,0.007560,0.005881,0.005885,0.000000,0.000000,out,-22.330963,-52.960205,358.333679,381.753326,89.217499,92.173470,-179.321579,-138.686310,128.248428,111.705238,15336.000000,14859.000000
g111036/Y,120.666481,100.113426,0.009144,0.009140,0.007132,0.007131,0.000000,0.000000,out,288.014435,265.883484,329.468658,340.762268,64.139946,66.235886,-472.767639,-425.301331,95.257072,85.124237,17730.000000,17019.000000
g112782/Y,28.213764,23.391062,0.012972,0.013592,0.010770,0.011129,0.000000,0.000000,out,201.904190,205.136627,110.014389,107.492912,23.181639,19.768003,-293.723572,-296.728668,67.924980,69.861969,15750.000000,17523.000000
g111026_dup1/Y,10.108171,9.082377,0.003122,0.003131,0.002635,0.002793,0.000000,0.000000,out,209.863953,200.762329,109.620552,112.962730,8.616726,7.881569,-283.027039,-284.573975,64.296333,64.808693,16290.000000,17973.000000
g111026_dup/Y,24.911161,20.534801,0.006337,0.006336,0.005232,0.005267,0.000000,0.000000,out,205.304520,204.839676,117.559067,120.071640,20.953995,17.398365,-287.778595,-296.971008,71.093781,70.766541,16236.000000,17433.000000
g111026/Y,18.431725,15.498333,0.004259,0.004265,0.003402,0.003513,0.000000,0.000000,out,203.928299,200.671555,114.354935,117.279739,15.208876,13.094351,-284.995148,-286.739716,68.223999,68.386696,17154.000000,17523.000000
g111155/Y,91.255089,62.693893,0.003239,0.003240,0.002566,0.002578,0.000000,0.000000,out,14.871063,25.814026,309.050110,302.031769,71.427254,50.502388,-409.492859,-459.906708,78.123795,67.537689,15192.000000,16353.000000
g118503/Y,22.216969,19.118307,0.010036,0.010038,0.008899,0.009011,0.000000,0.000000,out,208.261932,209.193451,108.363899,102.910362,20.027037,16.950981,-302.734894,-303.242523,54.853668,58.026054,15966.000000,16353.000000
g111028/Y,25.726778,21.686251,0.011319,0.011207,0.009858,0.010098,0.000000,0.000000,out,204.399994,204.990799,103.911232,104.868881,21.890669,18.783209,-302.930878,-302.549713,55.565273,58.721981,16344.000000,15903.000000
g111156/Y,143.171814,130.589081,0.010428,0.010430,0.008234,0.008281,0.000000,0.000000,out,-27.622375,-34.774567,331.128265,333.476349,112.500381,103.518204,-473.998230,-421.908386,101.454391,95.210815,15948.000000,17433.000000
g118501/Y,22.049215,18.670969,0.009191,0.009105,0.008166,0.008390,0.000000,0.000000,out,206.514709,208.074860,106.707375,103.686371,18.988602,16.565742,-308.009216,-305.101196,57.742203,62.004345,17532.000000,17433.000000
g112654/Y,25.466793,21.585638,0.011903,0.011918,0.009548,0.009827,0.000000,0.000000,out,204.986374,206.455322,103.166824,104.132362,21.407740,18.000063,-299.143219,-300.726318,57.384289,63.789986,15048.000000,17433.000000
g113819/Y,22.841518,19.607273,0.009701,0.009613,0.008009,0.008148,0.000000,0.000000,out,209.222351,204.300308,100.858917,105.225327,18.662287,15.994922,-296.860962,-295.630981,61.632469,64.450546,16776.000000,15363.000000
FE_OFC1158_n_527/Y,19.725101,17.241966,0.001533,0.001534,0.001243,0.001273,0.000000,0.000000,out,159.070312,167.982742,100.245003,87.744110,14.987632,13.800016,-298.174866,-295.369995,58.928905,59.270615,15318.000000,14733.000000
g123057/Y,23.456110,19.870750,0.009970,0.009869,0.008688,0.008834,0.000000,0.000000,out,205.174896,204.158539,106.617256,108.775230,19.778673,17.132587,-293.692047,-294.362640,65.413246,67.423485,16560.000000,14823.000000
g110998/Y,23.122894,19.995216,0.010338,0.010351,0.008680,0.008905,0.000000,0.000000,out,207.807617,203.906601,103.085182,110.286850,19.802473,16.996246,-294.872772,-298.335602,63.463558,64.001823,17100.000000,14823.000000
g113813/Y,25.842138,21.535576,0.010870,0.010752,0.009756,0.009954,0.000000,0.000000,out,204.399582,208.902451,108.885788,103.263962,21.785511,18.482224,-297.006714,-301.075043,64.066048,59.094788,14346.000000,16893.000000
FE_OFC1159_n_5899/Y,19.724829,22.026583,0.001472,0.001481,0.001237,0.001233,0.000000,0.000000,out,156.931580,147.450958,90.093002,95.331284,15.002947,18.363302,-132.371902,-168.538864,48.336483,55.775539,13860.000000,16893.000000
g122817/Y,31.111938,32.902340,0.000583,0.000579,0.000483,0.000473,0.000000,0.000000,out,-476.780060,-472.185608,827.773071,813.077820,13.802597,9.392255,-301.088348,-297.017059,66.192329,74.852715,14904.000000,20133.000000
g384/Y,14.177996,13.296112,0.001178,0.001193,0.000918,0.000943,0.000000,0.000000,out,-274.810211,-288.880829,620.838013,633.981323,10.967107,9.334330,-292.402405,-302.469788,82.953934,71.114738,20934.000000,9873.000000
g113052/Y,33.240013,26.318989,0.001453,0.001453,0.001214,0.001219,0.000000,0.000000,out,-356.007233,-343.161865,691.202209,678.997131,18.966457,19.229006,-305.203033,-291.186188,69.739960,80.502319,20952.000000,15273.000000
g110618/Y,29.822664,23.723480,0.000783,0.000781,0.000458,0.000474,0.000000,0.000000,out,143.494095,155.965363,187.746567,174.597717,10.225882,11.520945,-293.158936,-287.552429,63.413883,69.541000,12204.000000,20673.000000
g385/Y,28.877119,23.849991,0.001295,0.001280,0.001036,0.001017,0.000000,0.000000,out,-296.825073,-288.568298,635.519714,621.727417,16.743979,16.829920,-300.358734,-292.095520,68.701057,74.221878,21348.000000,9873.000000
g123170/Y,23.629145,19.910343,0.000695,0.000690,0.000595,0.000585,0.000000,0.000000,out,-326.495667,-329.630066,669.610962,661.672363,12.052760,12.143189,-309.546448,-295.978210,66.819252,69.699577,21438.000000,10503.000000
g110450/Y,24.655416,31.662018,0.000765,0.000761,0.000642,0.000649,0.000000,0.000000,out,-407.454163,-399.371399,751.713684,737.181030,9.109030,9.815682,-296.209503,-292.384644,63.172375,73.650963,16740.000000,21303.000000
g110534/Y,25.693035,20.178391,0.000540,0.000536,0.000417,0.000424,0.000000,0.000000,out,74.315613,88.203690,258.082642,245.877335,11.014956,11.672454,-302.503876,-295.884216,63.118160,69.177292,13986.000000,21213.000000
