cell,type,class,sx,sy,px,py
g40840__5122,NAND2x1_ASAP7_75t_SL,core,324,270,6678,17478
g40929__8246,NAND2xp5_ASAP7_75t_L,core,216,270,4410,16128
g40966__1881,NAND2xp5_ASAP7_75t_SL,core,216,270,17208,19368
g40727__1666,NAND2xp5_ASAP7_75t_L,core,216,270,17046,2898
g40820__7410,NOR4xp25_ASAP7_75t_SL,core,324,270,5976,3708
g40748__8428,OAI21xp5_ASAP7_75t_SL,core,270,270,4950,14778
g41205__3680,NAND2x1_ASAP7_75t_SL,core,324,270,14508,16668
g41218__1617,NOR2xp33_ASAP7_75t_SL,core,216,270,18234,17478
g40778__6131,AOI22x1_ASAP7_75t_SL,core,540,270,17316,16668
g40802__6161,OAI21xp5_ASAP7_75t_SL,core,270,270,8190,18558
g40815,INVx1_ASAP7_75t_SL,core,162,270,5652,2628
g40818__9945,OAI22xp33_ASAP7_75t_SL,core,324,270,15102,3708
g41008__2883,NAND2xp5_ASAP7_75t_SL,core,216,270,16992,19098
g41025__2346,NAND2xp5_ASAP7_75t_SL,core,216,270,5112,3168
g40961__7410,NOR2x1p5_ASAP7_75t_SL,core,432,270,18018,17748
g40843__2398,NOR3xp33_ASAP7_75t_SL,core,270,270,16614,3978
g40848__5107,AOI21xp5_ASAP7_75t_SL,core,270,270,4464,15048
g40861__8428,AOI21xp5_ASAP7_75t_SL,core,270,270,17370,16398
g40838__6783,NOR3xp33_ASAP7_75t_SL,core,270,270,3114,9378
g40956__1617,NOR2xp33_ASAP7_75t_SL,core,216,270,15534,2088
g40954__1705,NOR2x1_ASAP7_75t_SL,core,324,270,18234,14508
g40879__5122,AOI22x1_ASAP7_75t_SL,core,540,270,3006,6138
g40881__8246,NAND3xp33_ASAP7_75t_SL,core,270,270,6246,19638
g40887__1881,NAND3xp33_ASAP7_75t_SL,core,270,270,18180,12888
g40891__5115,OAI21xp5_ASAP7_75t_SL,core,270,270,2142,8028
g40894__7482,NAND4xp25_ASAP7_75t_SL,core,324,270,17640,13158
g40902__9315,OAI22xp5_ASAP7_75t_SL,core,324,270,3276,14778
g40904__9945,NAND3xp33_ASAP7_75t_SL,core,270,270,15102,4248
g40908__2346,OAI21xp5_ASAP7_75t_SL,core,270,270,14616,2628
g40910__7410,NOR2x1_ASAP7_75t_SL,core,324,270,3492,6678
g40915__5477,NAND2xp5_ASAP7_75t_SL,core,216,270,4734,7758
g40927__5526,NAND3xp33_ASAP7_75t_SL,core,270,270,1710,7218
g40936,INVx1_ASAP7_75t_SL,core,162,270,7110,2898
g40947,INVx3_ASAP7_75t_SL,core,270,270,6354,18828
g40930__1617,NAND3xp33_ASAP7_75t_SL,core,270,270,2736,6678
g40869__1705,NOR3xp33_ASAP7_75t_SL,core,270,270,4842,3708
g40964__7098,NAND2xp5_ASAP7_75t_SL,core,216,270,6894,2898
g40975__5115,NOR2xp33_ASAP7_75t_SL,core,216,270,15534,17478
g40981__4733,NAND2xp5_ASAP7_75t_SL,core,216,270,19314,12888
g40985__9315,NOR2xp33_ASAP7_75t_SL,core,216,270,19206,14238
g40834__2883,NOR3xp33_ASAP7_75t_SL,core,270,270,18018,7488
g40994__2346,NAND2xp5_ASAP7_75t_SL,core,216,270,6138,2628
g41027,INVx1_ASAP7_75t_SL,core,162,270,18882,13158
g41033,INVx1_ASAP7_75t_SL,core,162,270,16344,14508
g41048,INVx1_ASAP7_75t_SL,core,162,270,6462,17478
g40809__6260,AOI22xp5_ASAP7_75t_SL,core,324,270,1980,9108
g40962__4319,NOR2xp33_ASAP7_75t_L,core,216,270,4842,1818
g41090__6783,NAND2xp5_ASAP7_75t_SL,core,216,270,3114,8568
g41109__3680,NOR2x1_ASAP7_75t_SL,core,324,270,17532,12618
g41104__1617,NAND2xp5_ASAP7_75t_SL,core,216,270,17910,14508
g41108__8246,NAND2x1p5_ASAP7_75t_SL,core,432,270,2628,7218
g41103__6131,NAND2x1_ASAP7_75t_SL,core,324,270,2304,7218
g41100__1881,OAI21xp5_ASAP7_75t_SL,core,270,270,16344,3708
g41098__5115,NOR2xp33_ASAP7_75t_SL,core,216,270,15102,3438
g41038,INVx2_ASAP7_75t_SL,core,216,270,6354,5328
g41009__4733,NAND2xp5_ASAP7_75t_L,core,216,270,5544,2358
g40970__2883,NOR2xp33_ASAP7_75t_L,core,216,270,5166,3708
g40854__2346,NOR3xp33_ASAP7_75t_SL,core,270,270,18666,5868
g40855__1666,NOR3x1_ASAP7_75t_SL,core,594,270,18072,6678
g40896__5107,AOI22xp5_ASAP7_75t_SL,core,324,270,2304,14778
g40897__6260,NOR3xp33_ASAP7_75t_SL,core,270,270,7380,18288
g40905__8428,OAI22x1_ASAP7_75t_SL,core,540,270,6840,18288
g41031,INVx2_ASAP7_75t_SL,core,216,270,4464,7218
g41029,INVx2_ASAP7_75t_SL,core,216,270,18342,16398
g40949__5526,NOR2xp33_ASAP7_75t_SL,core,216,270,6516,3168
g40952__6783,NOR2x1_ASAP7_75t_SL,core,324,270,15966,2898
g40953__3680,NAND2xp5_ASAP7_75t_SL,core,216,270,16722,2628
g40955__1617,NOR2xp33_ASAP7_75t_SL,core,216,270,18126,15048
g40969__1705,NOR2xp33_ASAP7_75t_SL,core,216,270,5436,2088
g40842__5122,NOR3xp33_ASAP7_75t_SL,core,270,270,1818,6948
g40974__8246,NAND2xp5_ASAP7_75t_L,core,216,270,16722,17748
g40978__6131,NAND2xp5_ASAP7_75t_SL,core,216,270,5436,18288
g40979__1881,NOR2xp33_ASAP7_75t_L,core,216,270,4734,2628
g41026,INVx1_ASAP7_75t_SL,core,162,270,3276,15858
g41000__5115,NAND2xp5_ASAP7_75t_L,core,216,270,16668,3168
g41001__6161,NAND2x1p5_ASAP7_75t_SL,core,432,270,5598,18018
g41003__9945,NOR2x1p5_ASAP7_75t_SL,core,432,270,6840,3168
g40938,INVx2_ASAP7_75t_SL,core,216,270,18072,13158
g40987__6417,NAND2x1p5_ASAP7_75t_SL,core,432,270,7002,17478
g41053,INVx2_ASAP7_75t_SL,core,216,270,6786,18558
g41019__2398,AND2x4_ASAP7_75t_SL,core,540,270,17424,6138
g41017__5107,NAND2xp5_ASAP7_75t_SL,core,216,270,16236,18828
g41014__5526,AND2x4_ASAP7_75t_SL,core,540,270,5922,18558
g40831__6783,OAI21xp5_ASAP7_75t_SL,core,270,270,2574,8838
g41055,INVx2_ASAP7_75t_SL,core,216,270,19638,14778
g41060__3680,NAND4xp25_ASAP7_75t_SL,core,324,270,4680,14508
g41065__1705,NAND2xp33_ASAP7_75t_L,core,216,270,4572,2898
g41075__8246,NAND2xp5_ASAP7_75t_L,core,216,270,2790,15318
g41077__7098,NAND2xp5_ASAP7_75t_L,core,216,270,2736,8028
g41083__1881,NAND2xp5_ASAP7_75t_SL,core,216,270,2682,9108
g41086__7482,NOR3xp33_ASAP7_75t_L,core,270,270,15318,2628
g41089__4733,NAND2x1_ASAP7_75t_SL,core,324,270,17478,13428
g40824__2346,NOR3x1_ASAP7_75t_L,core,594,270,17748,5328
g40819__7410,NOR3xp33_ASAP7_75t_SL,core,270,270,5058,15318
g41140,INVx1_ASAP7_75t_SL,core,162,270,15912,2088
g41066__5477,NOR2x1_ASAP7_75t_SL,core,324,270,3708,16668
g41141,INVx2_ASAP7_75t_SL,core,216,270,17748,19098
g41171,INVx4_ASAP7_75t_SL,core,324,270,18882,17748
g41176,INVx2_ASAP7_75t_SL,core,216,270,15966,3438
g41129__4319,OR2x2_ASAP7_75t_SL,core,324,270,19098,14778
g41112__6783,NAND2x2_ASAP7_75t_SL,core,540,270,16344,14238
g41183,INVx4_ASAP7_75t_SL,core,324,270,6678,4518
g40957__5122,NAND2xp5_ASAP7_75t_SL,core,216,270,14562,3438
g40958__8246,NAND2xp5_ASAP7_75t_SL,core,216,270,8190,18828
g40982__1881,NAND2xp5_ASAP7_75t_SL,core,216,270,17910,12078
g41106__5115,NAND2xp5_ASAP7_75t_SL,core,216,270,5058,13968
g41101__7482,NAND2xp5_ASAP7_75t_SL,core,216,270,4032,16668
g41094__4733,NAND2xp5_ASAP7_75t_SL,core,216,270,3870,13968
g41087__9315,NAND2xp5_ASAP7_75t_SL,core,216,270,18936,15588
g41080__9945,NOR3xp33_ASAP7_75t_SL,core,270,270,15480,3708
g41073__7410,NOR2x1p5_ASAP7_75t_SL,core,432,270,3708,6408
g41037,INVx2_ASAP7_75t_SL,core,216,270,8298,19098
g41102__1705,NAND2x1p5_ASAP7_75t_SL,core,432,270,17370,16128
g40999__5122,NOR2x1_ASAP7_75t_L,core,324,270,16614,3438
g40996__6131,OR2x2_ASAP7_75t_SL,core,324,270,17478,7218
g41018__9945,NOR2x1p5_ASAP7_75t_SL,core,432,270,17748,8028
g41132__1666,OAI22x1_ASAP7_75t_SL,core,540,270,6138,19368
g41021__2398,NAND2x1_ASAP7_75t_SL,core,324,270,17316,19098
g41134__4319,OA22x2_ASAP7_75t_SL,core,540,270,17532,15318
g41193__8428,NOR2xp33_ASAP7_75t_SL,core,216,270,16614,16128
g41200__5526,NAND2xp5_ASAP7_75t_L,core,216,270,3006,6678
g41201__6783,NOR2xp33_ASAP7_75t_L,core,216,270,15102,4518
g41207__3680,NAND2x1p5_ASAP7_75t_SL,core,432,270,19152,6138
g41263,INVx1_ASAP7_75t_L,core,162,270,2088,6408
g41339__2802,NOR2xp33_ASAP7_75t_L,core,216,270,4842,15318
g41336__1705,NOR2xp33_ASAP7_75t_L,core,216,270,13806,3168
g41155,INVx1_ASAP7_75t_SL,core,162,270,14400,2898
g41213__7098,NAND2x1p5_ASAP7_75t_SL,core,432,270,18234,18558
g41345__1881,NAND2x1p5_ASAP7_75t_SL,core,432,270,18234,19098
g41308,INVx2_ASAP7_75t_SL,core,216,270,5706,2088
g41352__4733,AND2x4_ASAP7_75t_SL,core,540,270,17046,14778
g41178,INVx2_ASAP7_75t_L,core,216,270,19152,6948
g41227__6161,AND2x2_ASAP7_75t_SL,core,324,270,15588,17208
g41289,INVx2_ASAP7_75t_L,core,216,270,5598,17478
g41170,INVx4_ASAP7_75t_SL,core,324,270,16938,2628
g41245__2346,AND2x4_ASAP7_75t_SL,core,540,270,15102,17748
g41082__6417,NOR3x1_ASAP7_75t_SL,core,594,270,1980,8838
g40973__2398,NAND2xp5_ASAP7_75t_SL,core,216,270,1710,8298
g41266,INVx2_ASAP7_75t_SL,core,216,270,3600,16938
g41265,INVxp67_ASAP7_75t_SL,core,162,270,3600,8568
g41264,INVx1_ASAP7_75t_SL,core,162,270,3546,6138
g41199__6260,NAND2xp33_ASAP7_75t_L,core,216,270,16776,19098
g41122__3680,NAND2xp5_ASAP7_75t_SL,core,216,270,3762,8568
g41215__5122,NAND2x1p5_ASAP7_75t_SL,core,432,270,18450,14778
g41158,INVx2_ASAP7_75t_L,core,216,270,17100,16668
g41114__7482,NAND2x1p5_ASAP7_75t_SL,core,432,270,4248,8568
g41121__6161,NOR2x2_ASAP7_75t_SL,core,540,270,4788,8298
g41184,INVx4_ASAP7_75t_SL,core,324,270,7002,18018
g41244__2346,AND2x4_ASAP7_75t_SL,core,540,270,15318,3168
g41251__7410,NAND2x2_ASAP7_75t_SL,core,540,270,7056,4248
g41253__6417,NAND2x2_ASAP7_75t_SL,core,540,270,5490,4248
g41224__5477,NAND2x1p5_ASAP7_75t_L,core,432,270,19044,7218
g41254__2398,AND2x4_ASAP7_75t_SL,core,540,270,5544,3168
g41249__6260,OR2x6_ASAP7_75t_SL,core,648,270,17424,6948
g41277,INVx1_ASAP7_75t_L,core,162,270,3114,15588
g41280,INVx1_ASAP7_75t_L,core,162,270,2736,15048
g41328__5526,NAND2xp5_ASAP7_75t_L,core,216,270,3384,13968
g41322__6783,NAND2xp33_ASAP7_75t_L,core,216,270,15102,5598
g41318__3680,NOR2x1p5_ASAP7_75t_SL,core,432,270,3006,5868
g41275,INVx2_ASAP7_75t_SL,core,216,270,6138,18828
g41331__1617,NOR2x1p5_ASAP7_75t_SL,core,432,270,2304,6138
g41296,INVx1_ASAP7_75t_L,core,162,270,16830,6948
g41367__6131,AND2x4_ASAP7_75t_SL,core,540,270,5382,16398
g41290,INVx3_ASAP7_75t_SL,core,270,270,3600,13968
g41279,INVx2_ASAP7_75t_L,core,216,270,5328,15318
g41284,INVx2_ASAP7_75t_SL,core,216,270,1548,8838
g41355__6161,NAND2x1p5_ASAP7_75t_SL,core,432,270,3816,14238
g41358__9945,OR2x2_ASAP7_75t_SL,core,324,270,3924,14778
g41380__1666,AND2x4_ASAP7_75t_SL,core,540,270,15912,15858
g41375__7410,AND2x4_ASAP7_75t_SL,core,540,270,16668,12618
g41330__5107,NOR2xp67_ASAP7_75t_L,core,324,270,2412,13428
g41191__6260,NOR2xp33_ASAP7_75t_L,core,216,270,14832,3708
g41194__8428,NOR2x1_ASAP7_75t_SL,core,324,270,7542,3438
g41195__5526,NOR2xp33_ASAP7_75t_L,core,216,270,5544,4518
g41203__3680,NAND2xp5_ASAP7_75t_L,core,216,270,5760,4788
g41319__5122,NOR2xp33_ASAP7_75t_SL,core,216,270,5436,3708
g41281,INVxp67_ASAP7_75t_R,core,162,270,5382,2628
g41262,INVx1_ASAP7_75t_L,core,162,270,3654,9378
g41081__8246,NOR2xp33_ASAP7_75t_SL,core,216,270,1764,8838
g41338__1881,NOR2xp33_ASAP7_75t_SL,core,216,270,3978,8568
g41214__7482,NAND2x1_ASAP7_75t_L,core,324,270,1008,8298
g41286,INVx1_ASAP7_75t_SL,core,162,270,2088,6948
g41236__6161,AND2x4_ASAP7_75t_SL,core,540,270,17100,15858
g41226__9315,NOR2x1p5_ASAP7_75t_SL,core,432,270,5274,19098
g41241__2346,OR2x6_ASAP7_75t_SL,core,648,270,16560,8028
g41353__6783,AND2x4_ASAP7_75t_SL,core,540,270,18666,15318
g41354__3680,NAND2x1_ASAP7_75t_SL,core,324,270,3060,13968
g41237__1617,NAND2x1p5_ASAP7_75t_SL,core,432,270,14454,5058
g41363__5122,AND2x2_ASAP7_75t_SL,core,324,270,7110,3708
g41257__8246,AND2x4_ASAP7_75t_SL,core,540,270,8082,17748
g41238__5115,OR2x6_ASAP7_75t_SL,core,648,270,18234,5598
g41623__9315,OAI22xp5_ASAP7_75t_SL,core,324,270,8514,16668
rd1_Key_o_reg[38],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,13266,10728
rd1_Key_o_reg[13],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,5490,11268
g41364__2883,AND2x4_ASAP7_75t_SL,core,540,270,1008,8838
g41386__6417,OR2x6_ASAP7_75t_SL,core,648,270,16776,7218
g41324__3680,NAND2x1_ASAP7_75t_SL,core,324,270,3816,6138
g41325__1617,NAND2x1p5_ASAP7_75t_SL,core,432,270,4356,6948
g41332__2802,NOR2x1_ASAP7_75t_L,core,324,270,5004,8568
g41320__1705,NAND2x1p5_ASAP7_75t_SL,core,432,270,4086,13968
g41326__5122,AND2x2_ASAP7_75t_SL,core,324,270,4140,8838
g41243__6131,AND2x4_ASAP7_75t_SL,core,540,270,16452,6138
g41366__5115,AND2x4_ASAP7_75t_SL,core,540,270,1602,6678
g41373__6161,AND2x4_ASAP7_75t_SL,core,540,270,4356,9108
rd1_Key_o_reg[47],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,8946,10458
rd1_Key_o_reg[37],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,12834,10188
rd1_Key_o_reg[34],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,12888,9918
rd1_Key_o_reg[23],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,8568,17208
rd1_Key_o_reg[31],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,11700,6678
rd1_Key_o_reg[21],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,4302,12618
g41782__2346,AOI221xp5_ASAP7_75t_L,core,378,270,7650,12078
g41783__1666,AOI221xp5_ASAP7_75t_L,core,378,270,12078,10458
rd1_Key_o_reg[24],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,13698,13158
rd1_Key_o_reg[2],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,10890,16398
rd1_Key_o_reg[18],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,7704,15318
rd1_Key_o_reg[33],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,12132,4248
g41344__6417,NAND2x1p5_ASAP7_75t_SL,core,432,270,3708,8838
rd1_Key_o_reg[0],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,12402,16128
rd1_Key_o_reg[26],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,13158,14778
rd1_Key_o_reg[3],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,14292,12888
rd1_Key_o_reg[32],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,14184,7758
rd1_Key_o_reg[11],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,7002,10998
rd1_Key_o_reg[25],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,14076,10458
rd1_Key_o_reg[4],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,14022,12078
rd1_Key_o_reg[9],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,8460,8028
rd1_Key_o_reg[36],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,5922,10188
rd1_Key_o_reg[27],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,6624,14238
rd1_Key_o_reg[51],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,12186,4788
rd1_Key_o_reg[55],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,16182,9648
g41729__6131,NOR2xp33_ASAP7_75t_L,core,216,270,8838,12618
g41731__1881,AOI211xp5_ASAP7_75t_L,core,324,270,12402,8298
g41732__5115,NOR2xp33_ASAP7_75t_L,core,216,270,12834,9378
rd1_Key_o_reg[22],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,9270,11538
rd1_Key_o_reg[41],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,7758,5598
rd1_Key_o_reg[53],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,13050,5598
g41778,INVx1_ASAP7_75t_SL,core,162,270,9054,16668
g41781__7482,NOR2xp33_ASAP7_75t_L,core,216,270,9162,10188
rd1_Key_o_reg[39],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,11916,10998
data_o_reg[37],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,7488,2088
rd1_Key_o_reg[46],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,6030,6678
rd1_Key_o_reg[28],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,14400,6948
data_ready_reg,DFFASRHQNx1_ASAP7_75t_R,core,1404,270,5328,6138
rd1_Key_o_reg[15],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,6246,14508
rd1_Key_o_reg[17],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,9378,15318
g41643__6161,XNOR2x1_ASAP7_75t_SL,core,648,270,11484,15318
rd1_Key_o_reg[20],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,6300,13698
g41633__9945,XOR2x2_ASAP7_75t_SL,core,594,270,12510,5328
g41645__1666,XOR2x2_ASAP7_75t_SL,core,594,270,5328,8028
rd1_Key_o_reg[12],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,4248,12348
rd1_Key_o_reg[43],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,5112,9108
rd1_Key_o_reg[29],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,9864,5868
rd1_Key_o_reg[48],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,14238,8568
rd1_Key_o_reg[44],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,7434,6138
rd1_Key_o_reg[42],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,4734,10728
rd1_Key_o_reg[7],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,13914,13698
rd1_Key_o_reg[30],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,9972,6408
rd1_Key_o_reg[49],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,9162,7218
rd1_Key_o_reg[5],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,12402,15048
rd1_Key_o_reg[10],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,6408,11538
g41516__2398,XNOR2x2_ASAP7_75t_SL,core,594,270,16344,8838
rd1_Key_o_reg[6],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,12402,15588
g41515__3680,XNOR2x2_ASAP7_75t_SL,core,594,270,13806,15588
g41530__5122,XNOR2x2_ASAP7_75t_SL,core,594,270,12456,9648
rd1_Key_o_reg[40],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,4950,10458
rd1_Key_o_reg[50],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,13104,6678
g41772,INVxp33_ASAP7_75t_R,core,162,270,13968,15048
stage1_iter_reg[0],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,3924,4788
g41712,INVxp33_ASAP7_75t_R,core,162,270,13806,12888
g41718,INVxp33_ASAP7_75t_R,core,162,270,12456,4518
g41728__7482,NOR2xp33_ASAP7_75t_L,core,216,270,11376,13968
rd1_Key_o_reg[54],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,15102,8298
g41730__4733,NOR2xp33_ASAP7_75t_L,core,216,270,8784,13698
g41641__2883,XOR2x2_ASAP7_75t_SL,core,594,270,13806,9108
rd1_Key_o_reg[14],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,5544,12078
g41826__2346,AO22x1_ASAP7_75t_R,core,486,270,6192,9918
g41849__1666,AO22x1_ASAP7_75t_R,core,486,270,10134,3978
g41850__7410,AO22x1_ASAP7_75t_R,core,486,270,10404,10998
rd1_Key_o_reg[45],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,8622,8568
data_o_reg[19],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,9054,19638
data_o_reg[15],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,18504,9108
rd1_Key_o_reg[1],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,12780,17208
rd1_Key_o_reg[35],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,9486,6948
g41825__6417,AOI22xp33_ASAP7_75t_R,core,324,270,5976,15318
data_o_reg[11],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,18396,9378
rd1_Key_o_reg[52],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,12996,5868
rd1_Key_o_reg[19],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,8730,16398
data_o_reg[9],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,12294,1818
rd1_Key_o_reg[16],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,6084,14778
rd1_Key_o_reg[8],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,10944,16128
g41759,INVxp33_ASAP7_75t_R,core,162,270,12834,10728
g41707,INVxp33_ASAP7_75t_R,core,162,270,6138,8838
g41830__6260,AOI22xp5_ASAP7_75t_R,core,324,270,8568,16128
g41709,INVxp33_ASAP7_75t_R,core,162,270,9594,11808
g41829__4319,AO22x1_ASAP7_75t_R,core,486,270,3492,10998
g41716,INVxp33_ASAP7_75t_R,core,162,270,13752,5328
g41722,INVxp33_ASAP7_75t_R,core,162,270,6246,9648
g41824__5526,OAI222xp33_ASAP7_75t_L,core,540,270,11916,9648
g41820__6783,OAI222xp33_ASAP7_75t_L,core,540,270,9540,9918
data_o_reg[47],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,18504,10728
g41774,INVxp33_ASAP7_75t_R,core,162,270,12618,15858
g41757,INVxp33_ASAP7_75t_R,core,162,270,7812,10728
g41773,INVxp33_ASAP7_75t_R,core,162,270,16398,9378
g41705,INVxp33_ASAP7_75t_R,core,162,270,9864,15048
g41763,INVxp33_ASAP7_75t_R,core,162,270,13104,5328
data_o_reg[43],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,11862,2898
g41741__5115,OAI211xp5_ASAP7_75t_SL,core,324,270,10134,12888
g41859__6161,AO22x1_ASAP7_75t_R,core,486,270,10944,18018
g41832__9315,AO22x1_ASAP7_75t_R,core,486,270,15264,10998
g41836__9945,OAI221xp5_ASAP7_75t_L,core,378,270,8946,12348
g41840__2346,AO22x1_ASAP7_75t_R,core,486,270,13104,11538
g41842__1666,AO22x1_ASAP7_75t_R,core,486,270,16182,10998
g41844__6417,AOI22xp5_ASAP7_75t_R,core,324,270,10458,16938
data_o_reg[25],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,7812,2898
g41846__2398,AOI22xp33_ASAP7_75t_R,core,324,270,17154,11268
g41847__5107,AOI22xp33_ASAP7_75t_R,core,324,270,3114,4788
g41851__4319,AOI22xp5_ASAP7_75t_R,core,324,270,12780,6138
g41852__8428,AOI22xp33_ASAP7_75t_R,core,324,270,10728,2628
data_o_reg[53],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,8082,2358
g41858__1617,AO22x1_ASAP7_75t_L,core,486,270,10512,18828
g41860__1705,AOI22xp33_ASAP7_75t_R,core,324,270,4626,10998
g41861__5122,AO22x1_ASAP7_75t_R,core,486,270,6246,8568
data_o_reg[59],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,10296,1278
data_o_reg[1],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,13698,1548
g41719,INVxp33_ASAP7_75t_R,core,162,270,13752,13698
g42002,INVxp33_ASAP7_75t_R,core,162,270,7704,3168
g42147__8246,AOI21xp33_ASAP7_75t_R,core,270,270,5598,5868
g41715,INVxp33_ASAP7_75t_R,core,162,270,11376,6408
data_o_reg[5],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,12996,18828
data_o_reg[29],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,10188,19908
data_o_reg[35],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,18234,11538
data_o_reg[45],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,18504,9918
data_o_reg[39],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,10566,3438
g41765,INVxp33_ASAP7_75t_R,core,162,270,14238,6948
data_o_reg[57],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,7542,19368
data_o_reg[3],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,12942,2358
data_o_reg[55],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,17100,10728
g41706,INVxp33_ASAP7_75t_R,core,162,270,14670,8298
data_o_reg[41],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,11268,18828
data_o_reg[63],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,14076,1278
g41745__6161,OAI211xp5_ASAP7_75t_SL,core,324,270,11808,7218
g41746__9315,NAND3xp33_ASAP7_75t_SL,core,270,270,13806,7218
g41784__1666,NOR2x2_ASAP7_75t_SL,core,540,270,9486,14508
g41793__5526,NAND2xp5_ASAP7_75t_SL,core,216,270,12942,6948
g41795__6783,OAI211xp5_ASAP7_75t_SL,core,324,270,12510,8028
data_o_reg[27],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,9378,1818
g42003,INVxp33_ASAP7_75t_R,core,162,270,16236,9378
g41841__6131,AO22x1_ASAP7_75t_R,core,486,270,12456,17478
g41857__5115,AO22x1_ASAP7_75t_R,core,486,270,9540,4518
g41862__7482,OAI22xp33_ASAP7_75t_L,core,324,270,12078,8568
data_o_reg[21],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,7704,2628
g41905__4733,OAI22xp33_ASAP7_75t_L,core,324,270,9270,12618
data_o_reg[31],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,18234,11808
g41959__6161,OAI22xp33_ASAP7_75t_L,core,324,270,11376,13698
