"from_pin.full_name","to_pin.full_name",sense,delay_max_rise,delay_max_fall,"variation_delay_max_rise.mean","variation_delay_max_rise.std_dev","variation_delay_max_fall.mean","variation_delay_max_fall.std_dev"
g41862__7482/B2,g41862__7482/Y,negative_unate,20.062973,13.863597,20.062973,UNINIT,13.863597,UNINIT
g41862__7482/B2,g41862__7482/Y,negative_unate,19.412373,12.762021,19.412373,UNINIT,12.762021,UNINIT
g53309/A1,g53309/Y,negative_unate,12.189262,10.152403,12.189262,UNINIT,10.152403,UNINIT
g53309/A2,g53309/Y,negative_unate,12.783328,9.869222,12.783328,UNINIT,9.869222,UNINIT
g53309/B,g53309/Y,negative_unate,14.883133,11.168462,14.883133,UNINIT,11.168462,UNINIT
g53309/B,g53309/Y,negative_unate,14.883133,11.668698,14.883133,UNINIT,11.668698,UNINIT
g53309/B,g53309/Y,negative_unate,13.861802,11.217924,13.861802,UNINIT,11.217924,UNINIT
g53309/B,g53309/Y,negative_unate,11.447207,11.168462,11.447207,UNINIT,11.168462,UNINIT
g41784__1666/A,g41784__1666/Y,negative_unate,15.190202,17.899782,15.190202,UNINIT,17.899782,UNINIT
g41784__1666/B,g41784__1666/Y,negative_unate,16.542162,16.756708,16.542162,UNINIT,16.756708,UNINIT
g51371/A,g51371/Y,negative_unate,20.095259,14.549222,20.095259,UNINIT,14.549222,UNINIT
g51371/B,g51371/Y,negative_unate,15.388155,12.193531,15.388155,UNINIT,12.193531,UNINIT
g46908/A1,g46908/Y,positive_unate,16.446507,16.304647,16.446507,UNINIT,16.304647,UNINIT
g46908/A2,g46908/Y,positive_unate,15.099931,16.778973,15.099931,UNINIT,16.778973,UNINIT
g46908/B,g46908/Y,positive_unate,14.412204,12.208446,14.412204,UNINIT,12.208446,UNINIT
g46908/B,g46908/Y,positive_unate,12.366617,12.208446,12.366617,UNINIT,12.208446,UNINIT
g46908/B,g46908/Y,positive_unate,14.412204,12.216003,14.412204,UNINIT,12.216003,UNINIT
g46908/B,g46908/Y,positive_unate,13.440105,11.782673,13.440105,UNINIT,11.782673,UNINIT
g53206/A,g53206/Y,negative_unate,9.417461,7.619331,9.417461,UNINIT,7.619331,UNINIT
rd1_Key_o_reg[0]/CLK,rd1_Key_o_reg[0]/QN,rising_edge,51.025257,50.304573,51.025257,UNINIT,50.304573,UNINIT
g55195/A,g55195/Y,positive_unate,20.826717,21.113251,20.826717,UNINIT,21.113251,UNINIT
g55195/A,g55195/Y,negative_unate,18.470419,13.657808,18.470419,UNINIT,13.657808,UNINIT
g55195/B,g55195/Y,positive_unate,20.628614,22.660110,20.628614,UNINIT,22.660110,UNINIT
g55195/B,g55195/Y,negative_unate,18.563723,14.461359,18.563723,UNINIT,14.461359,UNINIT
rd1_Key_o_reg[5]/CLK,rd1_Key_o_reg[5]/QN,rising_edge,52.684948,52.250916,52.684948,UNINIT,52.250916,UNINIT
g48440_dup/A,g48440_dup/Y,positive_unate,17.342793,16.781654,17.342793,UNINIT,16.781654,UNINIT
g48440_dup/A,g48440_dup/Y,negative_unate,12.764106,9.090614,12.764106,UNINIT,9.090614,UNINIT
g48440_dup/B,g48440_dup/Y,positive_unate,17.114204,18.156796,17.114204,UNINIT,18.156796,UNINIT
g48440_dup/B,g48440_dup/Y,negative_unate,12.839421,9.853867,12.839421,UNINIT,9.853867,UNINIT
g41759/A,g41759/Y,negative_unate,24.357801,20.177006,24.357801,UNINIT,20.177006,UNINIT
g41530__5122/A,g41530__5122/Y,positive_unate,21.861355,24.213425,21.861355,UNINIT,24.213425,UNINIT
g41530__5122/A,g41530__5122/Y,negative_unate,25.541174,29.866928,25.541174,UNINIT,29.866928,UNINIT
g41530__5122/B,g41530__5122/Y,positive_unate,25.029535,25.384432,25.029535,UNINIT,25.384432,UNINIT
g41530__5122/B,g41530__5122/Y,negative_unate,28.659166,29.947115,28.659166,UNINIT,29.947115,UNINIT
g41530__5122_dup/A,g41530__5122_dup/Y,positive_unate,22.940022,25.244612,22.940022,UNINIT,25.244612,UNINIT
g41530__5122_dup/A,g41530__5122_dup/Y,negative_unate,26.555180,30.887384,26.555180,UNINIT,30.887384,UNINIT
g41530__5122_dup/B,g41530__5122_dup/Y,positive_unate,25.575899,25.734196,25.575899,UNINIT,25.734196,UNINIT
g41530__5122_dup/B,g41530__5122_dup/Y,negative_unate,28.829447,30.707365,28.829447,UNINIT,30.707365,UNINIT
g41722/A,g41722/Y,negative_unate,21.875099,20.299217,21.875099,UNINIT,20.299217,UNINIT
g41774/A,g41774/Y,negative_unate,21.815601,18.116608,21.815601,UNINIT,18.116608,UNINIT
g298/A,g298/Y,positive_unate,23.430925,25.664158,23.430925,UNINIT,25.664158,UNINIT
g298/A,g298/Y,negative_unate,26.967772,31.397230,26.967772,UNINIT,31.397230,UNINIT
g298/B,g298/Y,positive_unate,27.796156,26.418112,27.796156,UNINIT,26.418112,UNINIT
g298/B,g298/Y,negative_unate,29.623848,31.927200,29.623848,UNINIT,31.927200,UNINIT
g41757/A,g41757/Y,negative_unate,24.573334,23.932060,24.573334,UNINIT,23.932060,UNINIT
g41732__5115/A,g41732__5115/Y,negative_unate,14.418830,16.378996,14.418830,UNINIT,16.378996,UNINIT
g41732__5115/B,g41732__5115/Y,negative_unate,17.091583,16.038889,17.091583,UNINIT,16.038889,UNINIT
g44331/A,g44331/Y,negative_unate,25.484879,23.569162,25.484879,UNINIT,23.569162,UNINIT
g50220/A,g50220/Y,positive_unate,27.315672,34.309090,27.315672,UNINIT,34.309090,UNINIT
g50220/A,g50220/Y,negative_unate,37.964039,29.415302,37.964039,UNINIT,29.415302,UNINIT
g50220/B,g50220/Y,positive_unate,27.687250,29.921822,27.687250,UNINIT,29.921822,UNINIT
g50220/B,g50220/Y,negative_unate,37.369617,27.328447,37.369617,UNINIT,27.328447,UNINIT
g41729__6131/A,g41729__6131/Y,negative_unate,19.895451,20.745129,19.895451,UNINIT,20.745129,UNINIT
g41729__6131/B,g41729__6131/Y,negative_unate,21.148180,21.906576,21.148180,UNINIT,21.906576,UNINIT
FE_OCPC330_n_831/A,FE_OCPC330_n_831/Y,positive_unate,22.411963,23.528206,22.411963,UNINIT,23.528206,UNINIT
g41781__7482/A,g41781__7482/Y,negative_unate,13.670078,15.657775,13.670078,UNINIT,15.657775,UNINIT
g41781__7482/B,g41781__7482/Y,negative_unate,16.163008,15.673039,16.163008,UNINIT,15.673039,UNINIT
g41730__4733/A,g41730__4733/Y,negative_unate,18.626314,19.974625,18.626314,UNINIT,19.974625,UNINIT
g41730__4733/B,g41730__4733/Y,negative_unate,21.472933,20.509787,21.472933,UNINIT,20.509787,UNINIT
g41728__7482/A,g41728__7482/Y,negative_unate,17.026152,18.532068,17.026152,UNINIT,18.532068,UNINIT
g41728__7482/B,g41728__7482/Y,negative_unate,20.722937,19.668489,20.722937,UNINIT,19.668489,UNINIT
g53205/A,g53205/Y,negative_unate,9.819727,10.822350,9.819727,UNINIT,10.822350,UNINIT
g53205/B,g53205/Y,negative_unate,11.183270,11.179219,11.183270,UNINIT,11.179219,UNINIT
g41718/A,g41718/Y,negative_unate,23.293798,22.301626,23.293798,UNINIT,22.301626,UNINIT
g46467/A,g46467/Y,negative_unate,21.307695,17.982193,21.307695,UNINIT,17.982193,UNINIT
g41527__51427/A,g41527__51427/Y,positive_unate,17.518524,19.857273,17.518524,UNINIT,19.857273,UNINIT
g41527__51427/A,g41527__51427/Y,negative_unate,21.446440,25.391459,21.446440,UNINIT,25.391459,UNINIT
g41527__51427/B,g41527__51427/Y,positive_unate,21.017967,21.394104,21.017967,UNINIT,21.394104,UNINIT
g41527__51427/B,g41527__51427/Y,negative_unate,24.693098,26.199680,24.693098,UNINIT,26.199680,UNINIT
FE_OCPC363_n_714/A,FE_OCPC363_n_714/Y,positive_unate,20.313646,21.874397,20.313646,UNINIT,21.874397,UNINIT
g41719/A,g41719/Y,negative_unate,23.429218,19.865099,23.429218,UNINIT,19.865099,UNINIT
g41516__2398/A,g41516__2398/Y,positive_unate,25.300854,26.871922,25.300854,UNINIT,26.871922,UNINIT
g41516__2398/A,g41516__2398/Y,negative_unate,28.607515,32.511311,28.607515,UNINIT,32.511311,UNINIT
g41516__2398/B,g41516__2398/Y,positive_unate,31.052990,29.352495,31.052990,UNINIT,29.352495,UNINIT
g41516__2398/B,g41516__2398/Y,negative_unate,32.855133,34.534374,32.855133,UNINIT,34.534374,UNINIT
g41773/A,g41773/Y,negative_unate,23.416700,22.697678,23.416700,UNINIT,22.697678,UNINIT
fopt47328/A,fopt47328/Y,negative_unate,7.729211,6.079458,7.729211,UNINIT,6.079458,UNINIT
g317_dup/A1,g317_dup/Y,positive_unate,21.337570,23.538851,21.337570,UNINIT,23.538851,UNINIT
g317_dup/A1,g317_dup/Y,positive_unate,20.626282,22.377953,20.626282,UNINIT,22.377953,UNINIT
g317_dup/A1,g317_dup/Y,positive_unate,21.428289,23.538851,21.428289,UNINIT,23.538851,UNINIT
g317_dup/A1,g317_dup/Y,positive_unate,21.337570,20.398071,21.337570,UNINIT,20.398071,UNINIT
g317_dup/A2,g317_dup/Y,positive_unate,28.165958,26.788771,28.165958,UNINIT,26.788771,UNINIT
g317_dup/A2,g317_dup/Y,positive_unate,27.034939,25.502478,27.034939,UNINIT,25.502478,UNINIT
g317_dup/A2,g317_dup/Y,positive_unate,28.153158,26.788771,28.153158,UNINIT,26.788771,UNINIT
g317_dup/A2,g317_dup/Y,positive_unate,28.165958,24.231771,28.165958,UNINIT,24.231771,UNINIT
g317_dup/B1,g317_dup/Y,positive_unate,21.030096,26.420296,21.030096,UNINIT,26.420296,UNINIT
g317_dup/B1,g317_dup/Y,positive_unate,20.954662,25.191687,20.954662,UNINIT,25.191687,UNINIT
g317_dup/B1,g317_dup/Y,positive_unate,21.896452,26.420296,21.896452,UNINIT,26.420296,UNINIT
g317_dup/B1,g317_dup/Y,positive_unate,21.030096,22.217648,21.030096,UNINIT,22.217648,UNINIT
g317_dup/B2,g317_dup/Y,positive_unate,22.130402,25.250879,22.130402,UNINIT,25.250879,UNINIT
g317_dup/B2,g317_dup/Y,positive_unate,22.164101,23.968330,22.164101,UNINIT,23.968330,UNINIT
g317_dup/B2,g317_dup/Y,positive_unate,23.092392,25.250879,23.092392,UNINIT,25.250879,UNINIT
g317_dup/B2,g317_dup/Y,positive_unate,22.130402,21.210098,22.130402,UNINIT,21.210098,UNINIT
g317/A1,g317/Y,positive_unate,19.656677,21.954792,19.656677,UNINIT,21.954792,UNINIT
g317/A1,g317/Y,positive_unate,18.941034,20.816980,18.941034,UNINIT,20.816980,UNINIT
g317/A1,g317/Y,positive_unate,19.718794,21.954792,19.718794,UNINIT,21.954792,UNINIT
g317/A1,g317/Y,positive_unate,19.656677,18.890440,19.656677,UNINIT,18.890440,UNINIT
g317/A2,g317/Y,positive_unate,26.488420,25.208309,26.488420,UNINIT,25.208309,UNINIT
g317/A2,g317/Y,positive_unate,25.367046,23.941027,25.367046,UNINIT,23.941027,UNINIT
g317/A2,g317/Y,positive_unate,26.458908,25.208309,26.458908,UNINIT,25.208309,UNINIT
g317/A2,g317/Y,positive_unate,26.488420,22.702282,26.488420,UNINIT,22.702282,UNINIT
g317/B1,g317/Y,positive_unate,19.360847,24.843805,19.360847,UNINIT,24.843805,UNINIT
g317/B1,g317/Y,positive_unate,19.279831,23.630989,19.279831,UNINIT,23.630989,UNINIT
g317/B1,g317/Y,positive_unate,20.190472,24.843805,20.190472,UNINIT,24.843805,UNINIT
g317/B1,g317/Y,positive_unate,19.360847,20.743460,19.360847,UNINIT,20.743460,UNINIT
g317/B2,g317/Y,positive_unate,20.463324,23.701591,20.463324,UNINIT,23.701591,UNINIT
g317/B2,g317/Y,positive_unate,20.494535,22.428143,20.494535,UNINIT,22.428143,UNINIT
g317/B2,g317/Y,positive_unate,21.403383,23.701591,21.403383,UNINIT,23.701591,UNINIT
g317/B2,g317/Y,positive_unate,20.463324,19.745350,20.463324,UNINIT,19.745350,UNINIT
FE_OCPC365_n_14203/A,FE_OCPC365_n_14203/Y,positive_unate,16.848562,16.650791,16.848562,UNINIT,16.650791,UNINIT
FE_OCPC368_n_789/A,FE_OCPC368_n_789/Y,positive_unate,17.487936,19.533041,17.487936,UNINIT,19.533041,UNINIT
g46651/A,g46651/Y,positive_unate,26.926134,28.672621,26.926134,UNINIT,28.672621,UNINIT
g46651/A,g46651/Y,negative_unate,30.391590,34.178703,30.391590,UNINIT,34.178703,UNINIT
g46651/B,g46651/Y,positive_unate,29.926840,29.643017,29.926840,UNINIT,29.643017,UNINIT
g46651/B,g46651/Y,negative_unate,33.062546,34.597458,33.062546,UNINIT,34.597458,UNINIT
g51568_dup/A,g51568_dup/Y,positive_unate,19.885397,24.591719,19.885397,UNINIT,24.591719,UNINIT
g51568_dup/A,g51568_dup/Y,negative_unate,28.465944,22.990526,28.465944,UNINIT,22.990526,UNINIT
g51568_dup/B,g51568_dup/Y,positive_unate,18.918371,20.570620,18.918371,UNINIT,20.570620,UNINIT
g51568_dup/B,g51568_dup/Y,negative_unate,26.497177,20.382450,26.497177,UNINIT,20.382450,UNINIT
g633/A,g633/Y,negative_unate,21.014593,22.092417,21.014593,UNINIT,22.092417,UNINIT
g51568/A,g51568/Y,positive_unate,26.922642,31.052542,26.922642,UNINIT,31.052542,UNINIT
g51568/A,g51568/Y,negative_unate,35.485405,28.807966,35.485405,UNINIT,28.807966,UNINIT
g51568/B,g51568/Y,positive_unate,25.929434,27.014523,25.929434,UNINIT,27.014523,UNINIT
g51568/B,g51568/Y,negative_unate,33.506611,26.223846,33.506611,UNINIT,26.223846,UNINIT
g48254/A,g48254/Y,negative_unate,11.910153,7.081306,11.910153,UNINIT,7.081306,UNINIT
g48254/B,g48254/Y,negative_unate,8.481752,7.570929,8.481752,UNINIT,7.570929,UNINIT
g41633__9945_dup/A,g41633__9945_dup/Y,positive_unate,21.848238,26.264730,21.848238,UNINIT,26.264730,UNINIT
g41633__9945_dup/A,g41633__9945_dup/Y,negative_unate,30.537655,24.225393,30.537655,UNINIT,24.225393,UNINIT
g41633__9945_dup/B,g41633__9945_dup/Y,positive_unate,21.438677,22.886288,21.438677,UNINIT,22.886288,UNINIT
g41633__9945_dup/B,g41633__9945_dup/Y,negative_unate,28.915411,22.522427,28.915411,UNINIT,22.522427,UNINIT
g41633__9945/A,g41633__9945/Y,positive_unate,21.705044,26.614918,21.705044,UNINIT,26.614918,UNINIT
g41633__9945/A,g41633__9945/Y,negative_unate,30.696650,24.184156,30.696650,UNINIT,24.184156,UNINIT
g41633__9945/B,g41633__9945/Y,positive_unate,21.125921,22.581751,21.125921,UNINIT,22.581751,UNINIT
g41633__9945/B,g41633__9945/Y,negative_unate,28.603189,22.248562,28.603189,UNINIT,22.248562,UNINIT
g41763/A,g41763/Y,negative_unate,20.406992,18.796719,20.406992,UNINIT,18.796719,UNINIT
rd1_Key_o_reg[4]/CLK,rd1_Key_o_reg[4]/QN,rising_edge,53.316151,52.747765,53.316151,UNINIT,52.747765,UNINIT
FE_OFC331_FE_RN_39/A,FE_OFC331_FE_RN_39/Y,negative_unate,12.043321,9.786093,12.043321,UNINIT,9.786093,UNINIT
FE_OFC332_FE_RN_39/A,FE_OFC332_FE_RN_39/Y,positive_unate,16.182577,17.309093,16.182577,UNINIT,17.309093,UNINIT
g28/A,g28/Y,negative_unate,9.842364,13.156897,9.842364,UNINIT,13.156897,UNINIT
g28/B,g28/Y,negative_unate,10.632567,10.412569,10.632567,UNINIT,10.412569,UNINIT
FE_OCPC398_n_4638/A,FE_OCPC398_n_4638/Y,positive_unate,20.478210,21.476677,20.478210,UNINIT,21.476677,UNINIT
FE_OCPC340_n_4638/A,FE_OCPC340_n_4638/Y,positive_unate,21.642466,22.577414,21.642466,UNINIT,22.577414,UNINIT
g49587/A,g49587/Y,negative_unate,13.548086,16.108023,13.548086,UNINIT,16.108023,UNINIT
g49587/B,g49587/Y,negative_unate,15.992043,16.471102,15.992043,UNINIT,16.471102,UNINIT
g41353__6783/A,g41353__6783/Y,positive_unate,15.027482,20.166389,15.027482,UNINIT,20.166389,UNINIT
g41353__6783/B,g41353__6783/Y,positive_unate,17.736940,19.044361,17.736940,UNINIT,19.044361,UNINIT
g41352__4733/A,g41352__4733/Y,positive_unate,16.125408,21.361351,16.125408,UNINIT,21.361351,UNINIT
g41352__4733/B,g41352__4733/Y,positive_unate,17.853741,19.002554,17.853741,UNINIT,19.002554,UNINIT
FE_OCPC454_n_15865/A,FE_OCPC454_n_15865/Y,positive_unate,19.775238,20.552187,19.775238,UNINIT,20.552187,UNINIT
FE_DBTC21_n_18147/A,FE_DBTC21_n_18147/Y,negative_unate,12.051502,10.138903,12.051502,UNINIT,10.138903,UNINIT
rd1_Key_o_reg[15]/CLK,rd1_Key_o_reg[15]/QN,rising_edge,53.719791,53.418915,53.719791,UNINIT,53.418915,UNINIT
g41134__4319/A1,g41134__4319/Y,positive_unate,23.791132,22.078222,23.791132,UNINIT,22.078222,UNINIT
g41134__4319/A1,g41134__4319/Y,positive_unate,20.123526,22.078222,20.123526,UNINIT,22.078222,UNINIT
g41134__4319/A1,g41134__4319/Y,positive_unate,23.791132,22.991531,23.791132,UNINIT,22.991531,UNINIT
g41134__4319/A1,g41134__4319/Y,positive_unate,22.618597,22.066286,22.618597,UNINIT,22.066286,UNINIT
g41134__4319/A2,g41134__4319/Y,positive_unate,20.660746,20.684729,20.660746,UNINIT,20.684729,UNINIT
g41134__4319/A2,g41134__4319/Y,positive_unate,17.549282,20.684729,17.549282,UNINIT,20.684729,UNINIT
g41134__4319/A2,g41134__4319/Y,positive_unate,20.660746,21.669346,20.660746,UNINIT,21.669346,UNINIT
g41134__4319/A2,g41134__4319/Y,positive_unate,19.670584,20.787405,19.670584,UNINIT,20.787405,UNINIT
g41134__4319/B1,g41134__4319/Y,positive_unate,22.221968,24.902637,22.221968,UNINIT,24.902637,UNINIT
g41134__4319/B1,g41134__4319/Y,positive_unate,20.260931,24.902637,20.260931,UNINIT,24.902637,UNINIT
g41134__4319/B1,g41134__4319/Y,positive_unate,22.221968,24.935791,22.221968,UNINIT,24.935791,UNINIT
g41134__4319/B1,g41134__4319/Y,positive_unate,21.148308,24.020576,21.148308,UNINIT,24.020576,UNINIT
g41134__4319/B2,g41134__4319/Y,positive_unate,20.805363,24.875879,20.805363,UNINIT,24.875879,UNINIT
g41134__4319/B2,g41134__4319/Y,positive_unate,18.793142,24.875879,18.793142,UNINIT,24.875879,UNINIT
g41134__4319/B2,g41134__4319/Y,positive_unate,20.805363,24.919151,20.805363,UNINIT,24.919151,UNINIT
g41134__4319/B2,g41134__4319/Y,positive_unate,19.746958,24.030033,19.746958,UNINIT,24.030033,UNINIT
FE_OCPC362_n_18147/A,FE_OCPC362_n_18147/Y,positive_unate,15.528349,16.648787,15.528349,UNINIT,16.648787,UNINIT
g41341__47049/A,g41341__47049/Y,negative_unate,13.725363,7.427343,13.725363,UNINIT,7.427343,UNINIT
g41341__47049/B,g41341__47049/Y,negative_unate,10.788103,8.889158,10.788103,UNINIT,8.889158,UNINIT
g41382__53223_dup/A,g41382__53223_dup/Y,positive_unate,13.724755,16.295782,13.724755,UNINIT,16.295782,UNINIT
g41382__53223_dup/B,g41382__53223_dup/Y,positive_unate,15.740871,16.540974,15.740871,UNINIT,16.540974,UNINIT
g41074__43386/A,g41074__43386/Y,negative_unate,12.005907,7.453205,12.005907,UNINIT,7.453205,UNINIT
g41074__43386/B,g41074__43386/Y,negative_unate,12.841644,8.510653,12.841644,UNINIT,8.510653,UNINIT
g41074__43386/C,g41074__43386/Y,negative_unate,13.467260,10.159265,13.467260,UNINIT,10.159265,UNINIT
g41382__53223/A,g41382__53223/Y,positive_unate,13.834698,16.396069,13.834698,UNINIT,16.396069,UNINIT
g41382__53223/B,g41382__53223/Y,positive_unate,15.850141,16.639477,15.850141,UNINIT,16.639477,UNINIT
FE_OCPC455_n_18147/A,FE_OCPC455_n_18147/Y,positive_unate,14.931268,16.116089,14.931268,UNINIT,16.116089,UNINIT
g44349/A,g44349/Y,negative_unate,8.460594,6.680085,8.460594,UNINIT,6.680085,UNINIT
g44348/A1,g44348/Y,positive_unate,21.492895,23.481516,21.492895,UNINIT,23.481516,UNINIT
g44348/A1,g44348/Y,positive_unate,20.777374,22.317543,20.777374,UNINIT,22.317543,UNINIT
g44348/A1,g44348/Y,positive_unate,21.586952,23.481516,21.586952,UNINIT,23.481516,UNINIT
g44348/A1,g44348/Y,positive_unate,21.492895,20.307844,21.492895,UNINIT,20.307844,UNINIT
g44348/A2,g44348/Y,positive_unate,22.592627,22.891033,22.592627,UNINIT,22.891033,UNINIT
g44348/A2,g44348/Y,positive_unate,21.946146,21.650938,21.946146,UNINIT,21.650938,UNINIT
g44348/A2,g44348/Y,positive_unate,22.776674,22.891033,22.776674,UNINIT,22.891033,UNINIT
g44348/A2,g44348/Y,positive_unate,22.592627,19.864185,22.592627,UNINIT,19.864185,UNINIT
g44348/B1,g44348/Y,positive_unate,20.417791,25.265684,20.417791,UNINIT,25.265684,UNINIT
g44348/B1,g44348/Y,positive_unate,20.449598,24.050043,20.449598,UNINIT,24.050043,UNINIT
g44348/B1,g44348/Y,positive_unate,21.262529,25.265684,21.262529,UNINIT,25.265684,UNINIT
g44348/B1,g44348/Y,positive_unate,20.417791,21.146675,20.417791,UNINIT,21.146675,UNINIT
g44348/B2,g44348/Y,positive_unate,23.369581,26.726416,23.369581,UNINIT,26.726416,UNINIT
g44348/B2,g44348/Y,positive_unate,23.302462,25.350952,23.302462,UNINIT,25.350952,UNINIT
g44348/B2,g44348/Y,positive_unate,24.343191,26.726416,24.343191,UNINIT,26.726416,UNINIT
g44348/B2,g44348/Y,positive_unate,23.369581,22.438374,23.369581,UNINIT,22.438374,UNINIT
FE_OCPC357_n_4460/A,FE_OCPC357_n_4460/Y,positive_unate,19.854092,21.052383,19.854092,UNINIT,21.052383,UNINIT
g41706/A,g41706/Y,negative_unate,22.043732,20.180981,22.043732,UNINIT,20.180981,UNINIT
g41641__2883_dup/A,g41641__2883_dup/Y,positive_unate,25.616045,31.148439,25.616045,UNINIT,31.148439,UNINIT
g41641__2883_dup/A,g41641__2883_dup/Y,negative_unate,35.167385,27.600767,35.167385,UNINIT,27.600767,UNINIT
g41641__2883_dup/B,g41641__2883_dup/Y,positive_unate,24.807213,26.009457,24.807213,UNINIT,26.009457,UNINIT
g41641__2883_dup/B,g41641__2883_dup/Y,negative_unate,32.339104,25.328526,32.339104,UNINIT,25.328526,UNINIT
g41641__2883/A,g41641__2883/Y,positive_unate,22.200466,27.989128,22.200466,UNINIT,27.989128,UNINIT
g41641__2883/A,g41641__2883/Y,negative_unate,31.755320,24.742916,31.755320,UNINIT,24.742916,UNINIT
g41641__2883/B,g41641__2883/Y,positive_unate,21.397627,22.864641,21.397627,UNINIT,22.864641,UNINIT
g41641__2883/B,g41641__2883/Y,negative_unate,28.930592,22.460669,28.930592,UNINIT,22.460669,UNINIT
g470/A,g470/Y,negative_unate,20.229580,20.871519,20.229580,UNINIT,20.871519,UNINIT
g48253/A,g48253/Y,positive_unate,27.974283,20.164993,27.974283,UNINIT,20.164993,UNINIT
g48253/B,g48253/Y,positive_unate,26.997988,18.842625,26.997988,UNINIT,18.842625,UNINIT
g48253/C,g48253/Y,positive_unate,25.417025,19.627680,25.417025,UNINIT,19.627680,UNINIT
FE_OCPC359_n_3970/A,FE_OCPC359_n_3970/Y,positive_unate,16.825750,16.644035,16.825750,UNINIT,16.644035,UNINIT
g44580/A,g44580/Y,positive_unate,17.810345,18.460171,17.810345,UNINIT,18.460171,UNINIT
g44580/B,g44580/Y,positive_unate,15.927464,17.709988,15.927464,UNINIT,17.709988,UNINIT
g164/A,g164/Y,negative_unate,22.751074,20.696703,22.751074,UNINIT,20.696703,UNINIT
g46906/A1,g46906/Y,positive_unate,26.634733,29.146490,26.634733,UNINIT,29.146490,UNINIT
g46906/A1,g46906/Y,positive_unate,25.826170,27.929186,25.826170,UNINIT,27.929186,UNINIT
g46906/A1,g46906/Y,positive_unate,26.795790,29.146490,26.795790,UNINIT,29.146490,UNINIT
g46906/A1,g46906/Y,positive_unate,26.634733,26.204725,26.634733,UNINIT,26.204725,UNINIT
g46906/A2,g46906/Y,positive_unate,28.079720,27.262285,28.079720,UNINIT,27.262285,UNINIT
g46906/A2,g46906/Y,positive_unate,27.280170,25.978886,27.280170,UNINIT,25.978886,UNINIT
g46906/A2,g46906/Y,positive_unate,28.218529,27.262285,28.218529,UNINIT,27.262285,UNINIT
g46906/A2,g46906/Y,positive_unate,28.079720,24.264402,28.079720,UNINIT,24.264402,UNINIT
g46906/B1,g46906/Y,positive_unate,23.334900,26.635859,23.334900,UNINIT,26.635859,UNINIT
g46906/B1,g46906/Y,positive_unate,23.405989,25.394985,23.405989,UNINIT,25.394985,UNINIT
g46906/B1,g46906/Y,positive_unate,24.249342,26.635859,24.249342,UNINIT,26.635859,UNINIT
g46906/B1,g46906/Y,positive_unate,23.334900,22.394722,23.334900,UNINIT,22.394722,UNINIT
g46906/B2,g46906/Y,positive_unate,23.875870,25.869114,23.875870,UNINIT,25.869114,UNINIT
g46906/B2,g46906/Y,positive_unate,23.937801,24.592169,23.937801,UNINIT,24.592169,UNINIT
g46906/B2,g46906/Y,positive_unate,24.803734,25.869114,24.803734,UNINIT,25.869114,UNINIT
g46906/B2,g46906/Y,positive_unate,23.875870,21.777468,23.875870,UNINIT,21.777468,UNINIT
g41715/A,g41715/Y,negative_unate,22.375263,21.653303,22.375263,UNINIT,21.653303,UNINIT
FE_OCPC405_n_7807/A,FE_OCPC405_n_7807/Y,positive_unate,17.730570,17.958916,17.730570,UNINIT,17.958916,UNINIT
g51291/A1,g51291/Y,positive_unate,22.676041,25.306313,22.676041,UNINIT,25.306313,UNINIT
g51291/A2,g51291/Y,positive_unate,23.816874,24.097143,23.816874,UNINIT,24.097143,UNINIT
g51291/B,g51291/Y,positive_unate,22.054825,26.811470,22.054825,UNINIT,26.811470,UNINIT
g51291/B,g51291/Y,positive_unate,21.471365,25.561701,21.471365,UNINIT,25.561701,UNINIT
g51291/B,g51291/Y,positive_unate,22.211159,26.811470,22.211159,UNINIT,26.811470,UNINIT
g51291/B,g51291/Y,positive_unate,22.054825,24.009867,22.054825,UNINIT,24.009867,UNINIT
FE_OCPC381_n_7871/A,FE_OCPC381_n_7871/Y,positive_unate,18.145149,17.892141,18.145149,UNINIT,17.892141,UNINIT
g332/A,g332/Y,negative_unate,9.324272,10.869299,9.324272,UNINIT,10.869299,UNINIT
g332/B,g332/Y,negative_unate,8.866211,9.434319,8.866211,UNINIT,9.434319,UNINIT
g44287/A,g44287/Y,positive_unate,16.886915,20.052946,16.886915,UNINIT,20.052946,UNINIT
g44287/B,g44287/Y,positive_unate,21.564543,21.260916,21.564543,UNINIT,21.260916,UNINIT
rd1_Key_o_reg[41]/CLK,rd1_Key_o_reg[41]/QN,rising_edge,55.641785,55.276047,55.641785,UNINIT,55.276047,UNINIT
FE_OCPC347_n_16160/A,FE_OCPC347_n_16160/Y,positive_unate,18.464762,19.599468,18.464762,UNINIT,19.599468,UNINIT
g41707/A,g41707/Y,negative_unate,18.111683,18.016277,18.111683,UNINIT,18.016277,UNINIT
g41764/A,g41764/Y,negative_unate,18.942455,19.219830,18.942455,UNINIT,19.219830,UNINIT
g41640__52764/A,g41640__52764/Y,positive_unate,20.286406,24.508688,20.286406,UNINIT,24.508688,UNINIT
g41640__52764/A,g41640__52764/Y,negative_unate,28.627913,23.139608,28.627913,UNINIT,23.139608,UNINIT
g41640__52764/B,g41640__52764/Y,positive_unate,20.143438,21.959560,20.143438,UNINIT,21.959560,UNINIT
