sp_name,launch_clock_latency,clock_latency_mean,clock_latency_std
wishbone_slave_unit_del_sync_req_sync_sync_data_out_reg[0]/CLK,1345.780396,1345.780396,0.000000
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg[3]/CLK,1459.093384,1459.093384,0.000000
pci_target_unit_pci_target_if_norm_address_reg[16]/CLK,1640.723267,1640.723267,0.000000
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg[4]/CLK,1458.886475,1458.886475,0.000000
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg[2]/CLK,1458.968506,1458.968506,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[21]/CLK,1733.128662,1733.128662,0.000000
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg[1]/CLK,1286.174927,1286.174927,0.000000
pci_target_unit_del_sync_comp_cycle_count_reg[9]/CLK,1088.253174,1088.253174,0.000000
wishbone_slave_unit_del_sync_comp_done_reg_main_reg/CLK,1280.036377,1280.036377,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[4][19]/CLK,2421.022217,2421.022217,0.000000
parity_checker_frame_and_irdy_en_prev_reg/CLK,1240.74939,1240.749390,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[16]/CLK,1619.347046,1619.347046,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[2]/CLK,1569.249268,1569.249268,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[17]/CLK,1877.457275,1877.457275,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[4][2]/CLK,2420.692871,2420.692871,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[29]/CLK,1864.180176,1864.180176,0.000000
wishbone_slave_unit_del_sync_comp_sync_sync_data_out_reg[0]/CLK,1279.996094,1279.996094,0.000000
pci_target_unit_del_sync_addr_out_reg[3]/CLK,1085.921631,1085.921631,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[22]/CLK,1832.85376,1832.853760,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[24]/CLK,1885.051147,1885.051147,0.000000
pci_target_unit_wishbone_master_wb_cyc_o_reg/CLK,891.66864,891.668640,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[6]/CLK,1848.310913,1848.310913,0.000000
configuration_command_bit_sync_sync_data_out_reg[0]/CLK,1349.072632,1349.072632,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[12]/CLK,1878.025391,1878.025391,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[20]/CLK,1875.780884,1875.780884,0.000000
output_backup_ad_out_reg[22]/CLK,1908.18457,1908.184570,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[18]/CLK,1875.736084,1875.736084,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[5][17]/CLK,1679.988159,1679.988159,0.000000
pci_target_unit_del_sync_req_rty_exp_clr_reg/CLK,781.300354,781.300354,0.000000
output_backup_ad_out_reg[10]/CLK,1884.137085,1884.137085,0.000000
output_backup_ad_out_reg[20]/CLK,1880.439453,1880.439453,0.000000
output_backup_ad_out_reg[18]/CLK,1880.548218,1880.548218,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[31]/CLK,1882.858765,1882.858765,0.000000
pci_target_unit_wishbone_master_bc_register_reg[2]/CLK,1055.483521,1055.483521,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[4]/CLK,1638.915405,1638.915405,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[11]/CLK,1844.632568,1844.632568,0.000000
wishbone_slave_unit_pci_initiator_if_bc_out_reg[3]/CLK,1414.664062,1414.664062,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[9]/CLK,1885.144043,1885.144043,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[14]/CLK,1836.116211,1836.116211,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[10]/CLK,1889.426514,1889.426514,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[14]/CLK,1888.345825,1888.345825,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[23]/CLK,1882.124634,1882.124634,0.000000
pci_target_unit_fifos_pciw_fifo_ctrl_rgrey_minus1_reg[2]/CLK,1088.517212,1088.517212,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[8]/CLK,1633.068481,1633.068481,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[3][25]/CLK,1635.7146,1635.714600,0.000000
pci_target_unit_fifos_pciw_fifo_ctrl_rgrey_minus2_reg[0]/CLK,1087.585571,1087.585571,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[21]/CLK,1885.145386,1885.145386,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[5][14]/CLK,1632.437134,1632.437134,0.000000
pci_target_unit_fifos_pciw_fifo_ctrl_rgrey_minus1_reg[1]/CLK,1088.504517,1088.504517,0.000000
pci_target_unit_fifos_pciw_fifo_ctrl_rgrey_minus1_reg[0]/CLK,1088.321167,1088.321167,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[22]/CLK,1633.587036,1633.587036,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[21]/CLK,1633.122803,1633.122803,0.000000
pci_target_unit_fifos_pciw_fifo_ctrl_rgrey_minus2_reg[1]/CLK,1087.280151,1087.280151,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[6]/CLK,1633.170898,1633.170898,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[3][30]/CLK,1629.898315,1629.898315,0.000000
output_backup_ad_out_reg[16]/CLK,1633.084473,1633.084473,0.000000
pci_target_unit_fifos_pciw_fifo_ctrl_rgrey_minus2_reg[2]/CLK,1088.276611,1088.276611,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[4]/CLK,1628.33606,1628.336060,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[18]/CLK,1633.534424,1633.534424,0.000000
parity_checker_frame_dec2_reg/CLK,965.777649,965.777649,0.000000
output_backup_ad_out_reg[23]/CLK,1632.878906,1632.878906,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[27]/CLK,1605.107666,1605.107666,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[20]/CLK,1633.580811,1633.580811,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[23]/CLK,1613.699341,1613.699341,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[13]/CLK,1832.85083,1832.850830,0.000000
output_backup_ad_out_reg[4]/CLK,1611.040649,1611.040649,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[28]/CLK,1839.6698,1839.669800,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[20]/CLK,1620.527222,1620.527222,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[29]/CLK,1600.61084,1600.610840,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[15]/CLK,1814.413696,1814.413696,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[17]/CLK,1616.930542,1616.930542,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[8]/CLK,1840.654419,1840.654419,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[18]/CLK,1623.426636,1623.426636,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[31]/CLK,1814.488403,1814.488403,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[25]/CLK,1884.982788,1884.982788,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[22]/CLK,1604.873779,1604.873779,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[11]/CLK,1813.502441,1813.502441,0.000000
pci_target_unit_pci_target_if_norm_address_reg[26]/CLK,1097.372314,1097.372314,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[5][10]/CLK,1544.334717,1544.334717,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[28]/CLK,1815.453979,1815.453979,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[5][19]/CLK,1600.33252,1600.332520,0.000000
pci_target_unit_del_sync_comp_cycle_count_reg[0]/CLK,1084.642212,1084.642212,0.000000
output_backup_ad_out_reg[1]/CLK,1610.999268,1610.999268,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[16]/CLK,1462.865234,1462.865234,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[13]/CLK,1815.329956,1815.329956,0.000000
pci_target_unit_del_sync_done_sync_sync_data_out_reg[0]/CLK,712.223083,712.223083,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[5][27]/CLK,2312.053955,2312.053955,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[27]/CLK,1179.693359,1179.693359,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[13]/CLK,1770.441772,1770.441772,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[15]/CLK,1563.37207,1563.372070,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[4][27]/CLK,2311.604736,2311.604736,0.000000
pci_target_unit_del_sync_req_done_reg_reg/CLK,755.424072,755.424072,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[3][22]/CLK,1854.919556,1854.919556,0.000000
pci_target_unit_pci_target_sm_c_state_reg[2]/CLK,1143.466309,1143.466309,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[29]/CLK,1813.82019,1813.820190,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[14]/CLK,1563.257446,1563.257446,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[15][31]/CLK,2124.554932,2124.554932,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[7]/CLK,1064.864136,1064.864136,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[11][37]/CLK,2154.21875,2154.218750,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[10][37]/CLK,2137.959717,2137.959717,0.000000
configuration_isr_bit2_0_reg[1]/CLK,1594.17627,1594.176270,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[7][31]/CLK,2115.266602,2115.266602,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[11]/CLK,1563.361328,1563.361328,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[13]/CLK,1559.555664,1559.555664,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[29]/CLK,1843.903687,1843.903687,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[8]/CLK,1563.279053,1563.279053,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[9]/CLK,1561.323853,1561.323853,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[6]/CLK,1565.932617,1565.932617,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[12]/CLK,1558.935791,1558.935791,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[5]/CLK,1529.39209,1529.392090,0.000000
pci_target_unit_pci_target_if_norm_bc_reg[0]/CLK,1009.415161,1009.415161,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_raddr_plus_one_reg[2]/CLK,2671.197266,2671.197266,0.000000
pci_target_unit_pci_target_if_target_rd_reg/CLK,682.973694,682.973694,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[0]/CLK,1416.079102,1416.079102,0.000000
wishbone_slave_unit_pci_initiator_if_tabort_received_out_reg/CLK,1255.341309,1255.341309,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[3][15]/CLK,1770.448608,1770.448608,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[10]/CLK,1552.780151,1552.780151,0.000000
pci_target_unit_wishbone_master_read_count_reg[0]/CLK,832.812805,832.812805,0.000000
wishbone_slave_unit_pci_initiator_sm_mabort1_reg/CLK,1203.432617,1203.432617,0.000000
pci_target_unit_del_sync_comp_cycle_count_reg[6]/CLK,1086.004639,1086.004639,0.000000
pci_target_unit_del_sync_comp_cycle_count_reg[16]/CLK,652.997925,652.997925,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[4]/CLK,1528.573486,1528.573486,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[26]/CLK,1414.661499,1414.661499,0.000000
pci_target_unit_del_sync_comp_rty_exp_reg_reg/CLK,649.699951,649.699951,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[4][8]/CLK,1818.255005,1818.255005,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[3][29]/CLK,1815.598267,1815.598267,0.000000
pci_target_unit_del_sync_comp_done_reg_main_reg/CLK,648.433838,648.433838,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[1]/CLK,1416.095947,1416.095947,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[15]/CLK,1733.123779,1733.123779,0.000000
parity_checker_frame_and_irdy_en_prev_prev_reg/CLK,1246.251587,1246.251587,0.000000
pci_target_unit_del_sync_rty_exp_back_prop_sync_sync_data_out_reg[0]/CLK,649.604187,649.604187,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[4][20]/CLK,1815.549805,1815.549805,0.000000
pci_target_unit_del_sync_comp_comp_pending_reg/CLK,712.225342,712.225342,0.000000
pci_target_unit_del_sync_rty_exp_sync_sync_data_out_reg[0]/CLK,649.641663,649.641663,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[6][21]/CLK,1745.810547,1745.810547,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[10]/CLK,1814.360352,1814.360352,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[5][31]/CLK,1553.594727,1553.594727,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[11]/CLK,1864.165649,1864.165649,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[31]/CLK,1679.88623,1679.886230,0.000000
input_register_pci_ad_reg_out_reg[18]/CLK,-48.400002,-48.400002,0.000000
pci_target_unit_wishbone_master_bc_register_reg[1]/CLK,1068.550781,1068.550781,0.000000
output_backup_ad_out_reg[17]/CLK,1908.388184,1908.388184,0.000000
pci_target_unit_del_sync_comp_rty_exp_clr_reg/CLK,649.685913,649.685913,0.000000
configuration_status_bit15_11_reg[11]/CLK,1459.543457,1459.543457,0.000000
output_backup_ad_out_reg[0]/CLK,1908.16333,1908.163330,0.000000
output_backup_ad_out_reg[21]/CLK,1885.439575,1885.439575,0.000000
configuration_status_bit15_11_reg[15]/CLK,1461.498169,1461.498169,0.000000
output_backup_ad_out_reg[12]/CLK,1884.823853,1884.823853,0.000000
configuration_wb_img_ctrl2_bit2_0_reg[1]/CLK,1448.64502,1448.645020,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[28]/CLK,1871.652832,1871.652832,0.000000
configuration_status_bit15_11_reg[13]/CLK,1395.085815,1395.085815,0.000000
configuration_wb_err_cs_bit8_reg/CLK,1593.14209,1593.142090,0.000000
configuration_status_bit15_11_reg[14]/CLK,1458.753052,1458.753052,0.000000
wishbone_slave_unit_pci_initiator_sm_transfer_reg/CLK,1203.517944,1203.517944,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[17]/CLK,1666.575195,1666.575195,0.000000
pci_target_unit_wishbone_master_bc_register_reg[3]/CLK,1056.29187,1056.291870,0.000000
configuration_command_bit8_reg/CLK,1891.001587,1891.001587,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[15]/CLK,1871.494873,1871.494873,0.000000
input_register_pci_stop_reg_out_reg/CLK,1207.095337,1207.095337,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[4][11]/CLK,1770.429932,1770.429932,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[5][6]/CLK,1787.086792,1787.086792,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[24]/CLK,1606.283813,1606.283813,0.000000
wishbone_slave_unit_pci_initiator_if_del_read_req_reg/CLK,-38.200001,-38.200001,0.000000
pci_target_unit_pci_target_if_norm_address_reg[1]/CLK,960.220764,960.220764,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[25]/CLK,1600.616577,1600.616577,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[26]/CLK,1592.138062,1592.138062,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[21]/CLK,1614.542847,1614.542847,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[2][33]/CLK,3769.31543,3769.315430,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[7][7]/CLK,3765.332764,3765.332764,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[8][7]/CLK,3763.442383,3763.442383,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[8][33]/CLK,3766.964355,3766.964355,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[12][33]/CLK,3758.574707,3758.574707,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[7]/CLK,1565.954956,1565.954956,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[10][33]/CLK,3755.625977,3755.625977,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[12][7]/CLK,3764.890625,3764.890625,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[1][7]/CLK,3765.21582,3765.215820,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[17]/CLK,1814.379028,1814.379028,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[14][33]/CLK,3767.924561,3767.924561,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[12][32]/CLK,3746.26123,3746.261230,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[19]/CLK,1623.983032,1623.983032,0.000000
output_backup_ad_out_reg[25]/CLK,1627.167236,1627.167236,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[3][18]/CLK,1780.410278,1780.410278,0.000000
output_backup_ad_out_reg[11]/CLK,1634.601685,1634.601685,0.000000
output_backup_ad_out_reg[26]/CLK,1593.754639,1593.754639,0.000000
output_backup_ad_out_reg[2]/CLK,1594.656616,1594.656616,0.000000
output_backup_ad_out_reg[27]/CLK,1593.353638,1593.353638,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[1]/CLK,1814.86731,1814.867310,0.000000
output_backup_ad_out_reg[5]/CLK,1609.366943,1609.366943,0.000000
output_backup_ad_out_reg[29]/CLK,1593.138916,1593.138916,0.000000
output_backup_ad_out_reg[24]/CLK,1627.290894,1627.290894,0.000000
configuration_init_complete_reg/CLK,-48.5,-48.500000,0.000000
output_backup_ad_out_reg[7]/CLK,1609.333618,1609.333618,0.000000
output_backup_ad_out_reg[8]/CLK,1610.878296,1610.878296,0.000000
output_backup_ad_out_reg[9]/CLK,1610.606079,1610.606079,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[3]/CLK,1085.977905,1085.977905,0.000000
output_backup_ad_out_reg[3]/CLK,1594.875977,1594.875977,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[28]/CLK,1594.37561,1594.375610,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[9]/CLK,1068.853149,1068.853149,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[26]/CLK,1462.612549,1462.612549,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[25]/CLK,1063.29248,1063.292480,0.000000
pci_target_unit_fifos_inGreyCount_reg[0]/CLK,1526.453613,1526.453613,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[3][13]/CLK,1692.949219,1692.949219,0.000000
output_backup_ad_out_reg[6]/CLK,1590.605103,1590.605103,0.000000
pci_target_unit_pci_target_if_norm_address_reg[23]/CLK,1177.789062,1177.789062,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[23]/CLK,1068.126587,1068.126587,0.000000
wishbone_slave_unit_pci_initiator_if_current_dword_address_reg[3]/CLK,1569.230713,1569.230713,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[3]/CLK,1064.995728,1064.995728,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[5]/CLK,1064.947144,1064.947144,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[24]/CLK,1064.925903,1064.925903,0.000000
pci_target_unit_wishbone_master_wb_sel_o_reg[3]/CLK,1065.00708,1065.007080,0.000000
configuration_sync_pci_err_cs_8_del_bit_reg/CLK,1880.551758,1880.551758,0.000000
wishbone_slave_unit_pci_initiator_if_bc_out_reg[0]/CLK,1330.976807,1330.976807,0.000000
pci_target_unit_fifos_inGreyCount_reg[1]/CLK,1525.976807,1525.976807,0.000000
wishbone_slave_unit_fifos_wbr_fifo_ctrl_wgrey_addr_reg[0]/CLK,1943.989136,1943.989136,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[5][28]/CLK,1578.628418,1578.628418,0.000000
pci_target_unit_del_sync_req_rty_exp_reg_reg/CLK,649.180054,649.180054,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_wgrey_next_reg[1]/CLK,2619.241455,2619.241455,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[20]/CLK,2626.852051,2626.852051,0.000000
output_backup_ad_out_reg[13]/CLK,1634.315308,1634.315308,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_wgrey_next_reg[3]/CLK,2618.794678,2618.794678,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_wgrey_next_reg[0]/CLK,2619.149414,2619.149414,0.000000
output_backup_par_en_out_reg/CLK,1459.338623,1459.338623,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[23]/CLK,2531.443115,2531.443115,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[3]/CLK,2580.324951,2580.324951,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[19]/CLK,2602.768799,2602.768799,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[1]/CLK,2491.454346,2491.454346,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[7]/CLK,2498.86377,2498.863770,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[25]/CLK,2524.521973,2524.521973,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_wgrey_next_reg[2]/CLK,2619.077148,2619.077148,0.000000
configuration_pci_ba0_bit31_8_reg[21]/CLK,1848.241455,1848.241455,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[14]/CLK,1622.467285,1622.467285,0.000000
wishbone_slave_unit_fifos_inGreyCount_reg[1]/CLK,2421.170898,2421.170898,0.000000
wishbone_slave_unit_del_sync_req_req_pending_reg/CLK,1346.109375,1346.109375,0.000000
output_backup_ad_out_reg[31]/CLK,1593.100586,1593.100586,0.000000
configuration_cache_line_size_reg_reg[1]/CLK,1454.654541,1454.654541,0.000000
wishbone_slave_unit_fifos_inGreyCount_reg[0]/CLK,2421.230469,2421.230469,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[2]/CLK,1640.736816,1640.736816,0.000000
wishbone_slave_unit_pci_initiator_if_posted_write_req_reg/CLK,-39.200001,-39.200001,0.000000
pci_target_unit_del_sync_bc_out_reg[0]/CLK,994.944946,994.944946,0.000000
configuration_pci_ba0_bit31_8_reg[13]/CLK,1856.898193,1856.898193,0.000000
wishbone_slave_unit_pci_initiator_if_read_count_reg[3]/CLK,3128.063721,3128.063721,0.000000
configuration_icr_bit31_reg/CLK,1446.910522,1446.910522,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_do_reg_b_reg[36]/CLK,1492.281982,1492.281982,0.000000
configuration_pci_err_cs_bit9_reg/CLK,1590.293457,1590.293457,0.000000
configuration_pci_err_cs_bit10_reg/CLK,1591.074585,1591.074585,0.000000
configuration_pci_am1_reg[10]/CLK,1885.468506,1885.468506,0.000000
input_register_pci_idsel_reg_out_reg/CLK,1563.083862,1563.083862,0.000000
wishbone_slave_unit_fifos_inGreyCount_reg[2]/CLK,2421.195801,2421.195801,0.000000
configuration_pci_ba1_bit31_8_reg[27]/CLK,1906.722778,1906.722778,0.000000
configuration_pci_ba0_bit31_8_reg[14]/CLK,1856.933228,1856.933228,0.000000
configuration_cache_line_size_reg_reg[3]/CLK,1456.875488,1456.875488,0.000000
configuration_pci_ba1_bit31_8_reg[16]/CLK,1865.090454,1865.090454,0.000000
configuration_wb_img_ctrl1_bit2_0_reg[1]/CLK,1450.898193,1450.898193,0.000000
configuration_pci_err_data_reg[12]/CLK,1461.632935,1461.632935,0.000000
configuration_pci_am1_reg[23]/CLK,1870.266602,1870.266602,0.000000
configuration_latency_timer_reg[7]/CLK,1634.661743,1634.661743,0.000000
configuration_pci_err_data_reg[0]/CLK,1461.114502,1461.114502,0.000000
pci_target_unit_wishbone_master_first_wb_data_access_reg/CLK,649.72699,649.726990,0.000000
configuration_pci_ba1_bit31_8_reg[30]/CLK,1898.229736,1898.229736,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[30]/CLK,964.959656,964.959656,0.000000
configuration_pci_am1_reg[16]/CLK,1870.217041,1870.217041,0.000000
configuration_pci_am1_reg[20]/CLK,1866.445068,1866.445068,0.000000
configuration_pci_err_cs_bit31_24_reg[30]/CLK,1459.647217,1459.647217,0.000000
configuration_pci_am1_reg[8]/CLK,1908.347778,1908.347778,0.000000
configuration_wb_err_cs_bit31_24_reg[26]/CLK,1420.223145,1420.223145,0.000000
configuration_latency_timer_reg[4]/CLK,1634.537109,1634.537109,0.000000
configuration_wb_ba1_bit31_12_reg[31]/CLK,1901.075317,1901.075317,0.000000
configuration_latency_timer_reg[5]/CLK,1633.670898,1633.670898,0.000000
configuration_pci_err_addr_reg[2]/CLK,1463.048218,1463.048218,0.000000
configuration_latency_timer_reg[6]/CLK,1634.646606,1634.646606,0.000000
configuration_pci_ba0_bit31_8_reg[27]/CLK,1890.31543,1890.315430,0.000000
configuration_latency_timer_reg[0]/CLK,1632.575317,1632.575317,0.000000
configuration_pci_ba0_bit31_8_reg[31]/CLK,1892.142822,1892.142822,0.000000
configuration_latency_timer_reg[2]/CLK,1634.347412,1634.347412,0.000000
configuration_wb_ta2_reg[31]/CLK,1900.661743,1900.661743,0.000000
configuration_pci_ba0_bit31_8_reg[16]/CLK,1855.455322,1855.455322,0.000000
configuration_pci_ba0_bit31_8_reg[19]/CLK,1850.515747,1850.515747,0.000000
configuration_pci_ba0_bit31_8_reg[23]/CLK,1848.326782,1848.326782,0.000000
configuration_pci_am1_reg[15]/CLK,1885.473022,1885.473022,0.000000
configuration_pci_ba0_bit31_8_reg[17]/CLK,1856.840698,1856.840698,0.000000
input_register_pci_ad_reg_out_reg[4]/CLK,651.980103,651.980103,0.000000
configuration_pci_ba0_bit31_8_reg[15]/CLK,1857.096802,1857.096802,0.000000
configuration_wb_ba2_bit31_12_reg[31]/CLK,1901.045532,1901.045532,0.000000
configuration_cache_line_size_reg_reg[4]/CLK,1459.387573,1459.387573,0.000000
configuration_pci_ba1_bit31_8_reg[10]/CLK,1908.640259,1908.640259,0.000000
