cell,type,class,sx,sy,px,py
g109245__5115,AOI22xp33_ASAP7_75t_R,core,324,270,29304,4248
g109244__7482,AOI22xp33_ASAP7_75t_L,core,324,270,24336,2088
g109243__4733,AOI22xp33_ASAP7_75t_R,core,324,270,4896,18018
mix1_data_reg_reg[47],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,24012,9108
g109252__6161,AOI22xp33_ASAP7_75t_SL,core,324,270,21366,2898
g109242__9315,AOI22xp33_ASAP7_75t_SL,core,324,270,10026,5598
mix1_data_o_reg_reg[31],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,25848,15318
g109246__9945,AOI22xp33_ASAP7_75t_L,core,324,270,6354,29898
g109248__2883,AOI22xp33_ASAP7_75t_L,core,324,270,27144,3168
g109249__2346,AOI22xp33_ASAP7_75t_L,core,324,270,21798,30168
g108358__1666,XOR2x2_ASAP7_75t_SL,core,594,270,22608,21528
g109296,INVxp33_ASAP7_75t_R,core,162,270,27576,2898
g109298,INVxp33_ASAP7_75t_R,core,162,270,10674,2358
g108282__7410,AOI22xp5_ASAP7_75t_SL,core,324,270,9324,22338
g108965__6417,AOI221xp5_ASAP7_75t_L,core,378,270,5760,22338
g108883__5477,AOI22x1_ASAP7_75t_SL,core,540,270,5382,26118
g108879__2398,AOI22x1_ASAP7_75t_SL,core,540,270,5814,20718
g108850__3680,AOI22x1_ASAP7_75t_SL,core,540,270,15156,26658
g108621__1617,AOI22xp5_ASAP7_75t_SL,core,324,270,28008,16398
g108619__2802,AOI22xp5_ASAP7_75t_SL,core,324,270,28116,13968
g108618__1705,AOI22xp5_ASAP7_75t_SL,core,324,270,25686,10728
g108609__5122,AOI22xp5_ASAP7_75t_SL,core,324,270,28224,13428
g108427__7098,AOI22xp5_ASAP7_75t_SL,core,324,270,13644,16938
g108425__6131,AOI22xp5_ASAP7_75t_SL,core,324,270,9108,16668
g108420__1881,AOI22xp5_ASAP7_75t_SL,core,324,270,8730,17748
g108418__5115,AOI22xp5_ASAP7_75t_SL,core,324,270,9486,19098
g109371__7482,AOI22xp33_ASAP7_75t_R,core,324,270,30384,10728
g109380__4733,AOI22xp33_ASAP7_75t_L,core,324,270,22608,2898
g109324__9315,AOI22xp33_ASAP7_75t_R,core,324,270,10728,3168
g109361__2883,AOI22xp33_ASAP7_75t_R,core,324,270,10890,28278
mix1_data_reg_reg[95],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,26712,12348
mix1_data_reg_reg[127],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,27576,18018
mix1_data_reg_reg[111],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,24984,10998
mix1_data_reg_reg[63],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,27684,15048
g109362__2346,AOI22xp33_ASAP7_75t_L,core,324,270,29088,6408
addroundkey_round_reg[1],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,1494,9108
g109379__1666,OAI22xp33_ASAP7_75t_SL,core,324,270,13644,2628
g109363__7410,OAI22xp5_ASAP7_75t_R,core,324,270,21420,30168
g109368__6417,OAI22xp5_ASAP7_75t_L,core,324,270,9108,4248
g109367__5477,AOI22xp33_ASAP7_75t_R,core,324,270,4302,22338
g109366__2398,AOI22xp33_ASAP7_75t_R,core,324,270,11376,27198
g109365__5107,OAI22xp5_ASAP7_75t_L,core,324,270,4356,22608
g109364__6260,OAI22xp5_ASAP7_75t_L,core,324,270,25848,4518
mix1_data_o_reg_reg[15],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,22932,9918
g109372__8428,AOI22xp5_ASAP7_75t_SL,core,324,270,3330,25578
g109373__5526,AOI22xp33_ASAP7_75t_R,core,324,270,16290,29088
g109370__6783,AOI22xp33_ASAP7_75t_R,core,324,270,12510,2358
g109376__3680,AOI22xp33_ASAP7_75t_R,core,324,270,2088,27468
g109382__1617,AOI22xp33_ASAP7_75t_R,core,324,270,11808,2358
g109381__2802,AOI22xp5_ASAP7_75t_R,core,324,270,6624,30708
g109098__1705,AOI221xp5_ASAP7_75t_L,core,378,270,8460,10188
g109034__5122,AOI221xp5_ASAP7_75t_L,core,378,270,14184,7488
g109035__8246,AOI221xp5_ASAP7_75t_L,core,378,270,22014,3978
g109036__7098,AOI221xp5_ASAP7_75t_SL,core,378,270,8298,26928
g109037__6131,AOI221xp5_ASAP7_75t_R,core,378,270,6840,25038
g109038__1881,AOI221xp5_ASAP7_75t_L,core,378,270,14994,26928
g109039__5115,AOI221xp5_ASAP7_75t_SL,core,378,270,30438,8568
g109040__7482,AOI221xp5_ASAP7_75t_L,core,378,270,10404,25848
g109041__4733,AOI221xp5_ASAP7_75t_SL,core,378,270,29520,9918
g109052__6161,AOI221xp5_ASAP7_75t_L,core,378,270,12186,6408
g109053__9315,AOI221xp5_ASAP7_75t_L,core,378,270,8946,29088
g109055__9945,AOI221xp5_ASAP7_75t_SL,core,378,270,29034,6948
g109056__2883,AOI221xp5_ASAP7_75t_R,core,378,270,4032,21528
g109057__2346,AOI221xp5_ASAP7_75t_L,core,378,270,17208,29628
g109058__1666,AOI221xp5_ASAP7_75t_SL,core,378,270,24066,3708
g109059__7410,AOI221xp5_ASAP7_75t_SL,core,378,270,5598,19098
g109061__6417,AOI221xp5_ASAP7_75t_L,core,378,270,12402,5328
g109062__5477,AOI221xp5_ASAP7_75t_SL,core,378,270,3006,24768
g109063__2398,AOI221xp5_ASAP7_75t_L,core,378,270,20880,28818
g109064__5107,AOI221xp5_ASAP7_75t_L,core,378,270,26172,5598
g109065__6260,AOI221xp5_ASAP7_75t_L,core,378,270,8136,30168
g109066__4319,AOI221xp5_ASAP7_75t_L,core,378,270,20664,5868
g109067__8428,AOI221xp5_ASAP7_75t_SL,core,378,270,2844,23958
g109068__5526,AOI221xp5_ASAP7_75t_R,core,378,270,18288,29088
g109069__6783,AOI221xp5_ASAP7_75t_L,core,378,270,16614,5058
g109070__3680,AOI221xp5_ASAP7_75t_L,core,378,270,25038,3708
g109071__1617,AOI221xp5_ASAP7_75t_L,core,378,270,16182,30438
g109072__2802,AOI221xp5_ASAP7_75t_SL,core,378,270,20718,5058
g109073__1705,AOI221xp5_ASAP7_75t_L,core,378,270,14562,6948
g109074__5122,AOI221xp5_ASAP7_75t_L,core,378,270,18936,29088
g109075__8246,AOI221xp5_ASAP7_75t_R,core,378,270,18936,28278
g109076__7098,AOI221xp5_ASAP7_75t_SL,core,378,270,5652,19908
g109077__6131,AOI221xp5_ASAP7_75t_L,core,378,270,10188,30438
g109078__1881,AOI221xp5_ASAP7_75t_SL,core,378,270,30222,16128
g109079__5115,AOI221xp5_ASAP7_75t_L,core,378,270,29034,15318
g109080__7482,AOI221xp5_ASAP7_75t_L,core,378,270,4356,18288
g109081__4733,AOI221xp5_ASAP7_75t_SL,core,378,270,23094,6408
g109082__6161,AOI221xp5_ASAP7_75t_L,core,378,270,27036,5058
g109083__9315,AOI221xp5_ASAP7_75t_L,core,378,270,22554,4518
g109084__9945,AOI221xp5_ASAP7_75t_L,core,378,270,7596,27198
g109085__2883,AOI221xp5_ASAP7_75t_L,core,378,270,31248,9648
g109086__2346,AOI221xp5_ASAP7_75t_L,core,378,270,2952,23418
g109087__1666,AOI221xp5_ASAP7_75t_L,core,378,270,7704,24498
g109088__7410,AOI221xp5_ASAP7_75t_L,core,378,270,12672,3978
g109089__6417,AOI221xp5_ASAP7_75t_SL,core,378,270,11106,5868
g109090__5477,AOI221xp5_ASAP7_75t_L,core,378,270,14616,5868
g109091__2398,AOI221xp5_ASAP7_75t_SL,core,378,270,15264,29898
g109092__5107,AOI221xp5_ASAP7_75t_L,core,378,270,12834,28008
g109093__6260,AOI221xp5_ASAP7_75t_SL,core,378,270,20988,30708
g109094__4319,AOI221xp5_ASAP7_75t_L,core,378,270,15642,4518
g109095__8428,AOI221xp5_ASAP7_75t_SL,core,378,270,9054,29898
g109096__5526,AOI221xp5_ASAP7_75t_SL,core,378,270,26226,6678
g109097__6783,AOI221xp5_ASAP7_75t_L,core,378,270,17208,3978
g109033__3680,AOI221xp5_ASAP7_75t_L,core,378,270,28386,12618
g109099__1617,AOI221xp5_ASAP7_75t_SL,core,378,270,23742,2898
g109100__2802,AOI221xp5_ASAP7_75t_L,core,378,270,10350,30168
g109101__1705,AOI221xp5_ASAP7_75t_SL,core,378,270,6408,22608
g109102__5122,AOI221xp5_ASAP7_75t_L,core,378,270,19800,3708
g109103__8246,AOI221xp5_ASAP7_75t_L,core,378,270,30222,14778
g109329__7098,AOI22xp5_ASAP7_75t_L,core,324,270,6030,17208
g109327__6131,AOI22xp33_ASAP7_75t_R,core,324,270,8190,29628
g109199__1881,AOI22xp33_ASAP7_75t_L,core,324,270,29628,13428
g109201__5115,AOI22xp33_ASAP7_75t_R,core,324,270,13104,4788
g109326__7482,AOI22xp33_ASAP7_75t_L,core,324,270,23040,1818
g109204__4733,AOI22xp33_ASAP7_75t_SL,core,324,270,12186,28278
g109205__6161,AOI22xp33_ASAP7_75t_R,core,324,270,2736,16128
g109206__9315,AOI22xp33_ASAP7_75t_R,core,324,270,10188,6948
g109207__9945,AOI22xp33_ASAP7_75t_L,core,324,270,11322,30168
g109208__2883,AOI22xp33_ASAP7_75t_R,core,324,270,5868,14778
g109209__2346,AOI22xp33_ASAP7_75t_L,core,324,270,29628,5058
g109210__1666,AOI22xp33_ASAP7_75t_R,core,324,270,11268,29898
g109211__7410,AOI22xp33_ASAP7_75t_R,core,324,270,4140,24498
g109212__6417,AOI22xp33_ASAP7_75t_L,core,324,270,26010,3708
g109213__5477,AOI22xp33_ASAP7_75t_L,core,324,270,24498,2358
g109214__2398,AOI22xp33_ASAP7_75t_R,core,324,270,21582,29898
g109215__5107,AOI22xp33_ASAP7_75t_L,core,324,270,6894,30438
g109216__6260,AOI22xp33_ASAP7_75t_R,core,324,270,8244,9918
g109217__4319,AOI22xp33_ASAP7_75t_L,core,324,270,2790,20178
g109218__8428,AOI22xp33_ASAP7_75t_L,core,324,270,31086,5868
g108372__5526,AOI22xp5_ASAP7_75t_SL,core,324,270,28116,25578
g109325__6783,AO22x1_ASAP7_75t_R,core,486,270,9378,4788
g108375__3680,AOI22xp5_ASAP7_75t_SL,core,324,270,26712,25308
g109315__1617,AOI22xp33_ASAP7_75t_L,core,324,270,6300,28548
g109317__2802,AOI22xp33_ASAP7_75t_R,core,324,270,2088,26928
g109318__1705,AOI22xp33_ASAP7_75t_L,core,324,270,31194,6138
g109319__5122,AOI22xp33_ASAP7_75t_L,core,324,270,17802,2628
g109320__8246,AOI22xp33_ASAP7_75t_L,core,324,270,30438,13428
g109322__7098,AOI22xp33_ASAP7_75t_L,core,324,270,18828,30168
g109321__1881,AOI22xp5_ASAP7_75t_R,core,324,270,11484,27468
g109203__5115,NOR2xp33_ASAP7_75t_SL,core,216,270,6570,9378
g109330__7482,AOI22xp5_ASAP7_75t_R,core,324,270,3492,22338
g109336__6161,AOI22xp33_ASAP7_75t_R,core,324,270,2898,27468
g109338__9315,AOI22xp33_ASAP7_75t_SL,core,324,270,7434,12348
g109339__9945,AOI22xp5_ASAP7_75t_R,core,324,270,21744,29628
g109340__2883,AOI22xp33_ASAP7_75t_L,core,324,270,30060,5328
g109341__2346,AOI22xp33_ASAP7_75t_R,core,324,270,6030,28818
g109342__1666,AOI22xp33_ASAP7_75t_R,core,324,270,23688,2088
g109344__7410,AOI22xp33_ASAP7_75t_R,core,324,270,2520,14778
g109346__6417,AOI22xp33_ASAP7_75t_L,core,324,270,29628,13698
g109349__5477,AOI22xp33_ASAP7_75t_R,core,324,270,5058,25848
g108980__2398,AOI221xp5_ASAP7_75t_L,core,378,270,15318,3708
g109032__5107,AOI221xp5_ASAP7_75t_L,core,378,270,9594,30978
g109031__6260,AOI221xp5_ASAP7_75t_L,core,378,270,11214,26388
g109030__4319,AOI221xp5_ASAP7_75t_L,core,378,270,18774,3978
g109029__8428,AOI221xp5_ASAP7_75t_L,core,378,270,12672,2898
g109028__5526,AOI221xp5_ASAP7_75t_L,core,378,270,2952,21528
g109027__6783,AOI221xp5_ASAP7_75t_R,core,378,270,12510,8028
g109026__3680,AOI221xp5_ASAP7_75t_R,core,378,270,6192,16398
g109025__1617,AOI221xp5_ASAP7_75t_SL,core,378,270,16992,26928
g109024__2802,AOI221xp5_ASAP7_75t_R,core,378,270,8676,8568
g109023__1705,AOI221xp5_ASAP7_75t_L,core,378,270,14400,3978
g108417__5122,AOI22xp33_ASAP7_75t_SL,core,324,270,28170,26118
g108419__8246,AOI22xp33_ASAP7_75t_SL,core,324,270,28278,24768
g108423__7098,AOI22xp33_ASAP7_75t_SL,core,324,270,23850,25308
g108424__6131,AOI22xp5_ASAP7_75t_SL,core,324,270,28872,26118
g108426__1881,AOI22xp5_ASAP7_75t_SL,core,324,270,29034,25038
g108428__5115,AOI22xp33_ASAP7_75t_SL,core,324,270,26712,24768
g109022__7482,AOI221xp5_ASAP7_75t_SL,core,378,270,14022,5328
g109021__4733,AOI221xp5_ASAP7_75t_L,core,378,270,19638,27198
g109020__6161,AOI221xp5_ASAP7_75t_L,core,378,270,12834,27468
g109019__9315,AOI221xp5_ASAP7_75t_L,core,378,270,27144,7218
g109018__9945,AOI221xp5_ASAP7_75t_L,core,378,270,9756,25578
g109017__2883,AOI221xp5_ASAP7_75t_R,core,378,270,4626,21528
g109016__2346,AOI221xp5_ASAP7_75t_SL,core,378,270,27306,4788
g108545__7410,XNOR2xp5_ASAP7_75t_SL,core,486,270,25308,17748
g108606__5477,AOI22xp5_ASAP7_75t_SL,core,324,270,27198,10728
g108616__2398,AOI22xp5_ASAP7_75t_SL,core,324,270,26442,10728
g108620__5107,AOI22xp5_ASAP7_75t_SL,core,324,270,27144,9918
g108623__6260,AOI22xp5_ASAP7_75t_SL,core,324,270,26658,13158
g108871__4319,AOI22x1_ASAP7_75t_SL,core,540,270,24228,6138
g108873__8428,OAI22x1_ASAP7_75t_SL,core,540,270,8838,26118
g108878__1617,OAI22xp5_ASAP7_75t_SL,core,324,270,10242,6138
g108880__2802,AOI22x1_ASAP7_75t_SL,core,540,270,5652,25038
g108881__1705,AOI22x1_ASAP7_75t_SL,core,540,270,23526,5328
g108882__5122,AOI22xp5_ASAP7_75t_SL,core,324,270,23904,5058
g108966__8246,AOI221xp5_ASAP7_75t_L,core,378,270,16290,27198
g108967__7098,AOI221xp5_ASAP7_75t_L,core,378,270,20610,3708
g108969__6131,AOI221xp5_ASAP7_75t_L,core,378,270,8946,29358
g108970__1881,AOI221xp5_ASAP7_75t_R,core,378,270,12510,6678
g108971__5115,AOI221xp5_ASAP7_75t_L,core,378,270,7056,23148
g108972__7482,AOI221xp5_ASAP7_75t_SL,core,378,270,29412,16128
g108973__4733,AOI221xp5_ASAP7_75t_R,core,378,270,3978,18018
g108974__6161,AOI221xp5_ASAP7_75t_L,core,378,270,23364,3708
g108975__9315,AOI221xp5_ASAP7_75t_SL,core,378,270,8028,28548
g108976__9945,AOI221xp5_ASAP7_75t_SL,core,378,270,29736,8298
g108977__2883,AOI221xp5_ASAP7_75t_L,core,378,270,22122,28548
g108978__2346,AOI221xp5_ASAP7_75t_SL,core,378,270,7920,10728
g108979__1666,AOI221xp5_ASAP7_75t_SL,core,378,270,7758,28278
g109015__7410,AOI221xp5_ASAP7_75t_SL,core,378,270,28278,5868
g108981__6417,AOI221xp5_ASAP7_75t_L,core,378,270,15696,30438
g108982__5477,AOI221xp5_ASAP7_75t_L,core,378,270,31302,8838
g108983__2398,AOI221xp5_ASAP7_75t_SL,core,378,270,3114,19908
g108984__5107,AOI221xp5_ASAP7_75t_SL,core,378,270,28008,6408
g108985__6260,AOI221xp5_ASAP7_75t_R,core,378,270,5382,16128
g108986__4319,AOI221xp5_ASAP7_75t_L,core,378,270,12132,3168
g108987__8428,AOI221xp5_ASAP7_75t_L,core,378,270,20124,30708
g108988__5526,AOI221xp5_ASAP7_75t_L,core,378,270,27360,6408
g108989__6783,AOI221xp5_ASAP7_75t_R,core,378,270,4194,19638
g108990__3680,AOI221xp5_ASAP7_75t_L,core,378,270,15912,3168
g108991__1617,AOI221xp5_ASAP7_75t_L,core,378,270,13644,27468
g108992__2802,AOI221xp5_ASAP7_75t_SL,core,378,270,27090,7758
g108993__1705,AOI221xp5_ASAP7_75t_SL,core,378,270,19368,4248
g108994__5122,AOI221xp5_ASAP7_75t_SL,core,378,270,19908,30438
g108995__8246,AOI221xp5_ASAP7_75t_L,core,378,270,3384,16128
g108996__7098,AOI221xp5_ASAP7_75t_L,core,378,270,15642,5328
g108997__6131,AOI221xp5_ASAP7_75t_L,core,378,270,2304,24768
g108998__1881,AOI221xp5_ASAP7_75t_L,core,378,270,15318,27738
g108999__5115,AOI221xp5_ASAP7_75t_SL,core,378,270,2952,20718
g109000__7482,AOI221xp5_ASAP7_75t_L,core,378,270,6030,17478
g109001__4733,AOI221xp5_ASAP7_75t_R,core,378,270,7326,15858
g109002__6161,AOI221xp5_ASAP7_75t_L,core,378,270,27792,8838
g109003__9315,AOI221xp5_ASAP7_75t_L,core,378,270,10944,12078
g109004__9945,AOI221xp5_ASAP7_75t_SL,core,378,270,31032,8568
g109005__2883,AOI221xp5_ASAP7_75t_L,core,378,270,21582,28278
g109006__2346,AOI221xp5_ASAP7_75t_L,core,378,270,1656,24768
g109007__1666,AOI221xp5_ASAP7_75t_L,core,378,270,9702,24498
g109008__7410,AOI221xp5_ASAP7_75t_L,core,378,270,25416,5598
g109009__6417,AOI221xp5_ASAP7_75t_R,core,378,270,5598,22068
g109010__5477,AOI221xp5_ASAP7_75t_SL,core,378,270,29412,11268
g109011__2398,AOI221xp5_ASAP7_75t_L,core,378,270,18072,3978
g109012__5107,AOI221xp5_ASAP7_75t_L,core,378,270,14454,30168
g109013__6260,AOI221xp5_ASAP7_75t_R,core,378,270,5382,20988
g109014__4319,AOI221xp5_ASAP7_75t_L,core,378,270,21528,5868
g109377__8428,AOI22xp33_ASAP7_75t_R,core,324,270,17424,2358
g109353__5526,AOI22xp33_ASAP7_75t_SL,core,324,270,6462,29628
g109356__6783,AOI22xp33_ASAP7_75t_L,core,324,270,27684,3168
g109357__3680,AOI22xp33_ASAP7_75t_R,core,324,270,2520,18828
g109358__1617,AOI22xp33_ASAP7_75t_L,core,324,270,10890,2628
mix1_data_reg_reg[64],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,26550,26928
g109359__2802,AOI22xp33_ASAP7_75t_R,core,324,270,7596,30438
mix1_data_reg_reg[32],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,27684,28548
g109378__1705,AOI22xp33_ASAP7_75t_R,core,324,270,18396,2898
g109352__5122,AOI22xp33_ASAP7_75t_L,core,324,270,9486,6948
mix1_data_reg_reg[96],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,26280,27738
g109360__8246,AOI22xp33_ASAP7_75t_L,core,324,270,31626,5868
mix1_data_o_reg_reg[0],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,23310,26118
addroundkey_round_reg[3],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,1926,8298
g108496__7098,OAI22x1_ASAP7_75t_SL,core,540,270,23580,21528
g108497__6131,OAI22x1_ASAP7_75t_SL,core,540,270,23796,21798
g109369__1881,AOI22xp33_ASAP7_75t_L,core,324,270,8352,27198
g109142,INVxp33_ASAP7_75t_R,core,162,270,6570,30168
g109146,INVxp33_ASAP7_75t_R,core,162,270,12942,5058
g109152,INVxp33_ASAP7_75t_R,core,162,270,21420,29628
g109316__7482,OAI22xp33_ASAP7_75t_L,core,324,270,4896,14778
g109314__4733,OAI22xp33_ASAP7_75t_L,core,324,270,11268,28008
g109313__6161,AOI22xp33_ASAP7_75t_L,core,324,270,28494,6678
g109295,INVxp33_ASAP7_75t_R,core,162,270,3708,25848
addroundkey_round_reg[0],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,1116,8568
ks1_state_reg[0],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,5220,11538
g108608__9945,AOI22xp5_ASAP7_75t_SL,core,324,270,27954,15318
g109627__2346,AOI21xp33_ASAP7_75t_R,core,270,270,2682,9378
g108551__1666,OAI22x1_ASAP7_75t_SL,core,540,270,27414,23418
g108552__7410,OAI22x1_ASAP7_75t_SL,core,540,270,27630,22068
g108553__6417,AOI22x1_ASAP7_75t_SL,core,540,270,24282,19098
g108531__5107,XNOR2xp5_ASAP7_75t_SL,core,486,270,29358,22068
g108696__6260,AOI22x1_ASAP7_75t_SL,core,540,270,7920,2898
g108607__4319,AOI22xp5_ASAP7_75t_SL,core,324,270,24336,9378
g108533__8428,XNOR2xp5_ASAP7_75t_SL,core,486,270,27090,23148
g108610__5526,AOI22xp5_ASAP7_75t_SL,core,324,270,23634,8028
g108611__6783,AOI22xp5_ASAP7_75t_SL,core,324,270,27090,12078
g108615__3680,AOI22xp5_ASAP7_75t_SL,core,324,270,26982,15588
g108617__1617,AOI22xp33_ASAP7_75t_SL,core,324,270,24768,10188
g108622__2802,AOI22xp5_ASAP7_75t_SL,core,324,270,24930,10728
g108624__1705,AOI22xp5_ASAP7_75t_SL,core,324,270,27900,17748
g108532__5122,XNOR2xp5_ASAP7_75t_SL,core,486,270,28170,20718
addroundkey_round_reg[2],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,1116,8028
g108563__7098,XOR2x2_ASAP7_75t_SL,core,594,270,24012,21258
g108562__6131,XOR2x2_ASAP7_75t_SL,core,594,270,22338,22068
g109575__1881,AOI21xp5_ASAP7_75t_SL,core,270,270,3492,8838
g109135,INVxp33_ASAP7_75t_R,core,162,270,26226,2628
g109136,INVxp33_ASAP7_75t_R,core,162,270,24930,2898
g109140,INVxp33_ASAP7_75t_R,core,162,270,4626,26928
g109141,INVxp33_ASAP7_75t_R,core,162,270,3222,25848
g109144,INVxp33_ASAP7_75t_R,core,162,270,5166,27738
g109145,INVxp33_ASAP7_75t_R,core,162,270,28926,5058
g109464__5115,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,5004,22338
g109151,INVxp33_ASAP7_75t_R,core,162,270,27684,3708
g109154,INVxp33_ASAP7_75t_R,core,162,270,9270,8028
g109155,INVxp33_ASAP7_75t_R,core,162,270,5166,28548
g109156,INVxp33_ASAP7_75t_R,core,162,270,30870,11268
g109157,INVxp33_ASAP7_75t_R,core,162,270,2574,18018
g109158,INVxp33_ASAP7_75t_R,core,162,270,5112,21798
g109294,INVxp33_ASAP7_75t_R,core,162,270,27954,5868
g109287,INVxp33_ASAP7_75t_R,core,162,270,14832,28278
g109285,INVxp33_ASAP7_75t_R,core,162,270,24660,4788
g109275,INVxp33_ASAP7_75t_R,core,162,270,5004,28278
g109274,INVxp33_ASAP7_75t_R,core,162,270,5004,24228
g109283,INVxp33_ASAP7_75t_R,core,162,270,12780,4788
g109233__4733,OAI21x1_ASAP7_75t_SL,core,432,270,20340,29628
g108625__1666,AOI22xp5_ASAP7_75t_SL,core,324,270,26982,27468
g109536__7410,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,29250,12348
g109470__5477,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,19908,4248
g108614__4319,AOI22xp5_ASAP7_75t_SL,core,324,270,25092,26118
g108581__8428,AOI22xp5_ASAP7_75t_SL,core,324,270,26820,26658
g108548__6783,XNOR2xp5_ASAP7_75t_SL,core,486,270,23580,22878
g108580__3680,AOI22xp5_ASAP7_75t_SL,core,324,270,27522,28008
g108961__1617,XOR2x2_ASAP7_75t_SL,core,594,270,25848,16938
g108630__2802,XOR2x2_ASAP7_75t_SL,core,594,270,22176,20988
g108565__5122,OAI22x1_ASAP7_75t_SL,core,540,270,24876,20988
g108566__8246,XOR2x2_ASAP7_75t_SL,core,594,270,25254,23418
g109484,INVx2_ASAP7_75t_SL,core,216,270,4248,9108
g109580__7098,OAI21xp5_ASAP7_75t_SL,core,270,270,3600,9648
g109439__6131,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,14832,27198
g109513__1881,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,7758,25038
g109438__5115,O2A1O1Ixp33_ASAP7_75t_R,core,324,270,11214,26658
g109437__7482,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,18774,3708
g109436__4733,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,12294,2898
g109435__6161,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,3114,21798
g109434,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,17100,27198
g109520,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,15858,4248
g109433,O2A1O1Ixp33_ASAP7_75t_R,core,324,270,12240,7488
g109527,O2A1O1Ixp33_ASAP7_75t_R,core,324,270,10836,10998
g109432,O2A1O1Ixp33_ASAP7_75t_R,core,324,270,6030,16668
g109431,O2A1O1Ixp33_ASAP7_75t_R,core,324,270,9162,8568
g109430,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,13860,5058
g109429,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,14400,3708
g109428,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,18720,27198
g109427,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,29898,8028
g109426,O2A1O1Ixp33_ASAP7_75t_R,core,324,270,12618,27198
g109425,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,8082,29088
g109516,O2A1O1Ixp33_ASAP7_75t_R,core,324,270,13914,5868
g109538,AOI21xp33_ASAP7_75t_R,core,270,270,2466,8838
g109528,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,6354,22878
g109424,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,23256,3438
g109423,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,27306,7488
g109422,O2A1O1Ixp33_ASAP7_75t_R,core,324,270,9594,25848
g109421,O2A1O1Ixp33_ASAP7_75t_R,core,324,270,3816,17748
g109420,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,29466,15858
g109419,O2A1O1Ixp33_ASAP7_75t_R,core,324,270,4788,21798
g109522,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,26334,6138
g109418,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,12510,3438
g109417,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,6408,23148
g109416,O2A1O1Ixp33_ASAP7_75t_R,core,324,270,12240,6948
g109383,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,5814,18828
g109384,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,24174,3438
g109385,O2A1O1Ixp33_ASAP7_75t_R,core,324,270,16452,29628
g109386,O2A1O1Ixp33_ASAP7_75t_R,core,324,270,3978,21798
g109387,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,19314,3708
g109388,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,16128,27738
g109389,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,30384,15858
g109390,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,18666,28818
g109391,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,2412,25038
g109392,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,15588,5868
g109393,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,29952,14508
g109394,O2A1O1Ixp33_ASAP7_75t_R,core,324,270,3168,16668
g109395,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,28548,8838
g109396,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,31032,8028
g109397,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,3114,20448
g109398,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,24390,2898
g109399,O2A1O1Ixp33_ASAP7_75t_R,core,324,270,7218,15048
g109400,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,26496,5328
