cell,type,class,sx,sy,px,py
g157735,INVx1_ASAP7_75t_SL,core,162,270,40212,23688
g157655,NAND2xp5_ASAP7_75t_SL,core,216,270,4518,38808
g157654,NAND2xp5_ASAP7_75t_SL,core,216,270,5112,36648
g157653,NAND2xp5_ASAP7_75t_SL,core,216,270,5598,37728
g157649,NAND2xp5_ASAP7_75t_SL,core,216,270,4140,38268
g157630,OAI21x1_ASAP7_75t_SL,core,432,270,5220,23688
g157646,NAND2x1_ASAP7_75t_SL,core,324,270,5004,22068
g157643,NAND2xp5_ASAP7_75t_SL,core,216,270,4734,18828
g157642,NAND2xp5_ASAP7_75t_SL,core,216,270,4950,23688
g157640,NAND2xp5_ASAP7_75t_SL,core,216,270,5058,18828
g158516,OAI21xp5_ASAP7_75t_SL,core,270,270,33516,10458
g158479,OAI21xp5_ASAP7_75t_SL,core,270,270,33462,7488
g158065,OAI22xp33_ASAP7_75t_SL,core,324,270,10512,29088
g157070,NAND5xp2_ASAP7_75t_R,core,378,270,30816,17478
g157118,OR5x1_ASAP7_75t_R,core,432,270,19854,29088
g157286,AO21x1_ASAP7_75t_R,core,324,270,30060,17748
g158038,OAI21xp5_ASAP7_75t_SL,core,270,270,26604,19908
g157512,INVxp33_ASAP7_75t_R,core,162,270,30600,17208
g157559,OAI21xp5_ASAP7_75t_SL,core,270,270,20070,18288
g157561,OAI21xp5_ASAP7_75t_SL,core,270,270,19908,19098
g157566,OAI21xp5_ASAP7_75t_SL,core,270,270,19692,17748
g157677,INVxp33_ASAP7_75t_SL,core,162,270,4842,39078
g158015,NOR4xp25_ASAP7_75t_SL,core,324,270,23094,17748
g157875,NAND2xp33_ASAP7_75t_SL,core,216,270,44100,9108
g157774,NAND2xp5_ASAP7_75t_SL,core,216,270,29412,17208
g157709,INVx1_ASAP7_75t_L,core,162,270,14292,40428
g157748,INVx1_ASAP7_75t_SL,core,162,270,5004,22608
g157717,INVx1_ASAP7_75t_SL,core,162,270,40374,37728
g157741,INVx1_ASAP7_75t_L,core,162,270,4734,23688
g157732,INVxp33_ASAP7_75t_SL,core,162,270,4032,38538
g157725,INVx1_ASAP7_75t_SL,core,162,270,5112,35838
g157469,NAND2xp33_ASAP7_75t_R,core,216,270,31464,18018
g157736,INVx1_ASAP7_75t_SL,core,162,270,16182,40968
g157747,INVx1_ASAP7_75t_SL,core,162,270,5220,17748
g157487,AO21x1_ASAP7_75t_SL,core,324,270,39726,34488
g157675,INVx2_ASAP7_75t_SL,core,216,270,5490,37458
g157676,INVx2_ASAP7_75t_SL,core,216,270,3816,32598
g157700,INVx2_ASAP7_75t_SL,core,216,270,40266,33948
g157687,INVx1_ASAP7_75t_SL,core,162,270,13806,36648
g157688,INVx1_ASAP7_75t_SL,core,162,270,4194,38538
g157947,NAND2x1_ASAP7_75t_SL,core,324,270,35892,21528
g157899,NAND2x1p5_ASAP7_75t_SL,core,432,270,35406,20448
g158000,INVx2_ASAP7_75t_L,core,216,270,5706,21258
g157670,NAND2xp33_ASAP7_75t_R,core,216,270,31680,19368
u2_ld_reg,DFFHQNx1_ASAP7_75t_R,core,1080,270,30168,19638
g157907,AND2x4_ASAP7_75t_SL,core,540,270,36216,24768
g157898,AND2x4_ASAP7_75t_SL,core,540,270,28494,36918
g157991,AND2x2_ASAP7_75t_SL,core,324,270,29898,37188
u2_out_le_reg[1],DFFHQNx1_ASAP7_75t_R,core,1080,270,28656,17748
g157207,INVx1_ASAP7_75t_L,core,162,270,26118,9918
g158070,OAI21xp5_ASAP7_75t_SL,core,270,270,30006,42318
g158081,AOI22x1_ASAP7_75t_SL,core,540,270,38862,38538
g158082,AOI22xp5_ASAP7_75t_SL,core,324,270,40212,38538
g158084,OAI21xp5_ASAP7_75t_SL,core,270,270,30546,41778
g158085,AOI22xp5_ASAP7_75t_SL,core,324,270,39132,36648
g158088,AOI22xp5_ASAP7_75t_SL,core,324,270,40914,39348
g158091,AOI22xp5_ASAP7_75t_SL,core,324,270,39186,35838
g158092,AOI22xp5_ASAP7_75t_SL,core,324,270,40590,38808
g158093,AOI22x1_ASAP7_75t_SL,core,540,270,41616,28008
g158095,AOI22xp5_ASAP7_75t_L,core,324,270,41886,26928
g158098,OAI22x1_ASAP7_75t_SL,core,540,270,37998,22068
g158101,OAI22xp5_ASAP7_75t_SL,core,324,270,4950,43128
g158103,OAI22x1_ASAP7_75t_SL,core,540,270,7218,42588
g158104,OAI22x1_ASAP7_75t_SL,core,540,270,5004,42588
g158108,OAI22x1_ASAP7_75t_SL,core,540,270,6948,42858
g158113,OAI22xp5_ASAP7_75t_SL,core,324,270,37404,22338
g158114,OAI22xp5_ASAP7_75t_L,core,324,270,37026,22068
g158115,AOI22xp5_ASAP7_75t_SL,core,324,270,41670,27738
g158117,AOI22xp5_ASAP7_75t_SL,core,324,270,41562,25308
g158128,AOI22x1_ASAP7_75t_L,core,540,270,39942,19908
g158142,OAI22x1_ASAP7_75t_SL,core,540,270,31140,42588
g158148,OAI22xp5_ASAP7_75t_SL,core,324,270,31248,42048
g158149,OAI22xp5_ASAP7_75t_SL,core,324,270,28440,42588
g158152,OAI22xp5_ASAP7_75t_SL,core,324,270,36918,40968
g158153,AOI22xp5_ASAP7_75t_SL,core,324,270,39348,41508
g158154,OAI22xp5_ASAP7_75t_SL,core,324,270,37944,40968
g158156,OAI22xp5_ASAP7_75t_SL,core,324,270,37350,40698
g158159,AOI22xp5_ASAP7_75t_SL,core,324,270,40860,40968
g158161,AOI22x1_ASAP7_75t_SL,core,540,270,39132,41238
g158162,AOI22xp5_ASAP7_75t_SL,core,324,270,40212,40968
g158163,AOI22xp5_ASAP7_75t_SL,core,324,270,39132,39888
g158164,OAI22xp5_ASAP7_75t_SL,core,324,270,27792,42318
g158165,AOI22x1_ASAP7_75t_SL,core,540,270,40968,26658
g158167,AOI22x1_ASAP7_75t_SL,core,540,270,40158,26388
g158189,AOI22xp5_ASAP7_75t_SL,core,324,270,40698,26388
g158195,AOI22xp5_ASAP7_75t_SL,core,324,270,40698,20988
g158201,AOI22xp5_ASAP7_75t_SL,core,324,270,40212,19638
g157694,INVxp67_ASAP7_75t_SL,core,162,270,14832,39078
g157701,INVx1_ASAP7_75t_SL,core,162,270,5058,17748
g157726,INVxp33_ASAP7_75t_SL,core,162,270,4140,37728
g157752,INVxp67_ASAP7_75t_SL,core,162,270,4410,18288
g157678,INVx2_ASAP7_75t_L,core,216,270,17910,40698
g157758,INVx1_ASAP7_75t_SL,core,162,270,16938,40698
g157727,INVx1_ASAP7_75t_SL,core,162,270,16074,41238
g157718,INVx1_ASAP7_75t_SL,core,162,270,39888,36108
g157714,INVx1_ASAP7_75t_SL,core,162,270,14508,40428
g157762,INVxp67_ASAP7_75t_SL,core,162,270,4356,20448
g158227,NAND2x1p5_ASAP7_75t_SL,core,432,270,34002,26658
u1_sr_reg[1],DFFHQNx1_ASAP7_75t_R,core,1080,270,28278,10728
g158521,OAI221xp5_ASAP7_75t_SL,core,378,270,10188,12078
g158527,OAI221xp5_ASAP7_75t_SL,core,378,270,9756,10188
g158530,OAI21x1_ASAP7_75t_SL,core,432,270,12510,9918
g158532,OAI221xp5_ASAP7_75t_SL,core,378,270,10296,10458
g158829,OAI22xp5_ASAP7_75t_SL,core,324,270,10026,8838
g158831,OAI22xp5_ASAP7_75t_SL,core,324,270,24390,5868
g158477,OAI221xp5_ASAP7_75t_SL,core,378,270,12078,9108
g158474,OAI221xp5_ASAP7_75t_SL,core,378,270,12348,9378
g157852,NAND2xp5_ASAP7_75t_SL,core,216,270,5436,10458
g157289,AOI311xp33_ASAP7_75t_R,core,378,270,31086,18828
g157465,NOR3xp33_ASAP7_75t_SL,core,270,270,43776,8568
g157513,O2A1O1Ixp33_ASAP7_75t_R,core,324,270,31410,17478
g157874,NAND2xp5_ASAP7_75t_SL,core,216,270,33570,3708
g157776,NAND2xp5_ASAP7_75t_SL,core,216,270,33840,10188
g157777,NAND2xp5_ASAP7_75t_SL,core,216,270,9756,12348
g157778,NAND2xp5_ASAP7_75t_SL,core,216,270,37836,9378
g157779,NAND2xp5_ASAP7_75t_SL,core,216,270,33138,7488
g157780,NAND2xp5_ASAP7_75t_SL,core,216,270,36864,4518
g157781,NAND2xp5_ASAP7_75t_SL,core,216,270,34272,6948
g157782,NAND2xp5_ASAP7_75t_SL,core,216,270,16830,8838
g157783,NAND2xp5_ASAP7_75t_SL,core,216,270,28008,8028
g157784,NAND2xp5_ASAP7_75t_SL,core,216,270,18882,6678
g157785,NAND2xp5_ASAP7_75t_SL,core,216,270,28332,8028
g157786,NAND2xp5_ASAP7_75t_SL,core,216,270,15480,8298
g157787,NAND2xp5_ASAP7_75t_SL,core,216,270,19422,3708
g157788,NAND2xp5_ASAP7_75t_SL,core,216,270,18018,6408
g157789,NAND2xp5_ASAP7_75t_SL,core,216,270,19098,3708
g157790,NAND2xp5_ASAP7_75t_SL,core,216,270,17856,5058
g157792,NAND2xp5_ASAP7_75t_SL,core,216,270,15696,7218
g157793,NAND2xp5_ASAP7_75t_SL,core,216,270,28008,4518
g157794,NAND2xp5_ASAP7_75t_SL,core,216,270,26550,4788
g157795,NAND2xp5_ASAP7_75t_SL,core,216,270,21042,4518
g157796,NAND2xp5_ASAP7_75t_SL,core,216,270,19476,5328
g157797,NAND2xp5_ASAP7_75t_SL,core,216,270,15534,6138
g157798,NAND2xp5_ASAP7_75t_SL,core,216,270,14670,4248
g157800,NAND2xp5_ASAP7_75t_SL,core,216,270,24606,3438
g157801,NAND2xp5_ASAP7_75t_SL,core,216,270,24498,2358
g157802,NAND2xp5_ASAP7_75t_SL,core,216,270,15210,2898
g157803,NAND2xp5_ASAP7_75t_SL,core,216,270,36324,15858
g157804,NAND2xp5_ASAP7_75t_SL,core,216,270,17316,2898
g157805,NAND2xp5_ASAP7_75t_SL,core,216,270,15804,3168
g157806,NAND2xp5_ASAP7_75t_SL,core,216,270,28494,6138
g157807,NAND2xp5_ASAP7_75t_SL,core,216,270,30600,4248
g157808,NAND2xp5_ASAP7_75t_SL,core,216,270,27306,3168
g157809,NAND2xp5_ASAP7_75t_SL,core,216,270,30330,2628
g157810,NAND2xp5_ASAP7_75t_SL,core,216,270,28872,2358
g157811,NAND2xp5_ASAP7_75t_SL,core,216,270,30384,6408
g157812,NAND2xp5_ASAP7_75t_SL,core,216,270,27252,8298
g157813,NAND2xp5_ASAP7_75t_SL,core,216,270,25092,7488
g157814,NAND2xp5_ASAP7_75t_SL,core,216,270,32706,5598
g157815,NAND2xp5_ASAP7_75t_SL,core,216,270,33786,13428
g157816,NAND2xp5_ASAP7_75t_SL,core,216,270,35460,6678
g157817,NAND2xp5_ASAP7_75t_SL,core,216,270,39240,13158
g157818,NAND2xp5_ASAP7_75t_SL,core,216,270,37242,12888
g157819,NAND2xp5_ASAP7_75t_SL,core,216,270,39456,9648
g157820,NAND2xp5_ASAP7_75t_SL,core,216,270,39402,5868
g157821,NAND2xp5_ASAP7_75t_SL,core,216,270,37998,3978
g157822,NAND2xp5_ASAP7_75t_SL,core,216,270,37728,3978
g157824,NAND2xp5_ASAP7_75t_SL,core,216,270,37674,11268
g157825,NAND2xp5_ASAP7_75t_SL,core,216,270,5490,10998
g157826,NAND2xp5_ASAP7_75t_SL,core,216,270,34758,12348
g157827,NAND2xp5_ASAP7_75t_SL,core,216,270,35730,11538
g157828,NAND2xp5_ASAP7_75t_SL,core,216,270,39456,6678
g157829,NAND2xp5_ASAP7_75t_SL,core,216,270,13212,11538
g157830,NAND2xp5_ASAP7_75t_SL,core,216,270,13428,13968
g157831,NAND2xp5_ASAP7_75t_SL,core,216,270,13374,8298
g157832,NAND2xp5_ASAP7_75t_SL,core,216,270,13590,12888
g157833,NAND2xp5_ASAP7_75t_SL,core,216,270,6354,8298
g157834,NAND2xp5_ASAP7_75t_SL,core,216,270,11376,7758
g157835,NAND2xp5_ASAP7_75t_SL,core,216,270,11592,4248
g157836,NAND2xp5_ASAP7_75t_SL,core,216,270,12132,6678
g157837,NAND2xp5_ASAP7_75t_SL,core,216,270,8352,6948
g157838,NAND2xp5_ASAP7_75t_SL,core,216,270,6624,8298
g157839,NAND2xp5_ASAP7_75t_SL,core,216,270,10350,8298
g157840,NAND2xp5_ASAP7_75t_SL,core,216,270,10458,6948
g157841,NAND2xp5_ASAP7_75t_SL,core,216,270,39564,10458
g157842,NAND2xp5_ASAP7_75t_SL,core,216,270,8838,10998
g157843,NAND2xp5_ASAP7_75t_SL,core,216,270,7758,9378
g157844,NAND2xp5_ASAP7_75t_SL,core,216,270,7758,5598
g157845,NAND2xp5_ASAP7_75t_SL,core,216,270,12348,4788
g157846,NAND2xp5_ASAP7_75t_SL,core,216,270,10188,4248
g157847,NAND2xp5_ASAP7_75t_SL,core,216,270,6516,4788
g157848,NAND2xp5_ASAP7_75t_SL,core,216,270,5760,5598
g157849,NAND2xp5_ASAP7_75t_SL,core,216,270,6030,6678
g157850,NAND2xp5_ASAP7_75t_SL,core,216,270,7056,14508
g157851,NAND2xp5_ASAP7_75t_SL,core,216,270,5814,14508
g157853,NAND2xp5_ASAP7_75t_SL,core,216,270,6138,12888
g157854,NAND2xp5_ASAP7_75t_SL,core,216,270,37296,6678
g157855,NAND2xp5_ASAP7_75t_SL,core,216,270,8676,9378
g157856,NAND3xp33_ASAP7_75t_SL,core,270,270,13536,15858
g157857,NAND2xp5_ASAP7_75t_SL,core,216,270,9594,14778
g157858,NAND2xp5_ASAP7_75t_SL,core,216,270,36756,15048
g157859,NAND2xp5_ASAP7_75t_SL,core,216,270,9162,4248
g157860,NAND2xp5_ASAP7_75t_SL,core,216,270,39348,13968
g157861,NAND2xp5_ASAP7_75t_SL,core,216,270,38862,15318
g157862,NAND2xp5_ASAP7_75t_SL,core,216,270,12402,5328
g157863,NAND2xp5_ASAP7_75t_SL,core,216,270,39456,8838
g157864,NAND2xp5_ASAP7_75t_SL,core,216,270,6030,12078
g157866,NAND2xp5_ASAP7_75t_SL,core,216,270,26550,6948
g157867,NAND2xp5_ASAP7_75t_SL,core,216,270,35244,3978
g157868,NAND2xp5_ASAP7_75t_SL,core,216,270,39456,11808
g157869,NAND2xp5_ASAP7_75t_SL,core,216,270,34920,5058
g157871,NAND2xp5_ASAP7_75t_SL,core,216,270,38268,15588
u4_status_reg[0],DFFHQNx1_ASAP7_75t_SL,core,1080,270,31140,28278
g157636,NAND3xp33_ASAP7_75t_R,core,270,270,30438,17478
g157971,NAND2x1_ASAP7_75t_SL,core,324,270,9810,18018
g157970,NAND2xp5_ASAP7_75t_SL,core,216,270,8514,22878
u2_out_le_reg[3],DFFHQNx1_ASAP7_75t_R,core,1080,270,29196,13158
g157892,NAND2x1p5_ASAP7_75t_SL,core,432,270,9162,38268
g157951,NAND2x1_ASAP7_75t_SL,core,324,270,9324,34488
g157950,NAND2xp5_ASAP7_75t_SL,core,216,270,9486,38808
g157948,NAND2xp5_ASAP7_75t_SL,core,216,270,7056,37188
g157906,NAND2xp5_ASAP7_75t_SL,core,216,270,9324,38538
g157913,NAND2x1_ASAP7_75t_SL,core,324,270,35892,38808
u12_we2_reg,DFFHQNx1_ASAP7_75t_SL,core,1080,270,23580,17748
g157921,AND2x2_ASAP7_75t_SL,core,324,270,37512,32328
g158932,NOR2x1_ASAP7_75t_L,core,324,270,9594,8838
g158939,NOR2x1_ASAP7_75t_L,core,324,270,37242,6948
g157975,AND2x2_ASAP7_75t_SL,core,324,270,9702,26388
g157978,AND2x4_ASAP7_75t_SL,core,540,270,8406,23958
g158937,NOR2x1_ASAP7_75t_SL,core,324,270,37566,7488
g157945,AND2x2_ASAP7_75t_SL,core,324,270,5706,34488
g158934,NOR2xp67_ASAP7_75t_SL,core,324,270,37566,8838
g158927,NOR2x1_ASAP7_75t_L,core,324,270,7974,12078
g157791,NAND2xp5_ASAP7_75t_SL,core,216,270,22662,4248
g157799,NAND2xp5_ASAP7_75t_SL,core,216,270,17100,2628
g158998,AOI22xp5_ASAP7_75t_SL,core,324,270,33138,8568
g158997,AOI22xp5_ASAP7_75t_SL,core,324,270,32868,9648
g158006,NAND2xp5_ASAP7_75t_SL,core,216,270,32814,4248
g158008,NAND2xp5_ASAP7_75t_SL,core,216,270,8460,14508
g158018,NAND3xp33_ASAP7_75t_R,core,270,270,29898,18018
g158036,AOI22x1_ASAP7_75t_SL,core,540,270,23850,22878
g158040,AOI22xp5_ASAP7_75t_SL,core,324,270,18990,22608
g158044,AOI22xp5_ASAP7_75t_SL,core,324,270,24120,21798
g158045,AOI22xp5_ASAP7_75t_SL,core,324,270,20934,21528
g158052,AOI22xp5_ASAP7_75t_SL,core,324,270,21474,21258
g158057,AOI22xp5_ASAP7_75t_SL,core,324,270,20772,22878
g158072,AOI22xp5_ASAP7_75t_SL,core,324,270,31950,41238
g158073,AOI22x1_ASAP7_75t_L,core,540,270,31734,40158
g158074,AOI22xp5_ASAP7_75t_SL,core,324,270,29682,42318
g158075,AOI22xp5_ASAP7_75t_L,core,324,270,32112,40968
g158076,AOI22xp5_ASAP7_75t_SL,core,324,270,31410,38538
g158083,AOI22xp5_ASAP7_75t_L,core,324,270,30708,42318
g158111,AOI22xp5_ASAP7_75t_SL,core,324,270,5652,23418
g158116,AOI22xp5_ASAP7_75t_SL,core,324,270,4842,19908
g158118,AOI22xp5_ASAP7_75t_SL,core,324,270,5652,25038
g158120,AOI22xp5_ASAP7_75t_L,core,324,270,5706,19638
g158122,AOI22xp5_ASAP7_75t_L,core,324,270,5058,20988
g158123,AOI22xp5_ASAP7_75t_L,core,324,270,6300,24768
g158124,AOI22xp5_ASAP7_75t_L,core,324,270,4086,25578
g158125,AOI22xp5_ASAP7_75t_L,core,324,270,6354,25038
g158126,AOI22xp5_ASAP7_75t_SL,core,324,270,4572,25578
g158129,AOI22x1_ASAP7_75t_SL,core,540,270,16884,38538
g158131,AOI22xp5_ASAP7_75t_SL,core,324,270,16452,39888
g158135,AOI22x1_ASAP7_75t_L,core,540,270,20664,41238
g158136,AOI22xp5_ASAP7_75t_L,core,324,270,20448,40698
g158137,AOI22xp5_ASAP7_75t_SL,core,324,270,20664,38808
g158139,AOI22xp5_ASAP7_75t_SL,core,324,270,16830,40428
g158171,AOI22xp5_ASAP7_75t_SL,core,324,270,14886,42318
g158174,AOI22xp5_ASAP7_75t_SL,core,324,270,14832,40968
g158177,AOI22xp33_ASAP7_75t_SL,core,324,270,18126,42048
g158179,AOI22xp33_ASAP7_75t_SL,core,324,270,18936,41508
g158180,AOI22xp33_ASAP7_75t_SL,core,324,270,18720,39348
g158192,AOI22xp5_ASAP7_75t_L,core,324,270,4788,27198
g158193,AOI22xp5_ASAP7_75t_L,core,324,270,4302,18828
g158194,AOI22x1_ASAP7_75t_L,core,540,270,5274,27198
g158197,AOI22xp5_ASAP7_75t_L,core,324,270,4086,27198
g158198,AOI22xp5_ASAP7_75t_L,core,324,270,5274,19098
u2_suspended_reg,DFFHQNx2_ASAP7_75t_SL,core,1134,270,39402,15318
u6_status_reg[0],DFFHQNx1_ASAP7_75t_SL,core,1080,270,19368,29628
u5_status_reg[0],DFFHQNx1_ASAP7_75t_SL,core,1080,270,25794,29088
u7_status_reg[0],DFFHQNx1_ASAP7_75t_SL,core,1080,270,11052,27738
u3_status_reg[0],DFFHQNx1_ASAP7_75t_SL,core,1080,270,30708,23418
g158906,NOR2x1_ASAP7_75t_L,core,324,270,7056,10728
g158907,NOR2x1_ASAP7_75t_L,core,324,270,8784,12078
g158908,NOR2x1_ASAP7_75t_SL,core,324,270,36864,6678
g158910,NOR2x1_ASAP7_75t_L,core,324,270,9594,12078
g158911,NOR2x1_ASAP7_75t_L,core,324,270,6786,11538
g158912,NOR2x1_ASAP7_75t_L,core,324,270,8784,8838
g158913,NOR2x1_ASAP7_75t_L,core,324,270,9324,8568
g158915,NOR2xp67_ASAP7_75t_SL,core,324,270,26658,5328
g158916,NOR2x1_ASAP7_75t_L,core,324,270,34812,10188
g158918,NOR2x1_ASAP7_75t_L,core,324,270,37458,9378
g158924,NOR2xp67_ASAP7_75t_SL,core,324,270,34488,7758
g158926,NOR2x1_ASAP7_75t_L,core,324,270,26226,5328
g158929,NOR2x1_ASAP7_75t_L,core,324,270,7164,11538
g158931,NOR2xp67_ASAP7_75t_SL,core,324,270,21042,5058
g158933,NOR2x1_ASAP7_75t_L,core,324,270,7434,10188
g158935,NOR2xp67_ASAP7_75t_SL,core,324,270,34866,7758
g158936,NOR2xp67_ASAP7_75t_SL,core,324,270,25848,5328
g158938,NOR2xp67_ASAP7_75t_SL,core,324,270,21420,5058
g158940,NOR2xp67_ASAP7_75t_SL,core,324,270,36918,6948
g158909,NOR2x1_ASAP7_75t_L,core,324,270,7596,12078
g158922,NOR2x1_ASAP7_75t_L,core,324,270,37242,8028
g158905,NOR2x1_ASAP7_75t_L,core,324,270,37620,6948
g158862,NAND2xp5_ASAP7_75t_SL,core,216,270,33624,8568
g157291,NAND5xp2_ASAP7_75t_R,core,378,270,30384,19098
g158013,A2O1A1Ixp33_ASAP7_75t_R,core,324,270,30708,18558
g158039,AOI22xp5_ASAP7_75t_SL,core,324,270,20934,23418
g158231,INVx1_ASAP7_75t_SL,core,162,270,5598,23148
g158235,INVxp67_ASAP7_75t_SL,core,162,270,44208,8568
g158283,NAND2x1p5_ASAP7_75t_SL,core,432,270,32058,41778
g158284,NOR2x1_ASAP7_75t_SL,core,324,270,39132,24768
g158288,NOR3xp33_ASAP7_75t_L,core,270,270,44370,13968
g158289,NOR2xp33_ASAP7_75t_SL,core,216,270,42750,7758
g158292,NAND2x1p5_ASAP7_75t_SL,core,432,270,30708,42588
g158293,NAND2xp5_ASAP7_75t_SL,core,216,270,25686,19908
g158294,NOR2x1_ASAP7_75t_SL,core,324,270,38592,25308
g158299,NOR2xp33_ASAP7_75t_R,core,216,270,32058,17748
u11_status_reg[0],DFFHQNx1_ASAP7_75t_SL,core,1080,270,14184,16668
u10_status_reg[0],DFFHQNx1_ASAP7_75t_SL,core,1080,270,30114,16398
u9_status_reg[0],DFFHQNx1_ASAP7_75t_SL,core,1080,270,18234,13968
u8_status_reg[0],DFFHQNx1_ASAP7_75t_SL,core,1080,270,13158,20718
g158216,NOR3xp33_ASAP7_75t_R,core,270,270,31734,18288
g158713,AOI22x1_ASAP7_75t_SL,core,540,270,34650,19908
g158725,AOI22x1_ASAP7_75t_SL,core,540,270,38430,26658
g158789,AOI22xp5_ASAP7_75t_L,core,324,270,37296,25848
g158796,AOI22x1_ASAP7_75t_SL,core,540,270,35190,19908
g158836,INVxp33_ASAP7_75t_R,core,162,270,28656,10998
g158846,NOR2xp33_ASAP7_75t_L,core,216,270,34650,22878
g158849,NAND2xp5_ASAP7_75t_SL,core,216,270,36864,10728
g158877,NAND2xp5_ASAP7_75t_SL,core,216,270,36000,8838
g158878,NAND2xp5_ASAP7_75t_SL,core,216,270,36594,10728
g158879,NAND2xp5_ASAP7_75t_SL,core,216,270,36324,7758
g158890,NAND2xp5_ASAP7_75t_SL,core,216,270,36918,8838
g157297,NAND5xp2_ASAP7_75t_R,core,378,270,30222,18828
g158795,AOI22xp5_ASAP7_75t_SL,core,324,270,37728,24768
g158792,AOI22x1_ASAP7_75t_SL,core,540,270,37296,37728
g158782,AOI22x1_ASAP7_75t_SL,core,540,270,36864,36918
g158559,AOI22x1_ASAP7_75t_SL,core,540,270,24390,33138
g158771,AOI22xp5_ASAP7_75t_SL,core,324,270,37458,31518
g158238,INVxp67_ASAP7_75t_SL,core,162,270,20016,32598
g157581,NAND5xp2_ASAP7_75t_R,core,378,270,30222,18558
u2_sync_beat_reg,DFFHQNx1_ASAP7_75t_R,core,1080,270,32976,18558
g158009,NAND4xp75_ASAP7_75t_SL,core,756,270,22014,20448
g158011,NAND4xp75_ASAP7_75t_SL,core,756,270,23634,21258
g158017,NOR3xp33_ASAP7_75t_R,core,270,270,30546,17748
g158297,NOR2xp33_ASAP7_75t_SL,core,216,270,13644,15048
g158301,AOI22xp5_ASAP7_75t_SL,core,324,270,36162,32598
g158306,AOI211xp5_ASAP7_75t_SL,core,324,270,21474,26388
g158311,OR4x1_ASAP7_75t_R,core,378,270,22500,29088
g158312,AOI22x1_ASAP7_75t_SL,core,540,270,39510,32868
g158313,AOI22xp5_ASAP7_75t_SL,core,324,270,37080,32328
g158321,AOI22x1_ASAP7_75t_SL,core,540,270,34920,39078
g158322,AOI22xp5_ASAP7_75t_SL,core,324,270,35244,34218
g159145,NAND2xp5_ASAP7_75t_L,core,216,270,34704,15318
g158346,AOI22x1_ASAP7_75t_SL,core,540,270,35676,40428
u15_crac_din_reg[10],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,28494,15858
g158266,AOI22xp5_ASAP7_75t_SL,core,324,270,38376,33678
u15_crac_din_reg[2],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,27900,16128
u15_crac_din_reg[7],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,27360,16398
g158233,INVx1_ASAP7_75t_SL,core,162,270,34704,29898
g158960,INVx1_ASAP7_75t_SL,core,162,270,11160,29088
u15_crac_din_reg[1],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,23634,15318
u15_crac_din_reg[15],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,25902,15048
u15_crac_din_reg[13],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,28710,14508
u15_crac_din_reg[0],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,28008,13698
u15_crac_din_reg[5],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,27306,15318
g158760,AOI22xp5_ASAP7_75t_SL,core,324,270,39024,34488
g158464,NOR2xp33_ASAP7_75t_R,core,216,270,30276,18018
u15_crac_din_reg[4],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,26280,15858
u15_crac_din_reg[6],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,26550,16668
g158469,NAND2xp5_ASAP7_75t_SL,core,216,270,43074,8838
g158517,NAND2x1_ASAP7_75t_SL,core,324,270,24120,18288
u1_sr_reg[0],DFFHQNx1_ASAP7_75t_R,core,1080,270,41238,12348
g158576,AOI22xp5_ASAP7_75t_SL,core,324,270,38214,31518
g158611,AOI22xp33_ASAP7_75t_SL,core,324,270,32058,25038
g158721,AOI22x1_ASAP7_75t_SL,core,540,270,36864,34488
u2_bit_clk_r1_reg,DFFHQNx1_ASAP7_75t_R,core,1080,270,42912,10998
g158728,AOI22x1_ASAP7_75t_SL,core,540,270,35190,35298
g158734,AOI22xp5_ASAP7_75t_SL,core,324,270,36648,32058
g158738,AOI22x1_ASAP7_75t_SL,core,540,270,35406,38538
g159147,NAND2xp5_ASAP7_75t_L,core,216,270,20178,9918
g158758,AOI22xp5_ASAP7_75t_SL,core,324,270,39456,32328
g157865,NAND2xp5_ASAP7_75t_SL,core,216,270,20988,20178
g158768,AOI22x1_ASAP7_75t_SL,core,540,270,39564,31248
g158775,AOI22x1_ASAP7_75t_SL,core,540,270,36756,38808
g158784,AOI22x1_ASAP7_75t_SL,core,540,270,35190,34758
g158786,AOI22x1_ASAP7_75t_SL,core,540,270,38430,32598
g158803,AOI22x1_ASAP7_75t_SL,core,540,270,35028,38808
g159000,AOI22xp5_ASAP7_75t_L,core,324,270,12942,10728
g158819,AOI22xp5_ASAP7_75t_SL,core,324,270,36540,31518
g158833,INVxp33_ASAP7_75t_R,core,162,270,32598,18828
g158992,AOI22xp5_ASAP7_75t_SL,core,324,270,13050,10188
u15_crac_din_reg[14],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,25254,16128
g158753,AO22x2_ASAP7_75t_SL,core,540,270,38916,35028
u15_crac_din_reg[12],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,28764,15318
